,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,status,round,home_pk_score,away_pk_score,home_score_ex,away_score_ex,leg,match_number
16,2024/03/13,-7,17,19:03,長野Ｕ,長野,5,1,徳島,試合終了,1回戦,,,,,,29635
0,2024/04/17,-6,1,18:03,いわスタ,岩手,0,1,Ｃ大阪,試合終了,2回戦,,,,,,29646
1,2024/04/17,-6,2,18:33,プラスタ,八戸,1,2,鹿島,試合終了,2回戦,,,0,1,,29642
2,2024/04/17,-6,3,19:03,ハワスタ,いわき,0,2,新潟,試合終了,2回戦,,,,,,29647
3,2024/04/17,-6,4,19:03,ニッパツ,YS横浜,0,4,FC東京,試合終了,2回戦,,,,,,29648
4,2024/04/17,-6,5,19:03,サンアル,松本,1,1,福岡,試合終了,2回戦,2,4,0,0,,29645
5,2024/04/17,-6,6,19:03,里山Ｓ,今治,1,2,神戸,試合終了,2回戦,,,0,1,,29639
6,2024/04/17,-6,7,19:03,白波スタ,鹿児島,0,1,東京Ｖ,試合終了,2回戦,,,,,,29640
7,2024/04/17,-6,8,19:03,ミクスタ,北九州,1,2,町田,試合終了,2回戦,,,,,,29643
8,2024/04/17,-6,9,19:03,トラスタ,長崎,1,0,磐田,試合終了,2回戦,,,,,,29641
9,2024/04/17,-6,10,19:03,ＮＡＣＫ,大宮,0,2,名古屋,試合終了,2回戦,,,,,,29644
10,2024/04/17,-6,11,19:03,愛鷹,沼津,1,3,札幌,試合終了,2回戦,,,,,,29649
11,2024/04/24,-6,12,19:03,ソユスタ,秋田,2,1,湘南,試合終了,2回戦,,,1,0,,29655
12,2024/04/24,-6,13,19:03,長野Ｕ,長野,3,2,京都,試合終了,2回戦,,,1,0,,29657
13,2024/04/24,-6,14,19:03,正田スタ,群馬,1,3,柏,試合終了,2回戦,,,,,,29658
14,2024/04/24,-6,15,19:03,Ｃスタ,岡山,3,3,横浜FC,試合終了,2回戦,3,5,1,1,,29653
15,2024/04/24,-6,16,19:03,富山,富山,0,0,清水,試合終了,2回戦,6,5,0,0,,29650
16,2024/04/24,-6,17,19:03,タピスタ,琉球,2,1,Ｇ大阪,試合終了,2回戦,,,,,,29654
17,2024/04/24,-6,18,19:03,えがおＳ,熊本,0,1,鳥栖,試合終了,2回戦,,,,,,29656
18,2024/04/24,-6,19,19:03,ロートＦ,奈良,0,6,広島,試合終了,2回戦,,,,,,29651
19,2024/04/24,-6,20,19:33,Ａｘｉｓ,鳥取,2,5,浦和,試合終了,2回戦,,,,,,29652
0,2024/05/22,-5,1,19:03,ニッパツ,横浜FC,1,3,名古屋,試合終了,3回戦,,,,,,29663
1,2024/05/22,-5,2,19:03,トラスタ,長崎,1,0,浦和,試合終了,3回戦,,,,,,29661
2,2024/05/22,-5,3,19:03,ソユスタ,秋田,0,2,新潟,試合終了,3回戦,,,0,2,,29666
3,2024/05/22,-5,4,19:03,三協Ｆ柏,柏,2,1,福岡,試合終了,3回戦,,,,,,29664
4,2024/05/22,-5,5,19:03,駅スタ,鳥栖,1,1,FC東京,試合終了,3回戦,4,5,0,0,,29667
5,2024/05/22,-5,6,19:03,長野Ｕ,長野,1,1,札幌,試合終了,3回戦,3,5,0,0,,29668
6,2024/05/22,-5,7,19:03,富山,富山,1,1,神戸,試合終了,3回戦,5,4,0,0,,29659
7,2024/05/22,-5,8,19:03,味スタ,東京Ｖ,2,3,広島,試合終了,3回戦,,,,,,29660
8,2024/05/22,-5,9,19:03,Ｇスタ,町田,2,0,鹿島,試合終了,3回戦,,,,,,29662
9,2024/05/22,-5,10,19:03,タピスタ,琉球,0,1,Ｃ大阪,試合終了,3回戦,,,,,,29665
0,2024/06/05,-4,1,19:03,ヨドコウ,Ｃ大阪,1,3,町田,試合終了,プレーオフラウンド,,,,,1,31031
1,2024/06/05,-4,2,19:03,デンカＳ,新潟,2,1,長崎,試合終了,プレーオフラウンド,,,,,1,31030
2,2024/06/05,-4,3,19:03,味スタ,FC東京,1,2,広島,試合終了,プレーオフラウンド,,,,,1,31029
3,2024/06/05,-4,4,19:03,三協Ｆ柏,柏,1,1,名古屋,試合終了,プレーオフラウンド,,,,,1,31032
4,2024/06/05,-4,5,19:33,札幌ド,札幌,1,1,富山,試合終了,プレーオフラウンド,,,,,1,31028
0,2024/06/09,-4,5,14:03,富山,富山,1,2,札幌,試合終了,プレーオフラウンド,,,,,2,31033
1,2024/06/09,-4,1,14:03,Ｇスタ,町田,2,2,Ｃ大阪,試合終了,プレーオフラウンド,,,,,2,31036
2,2024/06/09,-4,4,16:03,豊田ス,名古屋,1,0,柏,試合終了,プレーオフラウンド,,,,,2,31037
3,2024/06/09,-4,2,18:03,トラスタ,長崎,1,1,新潟,試合終了,プレーオフラウンド,,,,,2,31035
4,2024/06/09,-4,3,18:33,Ｅピース,広島,3,1,FC東京,試合終了,プレーオフラウンド,,,,,2,31034
0,2024/09/04,-3,1,19:03,デンカＳ,新潟,5,0,町田,試合終了,準々決勝,,,,,1,31150
1,2024/09/04,-3,2,19:03,Ｕ等々力,川崎Ｆ,1,0,甲府,試合終了,準々決勝,,,,,1,31149
2,2024/09/04,-3,3,19:03,豊田ス,名古屋,0,1,広島,試合終了,準々決勝,,,,,1,31147
3,2024/09/04,-3,4,19:03,ニッパツ,横浜FM,6,1,札幌,試合終了,準々決勝,,,,,1,31148
0,2024/09/08,-3,4,14:03,プレド,札幌,3,1,横浜FM,試合終了,準々決勝,,,,,2,31152
1,2024/09/08,-3,1,18:03,Ｇスタ,町田,2,0,新潟,試合終了,準々決勝,,,,,2,31154
2,2024/09/08,-3,2,18:03,ＪＩＴス,甲府,1,1,川崎Ｆ,試合終了,準々決勝,,,,,2,31153
3,2024/09/08,-3,3,18:33,Ｅピース,広島,1,2,名古屋,試合終了,準々決勝,1,3,1,1,2,31151
0,2024/10/09,-2,1,19:03,デンカＳ,新潟,4,1,川崎Ｆ,試合終了,準決勝,,,,,1,31265
1,2024/10/09,-2,2,19:03,日産ス,横浜FM,1,3,名古屋,試合終了,準決勝,,,,,1,31264
0,2024/10/13,-2,2,15:03,豊田ス,名古屋,1,2,横浜FM,試合終了,準決勝,,,,,2,31266
1,2024/10/13,-2,1,15:03,Ｕ等々力,川崎Ｆ,0,2,新潟,試合終了,準決勝,,,,,2,31267
0,2024/11/02,-1,1,13:09,国立,名古屋,3,3,新潟,試合終了,決勝,5,4,1,1,,31274
