,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team
52,2021-03-28,5,9,14:03,カンセキ,愛媛,1,2,栃木
53,2021-03-28,5,10,14:03,正田スタ,北九州,2,0,群馬
54,2021-03-28,5,11,14:03,石川西部,相模原,1,2,金沢
55,2021-04-03,6,1,14:03,ミクスタ,山形,0,0,北九州
56,2021-04-03,6,2,14:03,トラスタ,甲府,1,2,長崎
57,2021-04-03,6,3,17:03,タピスタ,大宮,0,0,琉球
58,2021-04-04,6,4,13:03,ギオンス,新潟,2,2,相模原
59,2021-04-04,6,5,13:03,Ｃスタ,磐田,1,0,岡山
60,2021-04-04,6,6,14:03,Ｇスタ,金沢,1,0,町田
61,2021-04-04,6,7,14:03,サンアル,秋田,1,3,松本
62,2021-04-04,6,8,14:03,サンガＳ,千葉,1,2,京都
63,2021-04-04,6,9,14:03,みらスタ,栃木,1,0,山口
64,2021-04-04,6,10,14:03,ニンスタ,群馬,2,1,愛媛
65,2021-04-04,6,11,15:03,味スタ,水戸,1,2,東京Ｖ
66,2021-04-10,7,1,13:03,ソユスタ,大宮,0,0,秋田
67,2021-04-10,7,2,14:03,正田スタ,長崎,2,1,群馬
68,2021-04-10,7,3,14:03,ＪＩＴス,北九州,1,1,甲府
69,2021-04-10,7,4,14:03,ヤマハ,松本,1,4,磐田
70,2021-04-10,7,5,16:03,味スタ,山口,1,3,東京Ｖ
71,2021-04-11,7,6,14:03,ＮＤスタ,新潟,2,0,山形
72,2021-04-11,7,7,14:03,Ｋｓスタ,琉球,2,0,水戸
73,2021-04-11,7,8,14:03,栃木グ,相模原,0,0,栃木
74,2021-04-11,7,9,14:03,Ｇスタ,京都,1,0,町田
75,2021-04-11,7,10,14:03,石川西部,千葉,1,0,金沢
76,2021-04-11,7,11,16:03,ニンスタ,岡山,2,2,愛媛
77,2021-04-17,8,1,13:03,ソユスタ,山形,0,0,秋田
78,2021-04-17,8,2,14:03,ＮＡＣＫ,愛媛,1,0,大宮
79,2021-04-17,8,3,14:03,フクアリ,栃木,0,0,千葉
80,2021-04-17,8,4,14:03,サンアル,甲府,3,3,松本
81,2021-04-17,8,5,14:03,デンカＳ,金沢,0,1,新潟
82,2021-04-17,8,6,14:03,サンガＳ,北九州,1,6,京都
83,2021-04-17,8,7,14:03,みらスタ,群馬,0,1,山口
84,2021-04-17,8,8,14:03,トラスタ,町田,3,0,長崎
85,2021-04-17,8,9,16:03,Ｃスタ,水戸,2,1,岡山
86,2021-04-17,8,10,17:03,タピスタ,東京Ｖ,0,2,琉球
87,2021-04-18,8,11,13:03,ギオンス,磐田,2,1,相模原
88,2021-04-21,9,1,18:03,味フィ西,京都,2,0,東京Ｖ
89,2021-04-21,9,2,19:03,ＮＤスタ,長崎,3,1,山形
90,2021-04-21,9,3,19:03,Ｋｓスタ,千葉,1,0,水戸
91,2021-04-21,9,4,19:03,カンセキ,新潟,2,2,栃木
92,2021-04-21,9,5,19:03,正田スタ,岡山,0,1,群馬
93,2021-04-21,9,6,19:03,Ｇスタ,琉球,0,3,町田
94,2021-04-21,9,7,19:03,ＪＩＴス,相模原,0,2,甲府
95,2021-04-21,9,8,19:03,石川西部,秋田,1,2,金沢
96,2021-04-21,9,9,19:03,ヤマハ,大宮,2,3,磐田
97,2021-04-21,9,10,19:03,ニンスタ,松本,1,3,愛媛
98,2021-04-21,9,11,19:03,ミクスタ,山口,0,0,北九州
99,2021-04-24,10,1,14:03,ニンスタ,新潟,2,0,愛媛
100,2021-04-25,10,2,13:03,ソユスタ,水戸,0,1,秋田
101,2021-04-25,10,3,14:03,ＮＤスタ,磐田,0,1,山形
102,2021-04-25,10,4,14:03,ＮＡＣＫ,町田,1,0,大宮
103,2021-04-25,10,5,14:03,フクアリ,相模原,1,0,千葉
104,2021-04-25,10,6,14:03,サンアル,群馬,0,1,松本
105,2021-04-25,10,7,14:03,石川西部,栃木,1,1,金沢
106,2021-04-25,10,8,14:03,Ｃスタ,北九州,0,1,岡山
107,2021-04-25,10,9,14:03,みらスタ,京都,2,0,山口
108,2021-04-25,10,10,14:03,トラスタ,東京Ｖ,1,1,長崎
109,2021-04-25,10,11,17:03,タピスタ,甲府,0,1,琉球
110,2021-05-01,11,1,13:03,ソユスタ,岡山,1,0,秋田
111,2021-05-01,11,2,14:03,正田スタ,山形,2,1,群馬
112,2021-05-01,11,3,14:03,ＪＩＴス,金沢,0,2,甲府
113,2021-05-01,11,4,14:03,デンカＳ,千葉,0,2,新潟
114,2021-05-01,11,5,14:03,ヤマハ,栃木,2,3,磐田
115,2021-05-01,11,6,14:03,サンガＳ,愛媛,2,3,京都
116,2021-05-01,11,7,14:03,ミクスタ,松本,2,1,北九州
117,2021-05-01,11,8,15:03,ギオンス,琉球,5,1,相模原
118,2021-05-02,11,9,14:03,Ｋｓスタ,長崎,0,1,水戸
119,2021-05-02,11,10,15:03,味スタ,大宮,1,1,東京Ｖ
120,2021-05-02,11,11,15:03,Ｇスタ,山口,2,0,町田
121,2021-05-05,12,1,14:03,ＮＤスタ,甲府,2,2,山形
122,2021-05-05,12,2,14:03,ＮＡＣＫ,新潟,3,2,大宮
123,2021-05-05,12,3,14:03,石川西部,水戸,3,2,金沢
124,2021-05-05,12,4,14:03,Ｃスタ,町田,2,1,岡山
125,2021-05-05,12,5,14:03,みらスタ,千葉,1,0,山口
126,2021-05-05,12,6,14:03,ニンスタ,磐田,0,0,愛媛
127,2021-05-05,12,7,14:03,トラスタ,秋田,2,1,長崎
128,2021-05-05,12,8,15:03,味スタ,群馬,1,3,東京Ｖ
129,2021-05-05,12,9,15:05,サンアル,相模原,1,2,松本
130,2021-05-05,12,10,16:03,カンセキ,北九州,2,1,栃木
131,2021-05-05,12,11,18:03,タピスタ,京都,0,0,琉球
132,2021-05-08,13,1,18:03,ニンスタ,琉球,1,1,愛媛
133,2021-05-09,13,2,13:03,ソユスタ,磐田,1,1,秋田
134,2021-05-09,13,3,13:04,ギオンス,町田,1,1,相模原
135,2021-05-09,13,4,14:03,Ｋｓスタ,栃木,1,1,水戸
136,2021-05-09,13,5,14:03,フクアリ,岡山,2,4,千葉
137,2021-05-09,13,6,14:03,ＪＩＴス,東京Ｖ,0,2,甲府
138,2021-05-09,13,7,14:03,デンカＳ,松本,0,0,新潟
139,2021-05-09,13,8,14:03,石川西部,山口,1,0,金沢
140,2021-05-09,13,9,14:03,サンガＳ,山形,0,1,京都
141,2021-05-09,13,10,15:03,正田スタ,大宮,1,1,群馬
142,2021-05-09,13,11,16:03,ミクスタ,長崎,1,0,北九州
143,2021-05-15,14,1,14:03,ＪＩＴス,秋田,0,1,甲府
144,2021-05-15,14,2,14:04,サンアル,金沢,0,0,松本
145,2021-05-15,14,3,14:03,ヤマハ,群馬,0,1,磐田
146,2021-05-15,14,4,14:03,みらスタ,相模原,0,1,山口
147,2021-05-15,14,5,14:03,トラスタ,千葉,2,2,長崎
148,2021-05-15,14,6,18:03,タピスタ,栃木,2,4,琉球
149,2021-05-16,14,7,14:03,ＮＤスタ,愛媛,0,1,山形
150,2021-05-16,14,8,14:03,ＮＡＣＫ,岡山,0,0,大宮
151,2021-05-16,14,9,14:03,サンガＳ,水戸,0,1,京都
152,2021-05-16,14,10,15:03,味スタ,北九州,0,2,東京Ｖ
153,2021-05-16,14,11,15:03,Ｇスタ,新潟,1,2,町田
154,2021-05-19,15,1,18:33,ソユスタ,山口,1,1,秋田
155,2021-05-22,15,2,18:03,タピスタ,山形,2,0,琉球
156,2021-05-23,15,3,14:03,Ｋｓスタ,甲府,1,0,水戸
157,2021-05-23,15,4,14:03,カンセキ,松本,0,3,栃木
158,2021-05-23,15,5,14:03,フクアリ,町田,1,1,千葉
159,2021-05-23,15,6,14:03,デンカＳ,京都,1,0,新潟
160,2021-05-23,15,7,14:03,石川西部,群馬,1,1,金沢
161,2021-05-23,15,8,14:03,Ｃスタ,長崎,1,0,岡山
162,2021-05-23,15,9,14:03,ミクスタ,大宮,1,3,北九州
163,2021-05-23,15,10,15:03,味スタ,磐田,2,0,東京Ｖ
164,2021-05-27,15,11,19:03,ギオンス,愛媛,1,0,相模原
165,2021-05-29,16,1,14:03,正田スタ,栃木,0,0,群馬
166,2021-05-29,16,2,14:03,ＮＡＣＫ,千葉,2,0,大宮
167,2021-05-29,16,3,14:03,トラスタ,山口,0,3,長崎
168,2021-05-29,16,4,16:03,味スタ,秋田,1,3,東京Ｖ
169,2021-05-29,16,5,16:03,ヤマハ,金沢,0,1,磐田
170,2021-05-30,16,6,12:05,サンアル,岡山,3,1,松本
171,2021-05-30,16,7,14:03,ＮＤスタ,相模原,0,2,山形
172,2021-05-30,16,8,14:03,デンカＳ,琉球,1,2,新潟
173,2021-05-30,16,9,14:03,サンガＳ,甲府,0,0,京都
174,2021-05-30,16,10,15:03,Ｇスタ,北九州,1,0,町田
175,2021-05-30,16,11,17:03,ニンスタ,水戸,5,0,愛媛
176,2021-06-04,17,1,19:03,正田スタ,水戸,1,2,群馬
177,2021-06-05,17,2,13:30,みらスタ,愛媛,2,2,山口
178,2021-06-05,17,3,14:03,ＪＩＴス,新潟,2,2,甲府
179,2021-06-05,17,4,14:03,サンアル,町田,5,1,松本
180,2021-06-05,17,5,14:03,ミクスタ,磐田,2,0,北九州
181,2021-06-05,17,6,15:03,ソユスタ,琉球,1,1,秋田
182,2021-06-05,17,7,15:03,ギオンス,長崎,1,0,相模原
183,2021-06-05,17,8,19:03,Ｃスタ,東京Ｖ,1,0,岡山
184,2021-06-06,17,9,14:03,カンセキ,京都,0,0,栃木
185,2021-06-06,17,10,14:03,フクアリ,山形,1,1,千葉
186,2021-06-06,17,11,14:03,石川西部,大宮,0,1,金沢
187,2021-06-13,18,1,14:03,ＮＤスタ,山口,0,2,山形
188,2021-06-13,18,2,14:03,Ｋｓスタ,相模原,0,2,水戸
189,2021-06-13,18,3,14:03,フクアリ,東京Ｖ,1,0,千葉
190,2021-06-13,18,4,14:03,デンカＳ,岡山,1,0,新潟
191,2021-06-13,18,5,14:03,サンガＳ,群馬,2,2,京都
192,2021-06-13,18,6,14:03,トラスタ,松本,0,1,長崎
193,2021-06-13,18,7,15:03,Ｇスタ,秋田,2,0,町田
194,2021-06-13,18,8,15:03,ヤマハ,甲府,0,1,磐田
195,2021-06-13,18,9,18:03,ニンスタ,金沢,3,1,愛媛
196,2021-06-13,18,10,19:03,ＮＡＣＫ,栃木,1,1,大宮
197,2021-06-13,18,11,19:03,タピスタ,北九州,0,3,琉球
198,2021-06-19,19,1,18:03,カンセキ,長崎,2,0,栃木
199,2021-06-19,19,2,18:03,ＪＩＴス,山口,2,2,甲府
200,2021-06-19,19,3,18:03,サンアル,大宮,0,0,松本
201,2021-06-19,19,4,19:03,石川西部,京都,2,1,金沢
202,2021-06-19,19,5,19:03,ヤマハ,千葉,0,1,磐田
203,2021-06-19,19,6,19:03,Ｃスタ,琉球,0,3,岡山
204,2021-06-20,19,7,15:03,ギオンス,東京Ｖ,2,0,相模原
205,2021-06-20,19,8,18:03,Ｋｓスタ,山形,1,0,水戸
206,2021-06-20,19,9,19:03,正田スタ,町田,1,0,群馬
207,2021-06-20,19,10,19:03,ミクスタ,愛媛,2,0,北九州
208,2021-06-21,19,11,19:03,ソユスタ,新潟,2,0,秋田
209,2021-06-26,20,1,14:03,トラスタ,磐田,1,0,長崎
210,2021-06-26,20,2,15:03,ソユスタ,相模原,1,1,秋田
211,2021-06-26,20,3,18:03,味スタ,栃木,1,2,東京Ｖ
212,2021-06-26,20,4,18:03,デンカＳ,水戸,0,0,新潟
213,2021-06-26,20,5,18:33,サンガＳ,岡山,0,2,京都
214,2021-06-26,20,6,18:33,タピスタ,松本,0,4,琉球
215,2021-06-26,20,7,19:03,ＮＤスタ,金沢,1,4,山形
216,2021-06-26,20,8,19:03,ミクスタ,千葉,0,0,北九州
217,2021-06-27,20,9,18:03,ＪＩＴス,群馬,2,6,甲府
218,2021-06-27,20,10,19:03,Ｇスタ,愛媛,0,5,町田
219,2021-06-27,20,11,19:03,みらスタ,大宮,1,0,山口
220,2021-07-03,21,1,18:03,Ｋｓスタ,山口,0,0,水戸
221,2021-07-03,21,2,18:03,栃木グ,町田,1,1,栃木
222,2021-07-03,21,3,18:04,フクアリ,群馬,0,2,千葉
223,2021-07-03,21,4,18:03,ギオンス,北九州,0,0,相模原
224,2021-07-03,21,5,18:03,サンアル,東京Ｖ,1,2,松本
225,2021-07-03,21,6,18:33,サンガＳ,長崎,2,0,京都
226,2021-07-03,21,7,19:03,ＮＡＣＫ,山形,3,1,大宮
227,2021-07-03,21,8,19:03,石川西部,琉球,2,1,金沢
228,2021-07-03,21,9,19:03,エコパ,新潟,2,3,磐田
229,2021-07-03,21,10,19:03,Ｃスタ,甲府,3,1,岡山
230,2021-07-04,21,11,19:03,ニンスタ,秋田,3,1,愛媛
231,2021-07-11,22,1,18:03,ソユスタ,千葉,1,1,秋田
232,2021-07-11,22,2,18:03,ＮＤスタ,松本,0,1,山形
233,2021-07-11,22,3,18:03,ＪＩＴス,愛媛,0,1,甲府
234,2021-07-11,22,4,18:03,デンカＳ,栃木,0,3,新潟
235,2021-07-11,22,5,18:03,トラスタ,大宮,1,1,長崎
236,2021-07-11,22,6,18:33,タピスタ,相模原,1,0,琉球
237,2021-07-11,22,7,19:04,正田スタ,東京Ｖ,2,2,群馬
238,2021-07-11,22,8,19:03,石川西部,岡山,0,0,金沢
239,2021-07-11,22,9,19:03,みらスタ,磐田,2,2,山口
240,2021-07-11,22,10,19:03,ミクスタ,京都,2,0,北九州
241,2021-07-11,22,11,19:33,Ｇスタ,水戸,1,2,町田
242,2021-07-17,23,1,18:03,栃木グ,甲府,1,0,栃木
243,2021-07-17,23,2,18:03,フクアリ,金沢,1,2,千葉
244,2021-07-17,23,3,18:03,サンアル,水戸,1,0,松本
245,2021-07-17,23,4,18:33,サンガＳ,新潟,1,1,京都
246,2021-07-17,23,5,19:03,ヤマハ,山形,2,1,磐田
247,2021-07-17,23,6,19:03,みらスタ,秋田,0,1,山口
248,2021-07-17,23,7,19:03,トラスタ,北九州,2,3,長崎
249,2021-07-18,23,8,18:03,Ｃスタ,群馬,1,0,岡山
250,2021-07-18,23,9,19:03,ＮＡＣＫ,琉球,2,2,大宮
251,2021-07-18,23,10,19:03,Ｇスタ,相模原,0,1,町田
252,2021-07-18,23,11,19:03,ニンスタ,東京Ｖ,2,2,愛媛
253,2021-08-09,24,1,17:03,ギオンス,栃木,0,0,相模原
254,2021-08-09,24,2,18:03,ＪＩＴス,磐田,2,2,甲府
255,2021-08-09,24,3,18:03,デンカＳ,大宮,2,2,新潟
256,2021-08-09,24,4,18:33,ソユスタ,松本,4,1,秋田
257,2021-08-09,24,5,18:33,サンガＳ,町田,1,2,京都
258,2021-08-09,24,6,19:03,ＮＤスタ,千葉,1,3,山形
259,2021-08-09,24,7,19:03,Ｋｓスタ,東京Ｖ,1,1,水戸
260,2021-08-09,24,8,19:03,正田スタ,愛媛,1,1,群馬
261,2021-08-09,24,9,19:03,Ｃスタ,山口,0,1,岡山
262,2021-08-09,24,10,19:03,ミクスタ,琉球,2,1,北九州
263,2021-08-25,24,11,19:03,石川西部,長崎,2,0,金沢
264,2021-08-14,25,1,18:04,フクアリ,新潟,0,0,千葉
265,2021-08-14,25,2,18:03,ギオンス,甲府,1,2,相模原
266,2021-08-14,25,3,18:33,タピスタ,水戸,1,0,琉球
267,2021-08-14,25,4,19:03,ＮＡＣＫ,秋田,1,1,大宮
268,2021-08-14,25,5,19:03,Ｇスタ,岡山,1,1,町田
269,2021-08-14,25,6,19:03,ヤマハ,東京Ｖ,1,2,磐田
270,2021-08-15,25,7,19:03,ニンスタ,北九州,2,2,愛媛
271,2021-08-25,25,8,18:03,栃木グ,群馬,1,0,栃木
272,2021-09-07,25,9,19:03,サンアル,京都,2,2,松本
273,2021-09-14,25,10,19:03,トラスタ,山形,1,5,長崎
274,2021-09-14,25,11,19:03,みらスタ,金沢,1,4,山口
275,2021-08-21,26,1,18:03,栃木グ,東京Ｖ,2,2,栃木
276,2021-08-21,26,2,18:03,ＪＩＴス,千葉,1,1,甲府
277,2021-08-21,26,3,19:03,石川西部,磐田,2,1,金沢
278,2021-08-21,26,4,19:03,Ｃスタ,大宮,0,1,岡山
279,2021-08-22,26,5,18:03,サンアル,愛媛,1,0,松本
280,2021-08-22,26,6,18:03,デンカＳ,相模原,1,2,新潟
281,2021-08-22,26,7,18:34,ソユスタ,長崎,1,1,秋田
282,2021-08-22,26,8,19:03,ＮＤスタ,琉球,2,2,山形
283,2021-08-22,26,9,19:03,Ｋｓスタ,京都,2,0,水戸
284,2021-08-22,26,10,19:03,正田スタ,山口,0,3,群馬
285,2021-08-22,26,11,19:03,ミクスタ,町田,1,2,北九州
286,2021-08-28,27,1,18:03,フクアリ,長崎,0,2,千葉
287,2021-08-28,27,2,18:33,サンガＳ,東京Ｖ,1,3,京都
288,2021-08-28,27,3,18:33,タピスタ,秋田,1,2,琉球
289,2021-08-28,27,4,19:03,Ｋｓスタ,新潟,0,4,水戸
290,2021-08-28,27,5,19:03,ヤマハ,相模原,1,1,磐田
291,2021-08-28,27,6,19:03,みらスタ,山形,1,2,山口
292,2021-08-28,27,7,19:03,ミクスタ,岡山,0,0,北九州
293,2021-08-29,27,8,19:03,ＮＡＣＫ,松本,0,4,大宮
294,2021-08-29,27,9,19:03,Ｇスタ,甲府,0,3,町田
295,2021-08-29,27,10,19:03,ニンスタ,栃木,1,0,愛媛
296,2021-08-29,27,11,19:03,正田スタ,金沢,0,0,群馬
297,2021-09-04,28,1,18:03,ソユスタ,群馬,0,1,秋田
298,2021-09-04,28,2,18:03,ギオンス,千葉,0,1,相模原
299,2021-09-04,28,3,18:04,ＪＩＴス,京都,0,3,甲府
300,2021-09-04,28,4,18:03,サンアル,磐田,4,0,松本
301,2021-09-04,28,5,18:03,デンカＳ,北九州,0,0,新潟
302,2021-09-04,28,6,19:03,ＮＤスタ,水戸,1,0,山形
303,2021-09-04,28,7,19:03,石川西部,町田,4,0,金沢
304,2021-09-04,28,8,19:03,トラスタ,琉球,1,3,長崎
305,2021-09-05,28,9,18:03,栃木グ,山口,2,3,栃木
306,2021-09-05,28,10,18:03,Ｃスタ,愛媛,0,0,岡山
307,2021-09-05,28,11,19:03,ＮＡＣＫ,東京Ｖ,1,2,大宮
308,2021-09-11,29,1,18:04,Ｋｓスタ,秋田,3,0,水戸
309,2021-09-11,29,2,18:03,フクアリ,磐田,3,1,千葉
310,2021-09-11,29,3,18:03,味スタ,松本,0,2,東京Ｖ
311,2021-09-11,29,4,18:05,デンカＳ,山形,2,1,新潟
312,2021-09-11,29,5,18:34,サンガＳ,琉球,1,2,京都
313,2021-09-11,29,6,19:03,Ｃスタ,栃木,1,0,岡山
314,2021-09-11,29,7,19:04,みらスタ,町田,1,0,山口
315,2021-09-11,29,8,19:03,ミクスタ,金沢,0,1,北九州
316,2021-09-11,29,9,19:03,トラスタ,相模原,0,0,長崎
317,2021-09-12,29,10,18:03,正田スタ,甲府,3,0,群馬
318,2021-09-12,29,11,19:04,ニンスタ,大宮,3,3,愛媛
319,2021-09-18,30,1,18:03,カンセキ,水戸,0,0,栃木
320,2021-09-18,30,2,18:03,フクアリ,愛媛,0,1,千葉
321,2021-09-18,30,3,18:03,ＪＩＴス,大宮,0,1,甲府
322,2021-09-18,30,4,19:03,ＮＤスタ,京都,2,0,山形
323,2021-09-18,30,5,19:03,Ｇスタ,長崎,3,3,町田
324,2021-09-18,30,6,19:03,ヤマハ,岡山,1,1,磐田
325,2021-09-18,30,7,19:03,タピスタ,群馬,1,0,琉球
326,2021-09-19,30,8,15:03,ソユスタ,北九州,1,1,秋田
327,2021-09-19,30,9,17:03,ギオンス,山口,0,2,相模原
328,2021-09-19,30,10,18:03,味スタ,新潟,3,1,東京Ｖ
329,2021-09-19,30,11,19:03,石川西部,松本,1,1,金沢
330,2021-09-25,31,1,14:03,正田スタ,千葉,1,0,群馬
331,2021-09-25,31,2,14:03,ＮＡＣＫ,相模原,0,1,大宮
332,2021-09-25,31,3,14:03,デンカＳ,甲府,0,1,新潟
333,2021-09-25,31,4,18:33,サンガＳ,栃木,0,2,京都
334,2021-09-25,31,5,19:03,ヤマハ,琉球,0,2,磐田
335,2021-09-25,31,6,19:03,みらスタ,長崎,3,1,山口
336,2021-09-25,31,7,19:03,ニンスタ,山形,4,0,愛媛
337,2021-09-26,31,8,13:03,Ｃスタ,秋田,1,1,岡山
338,2021-09-26,31,9,13:33,サンアル,北九州,1,2,松本
339,2021-09-26,31,10,14:03,Ｋｓスタ,金沢,1,2,水戸
340,2021-09-26,31,11,15:03,味スタ,町田,1,0,東京Ｖ
341,2021-10-02,32,1,13:00,ソユスタ,愛媛,,,秋田
342,2021-10-02,32,2,14:00,ＪＩＴス,山形,,,甲府
343,2021-10-02,32,3,14:00,トラスタ,京都,,,長崎
344,2021-10-02,32,4,18:30,タピスタ,岡山,,,琉球
345,2021-10-03,32,5,13:00,ギオンス,水戸,,,相模原
346,2021-10-03,32,6,14:00,カンセキ,大宮,,,栃木
347,2021-10-03,32,7,14:00,フクアリ,松本,,,千葉
348,2021-10-03,32,8,14:00,石川西部,新潟,,,金沢
349,2021-10-03,32,9,14:00,みらスタ,東京Ｖ,,,山口
350,2021-10-03,32,10,14:00,ミクスタ,群馬,,,北九州
351,2021-10-03,32,11,15:00,Ｇスタ,磐田,,,町田
352,2021-10-09,33,1,14:00,ＮＡＣＫ,金沢,,,大宮
353,2021-10-09,33,2,14:00,ＪＩＴス,琉球,,,甲府
354,2021-10-09,33,3,14:00,デンカＳ,山口,,,新潟
355,2021-10-09,33,4,15:00,味スタ,岡山,,,東京Ｖ
356,2021-10-09,33,5,15:00,ヤマハ,北九州,,,磐田
357,2021-10-10,33,6,14:00,ＮＤスタ,秋田,,,山形
358,2021-10-10,33,7,14:00,Ｋｓスタ,群馬,,,水戸
359,2021-10-10,33,8,14:00,サンアル,栃木,,,松本
360,2021-10-10,33,9,14:00,サンガＳ,相模原,,,京都
361,2021-10-10,33,10,15:00,Ｇスタ,千葉,,,町田
362,2021-10-10,33,11,16:00,ニンスタ,長崎,,,愛媛
363,2021-10-16,34,1,13:00,ソユスタ,町田,,,秋田
364,2021-10-16,34,2,14:00,ギオンス,山形,,,相模原
365,2021-10-16,34,3,14:00,ミクスタ,東京Ｖ,,,北九州
366,2021-10-16,34,4,14:00,トラスタ,新潟,,,長崎
367,2021-10-16,34,5,18:30,タピスタ,愛媛,,,琉球
368,2021-10-17,34,6,13:00,Ｃスタ,松本,,,岡山
369,2021-10-17,34,7,14:00,カンセキ,磐田,,,栃木
370,2021-10-17,34,8,14:00,フクアリ,大宮,,,千葉
371,2021-10-17,34,9,14:00,石川西部,甲府,,,金沢
372,2021-10-17,34,10,14:00,ＳＶ下関,水戸,,,山口
373,2021-10-17,34,11,16:00,正田スタ,京都,,,群馬
374,2021-10-23,35,1,14:00,ＮＤスタ,群馬,,,山形
375,2021-10-23,35,2,14:00,ＮＡＣＫ,北九州,,,大宮
376,2021-10-23,35,3,14:00,ＪＩＴス,長崎,,,甲府
377,2021-10-23,35,4,14:00,デンカＳ,秋田,,,新潟
378,2021-10-23,35,5,15:00,エコパ,愛媛,,,磐田
379,2021-10-24,35,6,14:00,Ｋｓスタ,岡山,,,水戸
380,2021-10-24,35,7,14:00,味スタ,千葉,,,東京Ｖ
381,2021-10-24,35,8,14:00,Ｇスタ,栃木,,,町田
382,2021-10-24,35,9,14:00,サンガＳ,山口,,,京都
383,2021-10-24,35,10,15:00,ギオンス,金沢,,,相模原
384,2021-10-24,35,11,15:00,サンアル,琉球,,,松本
385,2021-10-30,36,1,13:00,ソユスタ,金沢,,,秋田
386,2021-10-30,36,2,14:00,正田スタ,松本,,,群馬
387,2021-10-30,36,3,14:00,ＮＡＣＫ,磐田,,,大宮
388,2021-10-30,36,4,14:00,フクアリ,山口,,,千葉
