,match_date,section_no,start_time,stadium,home_team,away_team,status,match_number,round,home_goal,away_goal,home_pk_score,away_pk_score,match_index_in_section,home_score_ex,away_score_ex,group
17,2019/05/25,-7,13:00,群馬サ,ザスパクサツ群馬,東京国際大学,試合終了,18,１回戦,1,0,,,7,1,0,
18,2019/05/26,-7,13:00,長良川球,岐阜協立大学,北陸大学,試合終了,19,１回戦,2,4,,,21,,,
19,2019/05/26,-7,13:00,えがおS,熊本,ヴェルスパ大分,試合終了,20,１回戦,2,0,,,22,,,
20,2019/05/26,-7,13:00,いわスタ,盛岡,山梨学院大学ペガサス,試合終了,21,１回戦,1,0,,,23,,,
21,2019/05/25,-7,13:00,BMWス,桐蔭横浜大学,山形大学医学部,試合終了,22,１回戦,8,0,,,8,,,
22,2019/05/25,-7,13:00,東近江,MIOびわこ滋賀,FC大阪,試合終了,23,１回戦,0,2,,,9,,,
23,2019/05/26,-7,13:00,高岡,富山,ＦＣ刈谷,試合終了,24,１回戦,2,0,,,24,,,
24,2019/07/03,-6,19:00,等々力,川崎Ｆ,明治大学,試合終了,25,２回戦,1,0,,,1,,,
25,2019/07/03,-6,19:00,フクアリ,千葉,岡山,試合終了,26,２回戦,0,3,,,2,,,
26,2019/07/03,-6,19:00,ヤマハ,磐田,ホンダロックSC,試合終了,27,２回戦,5,2,,,3,,,
27,2019/07/03,-6,19:00,サンアル,松本山雅ＦＣ,ヴァンラーレ八戸,試合終了,28,２回戦,2,3,,,4,1,2,
28,2019/07/03,-6,19:00,アイスタ,清水,AC長野パルセイロ,試合終了,29,２回戦,1,0,,,5,,,
29,2019/07/03,-6,19:00,レベスタ,福岡,鹿児島ユナイテッドＦＣ,試合終了,30,２回戦,2,1,,,6,1,0,
30,2019/07/03,-6,19:00,パナスタ,Ｇ大阪,讃岐,試合終了,31,２回戦,7,1,,,7,,,
31,2019/07/10,-6,18:30,味フィ西,東京Ｖ,法政大学,試合終了,32,２回戦,0,2,,,30,,,
32,2019/07/03,-6,19:00,札幌厚別,札幌,Honda FC,試合終了,33,２回戦,2,4,,,8,,,
33,2019/07/03,-6,19:00,鳴門大塚,徳島,愛媛,試合終了,34,２回戦,0,0,5,3,9,,,
34,2019/07/03,-6,19:00,BMWス,湘南,ヴィアティン三重,試合終了,35,２回戦,0,4,,,10,,,
35,2019/07/03,-6,19:00,トラスタ,長崎,高知,試合終了,36,２回戦,2,1,,,11,1,0,
36,2019/07/03,-6,19:00,浦和駒場,浦和,流通経済大学,試合終了,37,２回戦,2,1,,,12,,,
37,2019/07/03,-6,19:00,Ksスタ,水戸,京都サンガF.C.,試合終了,38,２回戦,1,0,,,13,,,
38,2019/07/03,-6,19:00,ニッパツ,横浜F・マリノス,立命館大学,試合終了,39,２回戦,2,1,,,14,,,
39,2019/07/10,-6,19:00,ニッパツ,横浜FC,仙台大学,試合終了,40,２回戦,2,1,,,31,,,
40,2019/07/03,-6,18:30,福山,広島,沖縄SV,試合終了,41,２回戦,4,0,,,15,,,
41,2019/07/03,-6,19:00,石川西部,金沢,新潟,試合終了,42,２回戦,1,0,,,16,,,
42,2019/07/03,-6,19:00,パロ瑞穂,名古屋,鹿屋体育大学,試合終了,43,２回戦,0,3,,,17,,,
43,2019/07/03,-6,19:00,昭和電ド,大分,ガイナーレ鳥取,試合終了,44,２回戦,4,1,,,18,,,
44,2019/07/10,-6,19:00,ヤンマー,Ｃ大阪,アルテリーヴォ和歌山,試合終了,45,２回戦,3,1,,,32,2,0,
45,2019/07/03,-6,19:00,みらスタ,山口,ＦＣ琉球,試合終了,46,２回戦,2,1,,,19,,,
46,2019/07/03,-6,19:00,ノエスタ,神戸,北九州,試合終了,47,２回戦,4,0,,,20,,,
47,2019/07/03,-6,19:00,NACK,大宮アルディージャ,ザスパクサツ群馬,試合終了,48,２回戦,2,1,,,21,1,0,
48,2019/07/03,-6,19:00,カシマ,鹿島,北陸大学,試合終了,49,２回戦,3,1,,,22,,,
49,2019/07/03,-6,19:00,NDスタ,山形,栃木ＳＣ,試合終了,50,２回戦,1,2,,,23,,,
50,2019/07/03,-6,19:00,駅スタ,鳥栖,熊本,試合終了,51,２回戦,1,1,4,3,24,,,
51,2019/07/03,-6,19:00,三協F柏,柏,盛岡,試合終了,52,２回戦,4,0,,,25,,,
52,2019/07/03,-6,19:00,味スタ,FC東京,桐蔭横浜大学,試合終了,53,２回戦,1,0,,,26,,,
53,2019/07/03,-6,19:00,中銀スタ,甲府,ＦＣ岐阜,試合終了,54,２回戦,2,2,4,2,27,,,
54,2019/07/03,-6,19:00,ユアスタ,仙台,FC大阪,試合終了,55,２回戦,4,1,,,28,,,
55,2019/07/03,-6,19:00,町田,町田,富山,試合終了,56,２回戦,0,1,,,29,,,
56,2019/08/14,-5,19:00,Ｃスタ,川崎Ｆ,岡山,試合終了,57,３回戦,2,1,,,1,1,0,
57,2019/08/14,-5,19:00,ヤマハ,磐田,ヴァンラーレ八戸,試合終了,58,３回戦,6,0,,,2,,,
58,2019/08/14,-5,19:00,レベスタ,清水,福岡,試合終了,59,３回戦,1,0,,,3,,,
59,2019/08/14,-5,18:30,味フィ西,Ｇ大阪,法政大学,試合終了,60,３回戦,0,2,,,4,,,
60,2019/08/14,-5,19:00,鳴門大塚,Honda FC,徳島,試合終了,61,３回戦,2,0,,,5,,,
61,2019/08/14,-5,19:00,トラスタ,ヴィアティン三重,長崎,試合終了,62,３回戦,2,2,4,5,6,,,
62,2019/08/14,-5,19:00,Ksスタ,浦和,水戸,試合終了,63,３回戦,2,1,,,7,,,
63,2019/08/14,-5,19:00,ニッパツ,横浜F・マリノス,横浜FC,試合終了,64,３回戦,2,1,,,8,,,
64,2019/08/14,-5,19:00,Ｅスタ,広島,金沢,試合終了,65,３回戦,2,1,,,9,,,
65,2019/08/14,-5,19:00,昭和電ド,鹿屋体育大学,大分,試合終了,66,３回戦,1,2,,,10,0,1,
66,2019/08/14,-5,19:00,みらスタ,Ｃ大阪,山口,試合終了,67,３回戦,3,0,,,11,,,
67,2019/08/14,-5,19:00,NACK,神戸,大宮アルディージャ,試合終了,68,３回戦,4,0,,,12,,,
68,2019/08/14,-5,19:00,栃木グ,鹿島,栃木ＳＣ,試合終了,69,３回戦,4,0,,,13,,,
69,2019/08/14,-5,19:00,三協F柏,鳥栖,柏,試合終了,70,３回戦,1,0,,,14,1,0,
70,2019/08/14,-5,19:00,中銀スタ,FC東京,甲府,試合終了,71,３回戦,0,1,,,15,,,
71,2019/08/14,-5,18:30,富山,仙台,富山,試合終了,72,３回戦,1,0,,,16,,,
72,2019/09/18,-4,19:00,神戸ユ,神戸,川崎Ｆ,試合終了,73,ラウンド16,3,2,,,1,,,
73,2019/09/18,-4,19:00,Ｅスタ,広島,大分,試合終了,74,ラウンド16,1,1,9,10,2,,,
74,2019/09/18,-4,19:00,駅スタ,鳥栖,Ｃ大阪,試合終了,75,ラウンド16,4,2,,,3,,,
75,2019/09/18,-4,19:00,ヤマハ,磐田,清水,試合終了,76,ラウンド16,1,1,3,4,4,,,
76,2019/09/25,-4,19:00,カシマ,鹿島,横浜F・マリノス,試合終了,77,ラウンド16,4,1,,,7,,,
77,2019/09/25,-4,19:00,埼玉,浦和,Honda FC,試合終了,78,ラウンド16,0,2,,,8,,,
78,2019/09/18,-4,19:00,トラスタ,長崎,仙台,試合終了,79,ラウンド16,2,1,,,5,,,
79,2019/09/18,-4,19:00,中銀スタ,甲府,法政大学,試合終了,80,ラウンド16,2,1,,,6,1,0,
80,2019/10/23,-3,19:00,ノエスタ,神戸,大分,試合終了,81,準々決勝,1,0,,,1,,,
81,2019/10/23,-3,19:00,駅スタ,鳥栖,清水,試合終了,82,準々決勝,0,1,,,2,,,
82,2019/10/23,-3,19:00,カシマ,鹿島,Honda FC,試合終了,83,準々決勝,1,0,,,3,,,
83,2019/10/23,-3,19:00,トラスタ,長崎,甲府,試合終了,84,準々決勝,2,1,,,4,,,
84,2019/12/21,-2,14:05,ノエスタ,神戸,清水,試合終了,85,準決勝,3,1,,,1,,,
85,2019/12/21,-2,16:05,カシマ,鹿島,長崎,試合終了,86,準決勝,3,2,,,2,,,
86,2020/01/01,-1,14:35,国立,神戸,鹿島,試合終了,87,決勝戦,2,0,,,1,,,
