,match_date,section_no,start_time,stadium,home_team,away_team,status,matchNumber,home_goal,away_goal,extraTime,match_index_in_section,group
29,2023/05/07,5,15:00,日立柏グ,柏レイソルU-18,横浜F・マリノスユース,試合終了,506,0,0,False,6,
30,2023/05/13,6,11:00,昌平,昌平高校,川崎フロンターレU-18,試合終了,601,2,1,False,1,
31,2023/05/13,6,14:00,日産フ,横浜F・マリノスユース,FC東京U-18,試合終了,602,2,1,False,2,
32,2023/05/13,6,15:00,夢ﾌｨ千葉,市立船橋高校,尚志高校,試合終了,603,1,1,False,3,
33,2023/05/14,6,11:00,旭川忠和,旭川実業高校,大宮アルディージャU18,試合終了,604,1,3,False,4,
34,2023/05/14,6,11:00,青森山田,青森山田高校,流通経済大学付属柏高校,試合終了,605,2,1,False,5,
35,2023/05/14,6,11:00,前橋育英,前橋育英高校,柏レイソルU-18,試合終了,606,2,1,False,6,
36,2023/05/20,7,11:00,SFA加須,大宮アルディージャU18,横浜F・マリノスユース,試合終了,701,1,1,False,1,
37,2023/05/20,7,15:00,夢ﾌｨ千葉,市立船橋高校,前橋育英高校,試合終了,702,2,0,False,2,
38,2023/05/20,7,16:00,武蔵野苑,FC東京U-18,柏レイソルU-18,試合終了,703,1,1,False,3,
39,2023/05/21,7,11:00,郡山西部,尚志高校,昌平高校,試合終了,704,2,1,False,4,
40,2023/05/21,7,11:00,流経柏Ｇ,流通経済大学付属柏高校,旭川実業高校,試合終了,705,5,0,False,5,
41,2023/05/21,7,11:00,ﾌﾛﾝﾀ生田,川崎フロンターレU-18,青森山田高校,試合終了,706,2,2,False,6,
42,2023/05/27,8,11:00,青森山田,青森山田高校,尚志高校,試合終了,801,3,1,False,1,
43,2023/05/27,8,11:00,前橋育英,前橋育英高校,FC東京U-18,試合終了,802,4,3,False,2,
44,2023/05/27,8,14:00,昌平,昌平高校,市立船橋高校,試合終了,803,0,1,False,3,
45,2023/05/27,8,16:00,横浜国大,横浜F・マリノスユース,流通経済大学付属柏高校,試合終了,804,3,1,False,4,
46,2023/05/28,8,11:00,旭川忠和,旭川実業高校,川崎フロンターレU-18,試合終了,805,0,9,False,5,
47,2023/06/17,8,16:00,日立柏グ,柏レイソルU-18,大宮アルディージャU18,試合終了,806,2,0,False,6,
48,2023/06/11,9,11:00,郡山西部,尚志高校,旭川実業高校,試合終了,901,9,0,False,1,
49,2023/06/24,9,14:00,昌平,昌平高校,前橋育英高校,試合終了,902,2,1,False,2,
50,2023/06/24,9,14:00,川崎麻生,川崎フロンターレU-18,横浜F・マリノスユース,試合終了,903,4,0,False,3,
51,2023/06/24,9,11:00,東総,市立船橋高校,青森山田高校,試合終了,904,1,1,False,4,
52,2023/06/25,9,11:00,川越,大宮アルディージャU18,FC東京U-18,試合終了,905,2,2,False,5,
53,2023/06/25,9,11:00,流経柏Ｇ,流通経済大学付属柏高校,柏レイソルU-18,試合終了,906,4,2,False,6,
54,2023/07/01,10,11:00,旭川花咲,旭川実業高校,市立船橋高校,試合終了,1001,1,6,False,1,
55,2023/07/01,10,15:00,保土ヶ谷,横浜F・マリノスユース,尚志高校,試合終了,1002,0,0,False,2,
56,2023/07/01,10,16:00,埼玉Ｓ２,大宮アルディージャU18,前橋育英高校,試合終了,1003,3,1,False,3,
57,2023/07/02,10,11:00,青森山田,青森山田高校,昌平高校,試合終了,1004,5,1,False,4,
58,2023/07/02,10,16:00,日立柏グ,柏レイソルU-18,川崎フロンターレU-18,試合終了,1005,2,2,False,5,
59,2023/07/02,10,16:00,武蔵野苑,FC東京U-18,流通経済大学付属柏高校,試合終了,1006,0,1,False,6,
60,2023/07/08,11,10:00,旭川忠和,旭川実業高校,昌平高校,試合終了,1101,0,3,False,1,
61,2023/07/08,11,15:00,保土ヶ谷,川崎フロンターレU-18,FC東京U-18,試合終了,1102,1,0,False,2,
62,2023/07/09,11,11:00,郡山西部,尚志高校,柏レイソルU-18,試合終了,1103,1,0,False,3,
63,2023/07/09,11,11:00,前橋育英,前橋育英高校,青森山田高校,試合終了,1104,1,2,False,4,
64,2023/07/09,11,11:00,JFA夢ﾌｨC,市立船橋高校,横浜F・マリノスユース,試合終了,1105,3,2,False,5,
65,2023/07/09,11,16:00,流経柏Ｇ,流通経済大学付属柏高校,大宮アルディージャU18,試合終了,1106,1,2,False,6,
66,2023/09/02,12,16:00,昌平,昌平高校,横浜F・マリノスユース,試合終了,1201,2,2,False,1,
67,2023/09/03,12,11:00,青森山田,青森山田高校,旭川実業高校,試合終了,1202,3,1,False,2,
68,2023/09/03,12,11:00,郡山西部,尚志高校,FC東京U-18,試合終了,1203,1,0,False,3,
69,2023/09/03,12,11:00,東総,市立船橋高校,柏レイソルU-18,試合終了,1204,0,3,False,4,
70,2023/09/03,12,15:00,前橋育英,前橋育英高校,流通経済大学付属柏高校,試合終了,1205,2,2,False,5,
71,2023/09/03,12,16:00,ﾌﾛﾝﾀ生田,川崎フロンターレU-18,大宮アルディージャU18,試合終了,1206,3,0,False,6,
72,2023/09/09,13,15:00,埼玉Ｓ２,大宮アルディージャU18,尚志高校,試合終了,1301,0,1,False,1,
73,2023/09/09,13,16:00,武蔵野苑,FC東京U-18,市立船橋高校,試合終了,1302,0,0,False,2,
74,2023/09/09,13,16:00,日立柏グ,柏レイソルU-18,昌平高校,試合終了,1303,1,1,False,3,
75,2023/09/10,13,10:00,流経柏Ｇ,流通経済大学付属柏高校,川崎フロンターレU-18,試合終了,1304,0,1,False,4,
76,2023/09/10,13,11:00,SSAP天然,旭川実業高校,前橋育英高校,試合終了,1305,0,1,False,5,
77,2023/09/10,13,15:00,日産フ,横浜F・マリノスユース,青森山田高校,試合終了,1306,1,4,False,6,
78,2023/09/16,14,16:00,昌平,昌平高校,FC東京U-18,試合終了,1401,6,0,False,1,
79,2023/09/17,14,11:00,旭川ｶﾑｲ,旭川実業高校,横浜F・マリノスユース,試合終了,1402,2,1,False,2,
80,2023/09/17,14,11:00,青森山田,青森山田高校,柏レイソルU-18,試合終了,1403,3,5,False,3,
81,2023/09/17,14,11:00,尚志第３,尚志高校,流通経済大学付属柏高校,試合終了,1404,2,1,False,4,
82,2023/09/17,14,11:00,前橋育英,前橋育英高校,川崎フロンターレU-18,試合終了,1405,0,3,False,5,
83,2023/09/18,14,11:00,JFA夢ﾌｨC,市立船橋高校,大宮アルディージャU18,試合終了,1406,1,1,False,6,
84,2023/09/24,15,10:00,流経柏Ｇ,流通経済大学付属柏高校,青森山田高校,試合終了,1501,2,3,False,1,
85,2023/09/24,15,11:00,尚志第３,尚志高校,市立船橋高校,試合終了,1502,1,1,False,2,
86,2023/09/24,15,11:00,西大宮,大宮アルディージャU18,旭川実業高校,試合終了,1503,1,2,False,3,
87,2023/09/24,15,13:00,日立柏グ,柏レイソルU-18,前橋育英高校,試合終了,1504,5,0,False,4,
88,2023/09/24,15,14:00,武蔵野苑,FC東京U-18,横浜F・マリノスユース,試合終了,1505,2,1,False,5,
89,2023/09/23,15,15:00,等々力,川崎フロンターレU-18,昌平高校,試合終了,1506,3,0,False,6,
90,2023/09/30,16,11:00,昌平,昌平高校,流通経済大学付属柏高校,試合終了,1601,1,3,False,1,
91,2023/10/01,16,11:00,旭川ｶﾑｲ,旭川実業高校,FC東京U-18,試合終了,1602,1,2,False,2,
92,2023/10/01,16,11:00,青森山田,青森山田高校,大宮アルディージャU18,試合終了,1603,3,0,False,3,
93,2023/10/01,16,11:00,前橋育英,前橋育英高校,尚志高校,試合終了,1604,0,3,False,4,
94,未定,16,未定,未定,市立船橋高校,川崎フロンターレU-18,,1605,,,False,5,
95,2023/10/01,16,16:00,横浜国大,横浜F・マリノスユース,柏レイソルU-18,試合終了,1606,3,1,False,6,
96,2023/10/07,17,11:00,昌平,昌平高校,尚志高校,試合終了,1701,1,2,False,1,
97,2023/10/07,17,16:00,横浜国大,横浜F・マリノスユース,大宮アルディージャU18,試合終了,1702,1,1,False,2,
98,2023/10/08,17,11:00,旭川忠和,旭川実業高校,流通経済大学付属柏高校,,1703,,,False,3,
99,2023/10/08,17,11:00,青森山田,青森山田高校,川崎フロンターレU-18,,1704,,,False,4,
100,2023/10/08,17,11:00,前橋育英,前橋育英高校,市立船橋高校,,1705,,,False,5,
101,2023/10/09,17,13:00,三協Ｆ柏,柏レイソルU-18,FC東京U-18,,1706,,,False,6,
102,2023/10/14,18,14:00,埼玉Ｓ２,大宮アルディージャU18,柏レイソルU-18,,1801,,,False,1,
103,2023/10/14,18,16:00,夢ﾌｨ千葉,市立船橋高校,昌平高校,,1802,,,False,2,
104,2023/10/15,18,11:00,尚志第３,尚志高校,青森山田高校,,1803,,,False,3,
105,2023/10/15,18,11:00,流経柏Ｇ,流通経済大学付属柏高校,横浜F・マリノスユース,,1804,,,False,4,
106,2023/10/15,18,11:00,ﾌﾛﾝﾀ生田,川崎フロンターレU-18,旭川実業高校,,1805,,,False,5,
107,2023/10/15,18,14:00,武蔵野苑,FC東京U-18,前橋育英高校,,1806,,,False,6,
108,2023/08/27,19,11:00,旭川実業,旭川実業高校,尚志高校,試合終了,1901,0,3,False,1,
109,2023/10/22,19,11:00,青森山田,青森山田高校,市立船橋高校,,1902,,,False,2,
110,2023/10/22,19,11:00,ｱｰｽ群馬ｻ,前橋育英高校,昌平高校,,1903,,,False,3,
111,2023/10/22,19,14:00,武蔵野苑,FC東京U-18,大宮アルディージャU18,,1904,,,False,4,
112,2023/10/22,19,16:00,日立柏グ,柏レイソルU-18,流通経済大学付属柏高校,,1905,,,False,5,
113,2023/10/22,19,16:00,横浜国大,横浜F・マリノスユース,川崎フロンターレU-18,,1906,,,False,6,
114,2023/11/18,20,11:00,昌平,昌平高校,旭川実業高校,,2001,,,False,1,
115,2023/11/18,20,16:00,武蔵野苑,FC東京U-18,川崎フロンターレU-18,,2002,,,False,2,
116,2023/11/19,20,11:00,青森山田,青森山田高校,前橋育英高校,,2003,,,False,3,
117,2023/11/19,20,11:00,日立柏グ,柏レイソルU-18,尚志高校,,2004,,,False,4,
118,2023/11/19,20,13:00,秋葉の森,大宮アルディージャU18,流通経済大学付属柏高校,,2005,,,False,5,
119,2023/11/19,20,14:00,日産フ,横浜F・マリノスユース,市立船橋高校,,2006,,,False,6,
120,2023/11/25,21,11:00,保土ヶ谷,川崎フロンターレU-18,柏レイソルU-18,,2101,,,False,1,
121,2023/11/25,21,11:00,東総,市立船橋高校,旭川実業高校,,2102,,,False,2,
122,2023/11/26,21,11:00,郡山西部,尚志高校,横浜F・マリノスユース,,2103,,,False,3,
123,2023/11/26,21,11:00,前橋育英,前橋育英高校,大宮アルディージャU18,,2104,,,False,4,
124,2023/11/26,21,11:00,昌平,昌平高校,青森山田高校,,2105,,,False,5,
125,2023/11/26,21,11:00,流経柏Ｇ,流通経済大学付属柏高校,FC東京U-18,,2106,,,False,6,
126,2023/12/03,22,13:00,ＮＡＣＫ,大宮アルディージャU18,昌平高校,,2201,,,False,1,
127,2023/12/03,22,13:00,日立柏グ,柏レイソルU-18,旭川実業高校,,2202,,,False,2,
128,2023/12/03,22,13:00,流経柏Ｇ,流通経済大学付属柏高校,市立船橋高校,,2203,,,False,3,
129,2023/12/03,22,13:00,武蔵野苑,FC東京U-18,青森山田高校,,2204,,,False,4,
130,2023/12/03,22,13:00,等々力,川崎フロンターレU-18,尚志高校,,2205,,,False,5,
131,2023/12/03,22,13:00,横浜国大,横浜F・マリノスユース,前橋育英高校,,2206,,,False,6,
