,match_date,section_no,start_time,stadium,home_team,away_team,status,matchNumber,home_goal,away_goal,extraTime,match_index_in_section,group
36,2023/05/20,7,14:00,履正社Ｇ,履正社高校,米子北高校,試合終了,707,2,1,False,1,
37,2023/05/20,7,15:00,いぶきＣ,ヴィッセル神戸U-18,大津高校,試合終了,708,1,0,False,2,
38,2023/05/21,7,11:00,ＬＥＯＣ,横浜FCユース,ジュビロ磐田U-18,試合終了,709,3,3,False,3,
39,2023/05/21,7,11:00,時栖富士,静岡学園高校,サンフレッチェ広島F.Cユース,試合終了,710,3,2,False,4,
40,2023/05/20,7,11:00,ﾄﾖﾀG天,名古屋グランパスU-18,神村学園高等部,試合終了,711,1,2,False,5,
41,2023/05/21,7,11:00,東福岡Ｇ,東福岡高校,サガン鳥栖U-18,試合終了,712,1,0,False,6,
42,2023/06/17,8,14:00,J-G堺 S5,履正社高校,名古屋グランパスU-18,試合終了,807,1,2,False,1,
43,2023/06/18,8,11:00,時栖富士,静岡学園高校,サガン鳥栖U-18,試合終了,808,2,2,False,2,
44,2023/06/18,8,11:00,吉田人工,サンフレッチェ広島F.Cユース,ジュビロ磐田U-18,試合終了,809,3,2,False,3,
45,2023/05/28,8,14:00,いぶきＣ,ヴィッセル神戸U-18,神村学園高等部,試合終了,810,5,0,False,4,
46,2023/08/26,8,16:00,東福岡Ｇ,東福岡高校,大津高校,試合終了,811,2,2,False,5,
47,2023/08/27,8,10:00,日産フ,横浜FCユース,米子北高校,試合終了,812,2,1,False,6,
48,2023/06/24,9,11:00,J-G堺ﾒｲﾝ,履正社高校,静岡学園高校,試合終了,907,0,3,False,1,
49,2023/06/25,9,11:00,磐田ゆ球,ジュビロ磐田U-18,サガン鳥栖U-18,試合終了,908,4,1,False,2,
50,2023/06/25,9,11:00,ﾄﾖﾀG天,名古屋グランパスU-18,ヴィッセル神戸U-18,試合終了,909,0,0,False,3,
51,2023/06/25,9,11:00,OSAKO,神村学園高等部,横浜FCユース,試合終了,910,2,2,False,4,
52,2023/06/25,9,13:30,どらパー,米子北高校,東福岡高校,試合終了,911,0,0,False,5,
53,2023/06/25,9,11:00,熊本宇城,大津高校,サンフレッチェ広島F.Cユース,試合終了,912,2,1,False,6,
54,2023/07/01,10,17:00,いぶきＣ,ヴィッセル神戸U-18,履正社高校,試合終了,1007,2,1,False,1,
55,2023/07/02,10,10:00,保土ヶ谷,横浜FCユース,名古屋グランパスU-18,試合終了,1008,0,2,False,2,
56,2023/07/02,10,10:00,東福岡Ｇ,東福岡高校,神村学園高等部,試合終了,1009,3,2,False,3,
57,2023/07/02,10,11:00,駅スタ,サガン鳥栖U-18,大津高校,試合終了,1010,2,4,False,4,
58,2023/07/02,10,16:00,吉田人工,サンフレッチェ広島F.Cユース,米子北高校,試合終了,1011,3,2,False,5,
59,2023/07/02,10,16:00,磐田ゆ球,ジュビロ磐田U-18,静岡学園高校,試合終了,1012,1,4,False,6,
60,2023/07/08,11,15:00,服部陸,履正社高校,横浜FCユース,試合終了,1107,2,3,False,1,
61,2023/07/09,11,10:00,ﾄﾖﾀG天,名古屋グランパスU-18,東福岡高校,試合終了,1108,3,2,False,2,
62,2023/07/09,11,10:00,大津競,大津高校,ジュビロ磐田U-18,試合終了,1109,1,3,False,3,
63,2023/07/09,11,11:00,時之栖Ａ,静岡学園高校,ヴィッセル神戸U-18,試合終了,1110,2,0,False,4,
64,2023/07/09,11,13:00,YAJIN,米子北高校,サガン鳥栖U-18,試合終了,1111,4,1,False,5,
65,2023/07/09,11,11:00,指宿ＦＰ,神村学園高等部,サンフレッチェ広島F.Cユース,試合終了,1112,0,4,False,6,
66,2023/09/02,12,16:00,履正社Ｇ,履正社高校,東福岡高校,試合終了,1207,1,3,False,1,
67,2023/09/02,12,16:00,いぶきＣ,ヴィッセル神戸U-18,横浜FCユース,試合終了,1208,5,2,False,2,
68,2023/09/03,12,10:00,ﾄﾖﾀG天,名古屋グランパスU-18,サンフレッチェ広島F.Cユース,試合終了,1209,1,4,False,3,
69,2023/09/03,12,10:00,どらパー,米子北高校,ジュビロ磐田U-18,試合終了,1210,4,3,False,4,
70,2023/09/03,12,11:00,指宿ＦＰ,神村学園高等部,サガン鳥栖U-18,試合終了,1211,3,1,False,5,
71,2023/09/03,12,11:00,時栖富士,静岡学園高校,大津高校,試合終了,1212,0,2,False,6,
72,2023/11/08,13,15:00,ＬＥＯＣ,横浜FCユース,静岡学園高校,試合終了,1307,2,1,False,1,
73,2023/09/09,13,16:00,東福岡Ｇ,東福岡高校,ヴィッセル神戸U-18,試合終了,1308,1,2,False,2,
74,2023/09/10,13,10:00,佐賀市天,サガン鳥栖U-18,名古屋グランパスU-18,試合終了,1309,2,0,False,3,
75,2023/09/10,13,10:00,大津競,大津高校,米子北高校,試合終了,1310,0,2,False,4,
76,2023/09/10,13,15:00,吉田人工,サンフレッチェ広島F.Cユース,履正社高校,試合終了,1311,3,0,False,5,
77,2023/09/10,13,16:00,磐田ゆ球,ジュビロ磐田U-18,神村学園高等部,試合終了,1312,3,0,False,6,
78,2023/09/16,14,10:00,どらパ球,米子北高校,神村学園高等部,試合終了,1407,1,0,False,1,
79,2023/09/17,14,10:00,佐賀市天,サガン鳥栖U-18,ヴィッセル神戸U-18,試合終了,1408,0,1,False,2,
80,2023/09/17,14,15:00,磐田ゆ球,ジュビロ磐田U-18,履正社高校,試合終了,1409,2,1,False,3,
81,2023/09/18,14,10:00,吉田人工,サンフレッチェ広島F.Cユース,横浜FCユース,試合終了,1410,3,0,False,4,
82,2023/09/18,14,11:00,ベススタ,東福岡高校,静岡学園高校,試合終了,1411,2,2,False,5,
83,2023/09/17,14,10:00,益城陸,大津高校,名古屋グランパスU-18,試合終了,1412,2,0,False,6,
84,2023/09/23,15,15:00,いぶきＣ,ヴィッセル神戸U-18,サンフレッチェ広島F.Cユース,試合終了,1507,0,1,False,1,
85,2023/09/24,15,10:00,日産フ,横浜FCユース,東福岡高校,試合終了,1508,3,1,False,2,
86,2023/09/24,15,11:00,時栖富士,静岡学園高校,米子北高校,試合終了,1509,0,4,False,3,
87,2023/09/24,15,13:00,指宿ＦＰ,神村学園高等部,大津高校,試合終了,1510,0,0,False,4,
88,2023/09/24,15,16:00,ﾄﾖﾀG天,名古屋グランパスU-18,ジュビロ磐田U-18,試合終了,1511,2,1,False,5,
89,2023/11/15,15,14:00,履正社Ｇ,履正社高校,サガン鳥栖U-18,試合終了,1512,0,1,False,6,
90,2023/09/30,16,11:00,J-G堺ﾒｲﾝ,履正社高校,大津高校,試合終了,1607,0,6,False,1,
91,2023/09/30,16,15:00,いぶきＣ,ヴィッセル神戸U-18,ジュビロ磐田U-18,試合終了,1608,2,3,False,2,
92,2023/10/01,16,11:00,ＬＥＯＣ,横浜FCユース,サガン鳥栖U-18,試合終了,1609,2,1,False,3,
93,2023/10/01,16,11:00,時栖富士,静岡学園高校,神村学園高等部,試合終了,1610,3,0,False,4,
94,2023/10/01,16,11:00,ﾄﾖﾀG人,名古屋グランパスU-18,米子北高校,試合終了,1611,0,0,False,5,
95,2023/10/01,16,11:00,東福岡Ｇ,東福岡高校,サンフレッチェ広島F.Cユース,試合終了,1612,2,2,False,6,
96,2023/10/08,17,11:00,竜洋,ジュビロ磐田U-18,横浜FCユース,試合終了,1707,1,0,False,1,
97,2023/10/08,17,11:00,吉田人工,サンフレッチェ広島F.Cユース,静岡学園高校,試合終了,1708,1,1,False,2,
98,2023/10/08,17,11:00,佐賀市天,サガン鳥栖U-18,東福岡高校,試合終了,1709,3,2,False,3,
99,未定,17,未定,未定,大津高校,ヴィッセル神戸U-18,試合終了,1710,0,3,False,4,
100,2023/10/08,17,11:00,指宿いわさき,神村学園高等部,名古屋グランパスU-18,試合終了,1711,1,1,False,5,
101,2023/10/08,17,14:00,どらパー,米子北高校,履正社高校,試合終了,1712,3,0,False,6,
102,2023/10/14,18,11:00,指宿いわさき,神村学園高等部,ヴィッセル神戸U-18,試合終了,1807,0,2,False,1,
103,2023/10/15,18,11:00,竜洋,ジュビロ磐田U-18,サンフレッチェ広島F.Cユース,試合終了,1808,2,1,False,2,
104,2023/10/15,18,11:00,佐賀市天,サガン鳥栖U-18,静岡学園高校,試合終了,1809,3,0,False,3,
105,2023/10/15,18,13:00,ﾄﾖﾀG人,名古屋グランパスU-18,履正社高校,試合終了,1810,2,2,False,4,
106,2023/10/15,18,13:00,YAJIN,米子北高校,横浜FCユース,試合終了,1811,1,2,False,5,
107,未定,18,未定,未定,大津高校,東福岡高校,試合終了,1812,0,3,False,6,
108,2023/11/29,19,13:00,J-G堺ﾒｲﾝ,履正社高校,神村学園高等部,,1907,,,False,1,
109,2023/10/21,19,13:00,いぶきＣ,ヴィッセル神戸U-18,米子北高校,試合終了,1908,2,0,False,2,
110,2023/10/21,19,15:00,東福岡Ｇ,東福岡高校,ジュビロ磐田U-18,試合終了,1909,1,0,False,3,
111,未定,19,未定,未定,横浜FCユース,大津高校,試合終了,1910,3,0,False,4,
112,2023/10/22,19,11:00,吉田人工,サンフレッチェ広島F.Cユース,サガン鳥栖U-18,試合終了,1911,4,2,False,5,
113,2023/10/22,19,13:00,時栖富士,静岡学園高校,名古屋グランパスU-18,試合終了,1912,1,0,False,6,
114,2023/11/19,20,11:00,三ツ沢陸,横浜FCユース,神村学園高等部,試合終了,2007,5,3,False,1,
115,2023/11/19,20,11:00,時栖富士,静岡学園高校,履正社高校,試合終了,2008,2,1,False,2,
116,2023/11/19,20,11:00,吉田天然,サンフレッチェ広島F.Cユース,大津高校,試合終了,2009,2,1,False,3,
117,2023/11/19,20,11:00,東福岡Ｇ,東福岡高校,米子北高校,試合終了,2010,2,0,False,4,
118,2023/11/19,20,11:00,駅スタ,サガン鳥栖U-18,ジュビロ磐田U-18,試合終了,2011,1,0,False,5,
119,2023/11/19,20,13:00,いぶきＣ,ヴィッセル神戸U-18,名古屋グランパスU-18,試合終了,2012,3,0,False,6,
120,2023/11/25,21,13:00,服部陸,履正社高校,ヴィッセル神戸U-18,,2107,,,False,1,
121,2023/11/26,21,11:00,時栖富士,静岡学園高校,ジュビロ磐田U-18,,2108,,,False,2,
122,2023/11/26,21,11:00,ﾄﾖﾀG天,名古屋グランパスU-18,横浜FCユース,,2109,,,False,3,
123,2023/11/26,21,13:00,どらパー,米子北高校,サンフレッチェ広島F.Cユース,,2110,,,False,4,
124,2023/11/26,21,11:00,大津球,大津高校,サガン鳥栖U-18,,2111,,,False,5,
125,2023/11/26,21,11:00,神村学園,神村学園高等部,東福岡高校,,2112,,,False,6,
126,2023/12/03,22,13:00,ＬＥＯＣ,横浜FCユース,履正社高校,,2207,,,False,1,
127,2023/12/03,22,13:00,磐田ゆ球,ジュビロ磐田U-18,大津高校,,2208,,,False,2,
128,2023/12/03,22,13:00,いぶきＣ,ヴィッセル神戸U-18,静岡学園高校,,2209,,,False,3,
129,2023/12/03,22,13:00,吉田天然,サンフレッチェ広島F.Cユース,神村学園高等部,,2210,,,False,4,
130,2023/12/03,22,13:00,東福岡Ｇ,東福岡高校,名古屋グランパスU-18,,2211,,,False,5,
131,2023/12/03,22,13:00,佐賀陸,サガン鳥栖U-18,米子北高校,,2212,,,False,6,
