,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team,status
335,2025/11/02,34,6,14:03,県立丸亀,讃岐,0,1,鳥取,試合終了
336,2025/11/02,34,7,14:03,いちご,宮崎,2,2,奈良,試合終了
337,2025/11/02,34,8,14:03,白波スタ,鹿児島,3,2,松本,試合終了
338,2025/11/02,34,9,16:04,長野Ｕ,長野,0,1,高知,試合終了
339,2025/11/03,34,10,16:03,沖縄県陸,琉球,2,2,栃木Ｃ,試合終了
340,2025/11/08,35,1,14:03,ＣＦＳ,栃木Ｃ,3,1,讃岐,試合終了
341,2025/11/08,35,2,14:03,ロートＦ,奈良,1,1,八戸,試合終了
342,2025/11/09,35,3,14:04,カンセキ,栃木SC,2,0,鹿児島,試合終了
343,2025/11/09,35,4,14:03,ギオンス,相模原,1,0,金沢,試合終了
344,2025/11/09,35,5,14:03,春野陸,高知,0,1,松本,試合終了
345,2025/11/09,35,6,14:03,ミクスタ,北九州,1,2,福島,試合終了
346,2025/11/09,35,7,14:03,クロスタ,宮崎,1,2,群馬,試合終了
347,2025/11/09,35,8,16:03,沖縄県陸,琉球,2,3,沼津,試合終了
348,2025/11/09,35,9,19:03,長良川,岐阜,2,4,鳥取,試合終了
349,2025/11/10,35,10,15:03,たけびし,FC大阪,3,0,長野,試合終了
350,2025/11/15,36,1,14:03,長野Ｕ,長野,0,1,宮崎,試合終了
351,2025/11/15,36,2,14:03,長良川,岐阜,2,0,栃木Ｃ,試合終了
352,2025/11/15,36,3,14:03,春野陸,高知,0,0,八戸,試合終了
353,2025/11/16,36,4,14:00,とうスタ,福島,,,奈良,ＶＳ
354,2025/11/16,36,5,14:00,ギオンス,相模原,,,琉球,ＶＳ
355,2025/11/16,36,6,14:00,長野Ｕ,松本,,,FC大阪,ＶＳ
356,2025/11/16,36,7,14:00,ゴースタ,金沢,,,栃木SC,ＶＳ
357,2025/11/16,36,8,14:00,愛鷹,沼津,,,群馬,ＶＳ
358,2025/11/16,36,9,14:00,Ａｘｉｓ,鳥取,,,北九州,ＶＳ
359,2025/11/16,36,10,14:00,県立丸亀,讃岐,,,鹿児島,ＶＳ
360,2025/11/23,37,1,13:00,プラスタ,八戸,,,讃岐,ＶＳ
361,2025/11/23,37,2,13:00,白波スタ,鹿児島,,,琉球,ＶＳ
362,2025/11/23,37,3,14:00,カンセキ,栃木SC,,,鳥取,ＶＳ
363,2025/11/23,37,4,14:00,ＣＦＳ,栃木Ｃ,,,長野,ＶＳ
364,2025/11/23,37,5,14:00,正田スタ,群馬,,,松本,ＶＳ
365,2025/11/23,37,6,14:00,愛鷹,沼津,,,福島,ＶＳ
366,2025/11/23,37,7,14:00,ミクスタ,北九州,,,金沢,ＶＳ
367,2025/11/23,37,8,14:00,いちご,宮崎,,,岐阜,ＶＳ
368,2025/11/24,37,9,14:00,花園,FC大阪,,,高知,ＶＳ
369,2025/11/24,37,10,14:00,ロートＦ,奈良,,,相模原,ＶＳ
370,2025/11/29,38,1,15:00,とうスタ,福島,,,宮崎,ＶＳ
371,2025/11/29,38,2,15:00,ギオンス,相模原,,,栃木Ｃ,ＶＳ
372,2025/11/29,38,3,15:00,味フィ西,松本,,,北九州,ＶＳ
373,2025/11/29,38,4,15:00,長野Ｕ,長野,,,栃木SC,ＶＳ
374,2025/11/29,38,5,15:00,ゴースタ,金沢,,,鹿児島,ＶＳ
375,2025/11/29,38,6,15:00,長良川,岐阜,,,FC大阪,ＶＳ
376,2025/11/29,38,7,15:00,Ａｘｉｓ,鳥取,,,奈良,ＶＳ
377,2025/11/29,38,8,15:00,県立丸亀,讃岐,,,沼津,ＶＳ
378,2025/11/29,38,9,15:00,春野陸,高知,,,群馬,ＶＳ
379,2025/11/29,38,10,15:00,沖縄県陸,琉球,,,八戸,ＶＳ
