,match_date,section_no,start_time,stadium,home_team,away_team,status,matchNumber,home_goal,away_goal,extraTime,match_index_in_section,group
22,2024/04/28,4,14:00,武蔵野苑,FC東京U-18,市立船橋高校,試合終了,405,0,0,False,5,
23,2024/04/29,4,11:00,前橋育英,前橋育英高校,柏レイソルU-18,試合終了,406,3,0,False,6,
24,2024/05/05,5,11:00,青森山田,青森山田高校,昌平高校,試合終了,501,1,2,False,1,
25,2024/05/05,5,11:00,尚志第３,尚志高校,鹿島アントラーズユース,試合終了,502,2,0,False,2,
26,2024/05/05,5,11:00,流経柏Ｇ,流通経済大学付属柏高校,FC東京U-18,試合終了,503,4,3,False,3,
27,2024/05/05,5,13:00,夢ﾌｨ千葉,市立船橋高校,前橋育英高校,試合終了,504,0,1,False,4,
28,2024/05/05,5,16:00,日立柏グ,柏レイソルU-18,川崎フロンターレU-18,試合終了,505,0,2,False,5,
29,2024/05/05,5,16:00,ＬＥＯＣ,横浜FCユース,大宮アルディージャU18,試合終了,506,3,1,False,6,
30,2024/05/11,6,11:00,ｶｼﾏｻﾌﾞG,鹿島アントラーズユース,青森山田高校,試合終了,601,3,0,False,1,
31,2024/05/11,6,11:00,昌平,昌平高校,柏レイソルU-18,試合終了,602,3,3,False,2,
32,2024/05/12,6,11:00,埼玉Ｓ２,大宮アルディージャU18,尚志高校,試合終了,603,2,0,False,3,
33,2024/05/12,6,13:00,前橋育英,前橋育英高校,流通経済大学付属柏高校,試合終了,604,0,2,False,4,
34,2024/05/12,6,14:00,武蔵野苑,FC東京U-18,横浜FCユース,試合終了,605,1,1,False,5,
35,2024/05/12,6,14:00,ﾌﾛﾝﾀ生田,川崎フロンターレU-18,市立船橋高校,試合終了,606,3,0,False,6,
36,2024/05/18,7,11:00,ｶｼﾏｻﾌﾞG,鹿島アントラーズユース,昌平高校,試合終了,701,1,0,False,1,
37,2024/05/18,7,11:00,龍ケ崎,流通経済大学付属柏高校,川崎フロンターレU-18,試合終了,702,2,1,False,2,
38,2024/05/18,7,12:00,日産フ,横浜FCユース,前橋育英高校,試合終了,703,2,1,False,3,
39,2024/05/19,7,11:00,青森山田,青森山田高校,大宮アルディージャU18,試合終了,704,0,0,False,4,
40,2024/05/19,7,11:00,尚志第３,尚志高校,FC東京U-18,試合終了,705,1,2,False,5,
41,2024/05/19,7,11:00,船橋法典,市立船橋高校,柏レイソルU-18,試合終了,706,0,2,False,6,
42,2024/05/25,8,11:00,前橋育英,前橋育英高校,尚志高校,試合終了,801,2,1,False,1,
43,2024/05/26,8,14:00,昌平,昌平高校,市立船橋高校,試合終了,802,6,0,False,2,
44,2024/06/15,8,15:00,保土ヶ谷,川崎フロンターレU-18,横浜FCユース,試合終了,803,1,2,False,3,
45,2024/06/16,8,11:00,埼玉Ｓ２,大宮アルディージャU18,鹿島アントラーズユース,試合終了,804,0,4,False,4,
46,2024/06/16,8,11:00,武蔵野苑,FC東京U-18,青森山田高校,試合終了,805,0,1,False,5,
47,2024/07/13,8,16:00,日立柏グ,柏レイソルU-18,流通経済大学付属柏高校,試合終了,806,4,0,False,6,
48,2024/06/22,9,11:00,ｶｼﾏｻﾌﾞG,鹿島アントラーズユース,FC東京U-18,試合終了,901,2,1,False,1,
49,2024/06/22,9,12:00,保土ヶ谷,横浜FCユース,柏レイソルU-18,試合終了,902,1,4,False,2,
50,2024/06/23,9,11:00,青森山田,青森山田高校,前橋育英高校,試合終了,903,1,1,False,3,
51,2024/06/23,9,11:00,仙大郡山,尚志高校,川崎フロンターレU-18,試合終了,904,0,1,False,4,
52,2024/06/23,9,11:00,川越,大宮アルディージャU18,昌平高校,試合終了,905,1,1,False,5,
53,2024/06/23,9,11:00,流経柏Ｇ,流通経済大学付属柏高校,市立船橋高校,試合終了,906,1,1,False,6,
54,2024/06/29,10,11:00,前橋育英,前橋育英高校,鹿島アントラーズユース,試合終了,1001,4,0,False,1,
55,2024/06/30,10,09:30,流経柏Ｇ,流通経済大学付属柏高校,昌平高校,試合終了,1002,3,1,False,2,
56,2024/06/30,10,11:00,船橋法典,市立船橋高校,横浜FCユース,試合終了,1003,0,3,False,3,
57,2024/06/30,10,11:00,日立柏グ,柏レイソルU-18,尚志高校,試合終了,1004,0,1,False,4,
58,2024/06/30,10,11:00,ﾌﾛﾝﾀ生田,川崎フロンターレU-18,青森山田高校,試合終了,1005,2,1,False,5,
59,2024/06/30,10,17:00,武蔵野苑,FC東京U-18,大宮アルディージャU18,試合終了,1006,2,1,False,6,
60,2024/07/06,11,11:00,仙大郡山,尚志高校,市立船橋高校,試合終了,1101,4,1,False,1,
61,2024/07/06,11,15:00,鹿島G,鹿島アントラーズユース,川崎フロンターレU-18,試合終了,1102,4,3,False,2,
62,2024/07/07,11,11:00,青森山田,青森山田高校,柏レイソルU-18,試合終了,1103,1,0,False,3,
63,2024/07/07,11,16:00,昌平,昌平高校,FC東京U-18,試合終了,1104,2,2,False,4,
64,2024/07/07,11,16:00,ＮＡＣＫ,大宮アルディージャU18,前橋育英高校,試合終了,1105,2,2,False,5,
65,2024/07/07,11,16:00,ニッパツ,横浜FCユース,流通経済大学付属柏高校,試合終了,1106,2,1,False,6,
66,2024/08/31,12,11:00,カシマ,鹿島アントラーズユース,柏レイソルU-18,試合終了,1201,3,2,False,1,
67,2024/09/18,12,13:30,昌平,昌平高校,横浜FCユース,試合終了,1202,0,1,False,2,
68,2024/11/16,12,11:00,武蔵野苑,FC東京U-18,前橋育英高校,,1203,,,False,3,
69,2024/09/01,12,09:30,尚志第３,尚志高校,流通経済大学付属柏高校,試合終了,1204,3,0,False,4,
70,2024/09/01,12,11:00,青森山田,青森山田高校,市立船橋高校,試合終了,1205,0,1,False,5,
71,2024/11/10,12,13:00,秋葉の森,大宮アルディージャU18,川崎フロンターレU-18,,1206,,,False,6,
72,2024/09/07,13,09:30,前橋育英,前橋育英高校,昌平高校,試合終了,1301,2,3,False,1,
73,2024/09/07,13,16:00,U等々力,川崎フロンターレU-18,FC東京U-18,試合終了,1302,1,3,False,2,
74,2024/09/07,13,16:00,日立柏グ,柏レイソルU-18,大宮アルディージャU18,試合終了,1303,2,1,False,3,
75,2024/09/08,13,09:30,流経柏Ｇ,流通経済大学付属柏高校,青森山田高校,試合終了,1304,2,2,False,4,
76,2024/09/08,13,11:00,船橋法典,市立船橋高校,鹿島アントラーズユース,試合終了,1305,1,2,False,5,
77,2024/09/08,13,16:00,ＬＥＯＣ,横浜FCユース,尚志高校,試合終了,1306,1,0,False,6,
78,2024/09/14,14,09:30,昌平,昌平高校,尚志高校,試合終了,1401,2,1,False,1,
79,2024/09/15,14,10:00,カシマ,鹿島アントラーズユース,流通経済大学付属柏高校,試合終了,1402,3,4,False,2,
80,2024/09/15,14,11:00,青森山田,青森山田高校,横浜FCユース,試合終了,1403,1,0,False,3,
81,2024/09/15,14,10:00,前橋育英,前橋育英高校,川崎フロンターレU-18,試合終了,1404,1,0,False,4,
82,2024/09/15,14,17:00,武蔵野苑,FC東京U-18,柏レイソルU-18,試合終了,1405,1,3,False,5,
83,2024/09/16,14,16:00,ＮＡＣＫ,大宮アルディージャU18,市立船橋高校,試合終了,1406,1,2,False,6,
84,2024/09/22,15,09:30,流経柏Ｇ,流通経済大学付属柏高校,前橋育英高校,試合終了,1501,0,2,False,1,
85,2024/09/22,15,11:00,青森山田,青森山田高校,鹿島アントラーズユース,試合終了,1502,2,0,False,2,
86,2024/09/22,15,11:00,尚志第３,尚志高校,大宮アルディージャU18,試合終了,1503,1,1,False,3,
87,2024/09/22,15,16:00,夢ﾌｨ千葉,市立船橋高校,川崎フロンターレU-18,試合終了,1504,1,1,False,4,
88,2024/09/22,15,16:00,日立柏グ,柏レイソルU-18,昌平高校,試合終了,1505,0,0,False,5,
89,2024/09/23,15,16:00,ニッパツ,横浜FCユース,FC東京U-18,試合終了,1506,3,3,False,6,
90,2024/09/28,16,11:00,昌平,昌平高校,鹿島アントラーズユース,試合終了,1601,1,0,False,1,
91,2024/09/29,16,11:00,前橋育英,前橋育英高校,横浜FCユース,試合終了,1602,2,3,False,2,
92,2024/09/29,16,11:00,秋葉の森,大宮アルディージャU18,青森山田高校,試合終了,1603,0,3,False,3,
93,2024/09/29,16,14:00,武蔵野苑,FC東京U-18,尚志高校,試合終了,1604,2,1,False,4,
94,2024/09/29,16,16:00,日立柏グ,柏レイソルU-18,市立船橋高校,試合終了,1605,2,2,False,5,
95,2024/09/29,16,16:00,ﾌﾛﾝﾀ生田,川崎フロンターレU-18,流通経済大学付属柏高校,試合終了,1606,3,2,False,6,
96,2024/10/05,17,11:00,ｶｼﾏｻﾌﾞG,鹿島アントラーズユース,大宮アルディージャU18,試合終了,1701,3,0,False,1,
97,2024/10/06,17,11:00,青森山田,青森山田高校,FC東京U-18,試合終了,1702,2,1,False,2,
98,2024/10/06,17,11:00,尚志第３,尚志高校,前橋育英高校,試合終了,1703,1,2,False,3,
99,2024/10/06,17,11:00,船橋法典,市立船橋高校,昌平高校,試合終了,1704,4,0,False,4,
100,2024/10/06,17,11:00,流経柏Ｇ,流通経済大学付属柏高校,柏レイソルU-18,試合終了,1705,3,3,False,5,
101,2024/10/06,17,12:00,ＬＥＯＣ,横浜FCユース,川崎フロンターレU-18,試合終了,1706,2,1,False,6,
102,2024/10/12,18,14:00,昌平,昌平高校,大宮アルディージャU18,,1801,,,False,1,
103,2024/10/13,18,11:00,前橋育英,前橋育英高校,青森山田高校,,1802,,,False,2,
104,2024/10/13,18,11:00,船橋法典,市立船橋高校,流通経済大学付属柏高校,,1803,,,False,3,
105,2024/10/13,18,11:00,武蔵野苑,FC東京U-18,鹿島アントラーズユース,,1804,,,False,4,
106,2024/10/13,18,16:00,ﾌﾛﾝﾀ生田,川崎フロンターレU-18,尚志高校,,1805,,,False,5,
107,2024/10/14,18,13:00,日立柏グ,柏レイソルU-18,横浜FCユース,,1806,,,False,6,
108,2024/10/20,19,11:00,三協Ｆ柏,柏レイソルU-18,青森山田高校,,1901,,,False,1,
109,2024/10/19,19,11:00,ＲＫＵ,流通経済大学付属柏高校,横浜FCユース,,1902,,,False,2,
110,2024/10/20,19,12:00,前橋育英,前橋育英高校,大宮アルディージャU18,,1903,,,False,3,
111,2024/10/20,19,13:00,夢ﾌｨ千葉,市立船橋高校,尚志高校,,1904,,,False,4,
112,2024/10/20,19,14:00,武蔵野苑,FC東京U-18,昌平高校,,1905,,,False,5,
113,2024/10/20,19,14:00,ﾌﾛﾝﾀ生田,川崎フロンターレU-18,鹿島アントラーズユース,,1906,,,False,6,
114,2024/11/23,20,11:00,昌平,昌平高校,流通経済大学付属柏高校,,2001,,,False,1,
115,2024/11/24,20,11:00,青森山田,青森山田高校,川崎フロンターレU-18,,2002,,,False,2,
116,2024/11/24,20,11:00,尚志第３,尚志高校,柏レイソルU-18,,2003,,,False,3,
117,2024/11/24,20,11:00,カシマAF,鹿島アントラーズユース,前橋育英高校,,2004,,,False,4,
118,2024/11/24,20,11:00,埼玉Ｓ２,大宮アルディージャU18,FC東京U-18,,2005,,,False,5,
119,2024/11/24,20,12:00,保土ヶ谷,横浜FCユース,市立船橋高校,,2006,,,False,6,
120,2024/12/01,21,13:00,U等々力,川崎フロンターレU-18,昌平高校,,2101,,,False,1,
121,2024/11/30,21,14:00,流経柏Ｇ,流通経済大学付属柏高校,大宮アルディージャU18,,2102,,,False,2,
122,2024/12/01,21,11:00,仙大郡山,尚志高校,青森山田高校,,2103,,,False,3,
123,2024/12/01,21,11:00,船橋法典,市立船橋高校,FC東京U-18,,2104,,,False,4,
124,2024/12/01,21,12:00,保土ヶ谷,横浜FCユース,鹿島アントラーズユース,,2105,,,False,5,
125,2024/12/01,21,13:00,日立柏グ,柏レイソルU-18,前橋育英高校,,2106,,,False,6,
126,2024/12/08,22,13:00,カシマAF,鹿島アントラーズユース,尚志高校,,2201,,,False,1,
127,2024/12/08,22,13:00,ｱｰｽ群馬ｻ,前橋育英高校,市立船橋高校,,2202,,,False,2,
128,2024/12/08,22,13:00,昌平,昌平高校,青森山田高校,,2203,,,False,3,
129,2024/12/08,22,13:00,ＮＡＣＫ,大宮アルディージャU18,横浜FCユース,,2204,,,False,4,
130,2024/12/08,22,13:00,武蔵野苑,FC東京U-18,流通経済大学付属柏高校,,2205,,,False,5,
131,2024/12/08,22,13:00,ﾌﾛﾝﾀ生田,川崎フロンターレU-18,柏レイソルU-18,,2206,,,False,6,
