,年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
360,2011,Ｊ２,第２３節第２日,07/31(日),19:03,湘南,1-0,熊本,平塚,7751,スカパー／ｅ２／スカパー光
361,2011,Ｊ２,第２３節第２日,07/31(日),19:04,草津,0-0,鳥栖,正田スタ,3544,スカパー／ｅ２（録）／スカパー光
362,2011,Ｊ２,第３節第１日,08/05(金),19:04,徳島,0-1,北九州,鳴門大塚,3262,スカパー／ｅ２／スカパー光／ひかりＴＶ
363,2011,Ｊ１,第２０節第１日,08/06(土),18:34,鹿島,3-1,山形,カシマ,13139,スカパー／ｅ２／スカパー光
364,2011,Ｊ１,第２０節第１日,08/06(土),18:35,甲府,0-2,広島,中銀スタ,11193,スカパー／ｅ２／スカパー光
365,2011,Ｊ１,第２０節第１日,08/06(土),19:03,新潟,4-0,清水,東北電ス,37830,スカパー／ｅ２／スカパー光
366,2011,Ｊ１,第２０節第１日,08/06(土),19:04,浦和,2-3,神戸,埼玉,32231,スカパー／ｅ２／スカパー光／ＢＳ／テレ玉
367,2011,Ｊ１,第２０節第１日,08/06(土),19:04,柏,2-0,横浜FM,柏,11051,スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
368,2011,Ｊ１,第２０節第１日,08/06(土),19:04,川崎Ｆ,1-2,Ｃ大阪,等々力,15781,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ（録）
369,2011,Ｊ２,第３節第２日,08/06(土),18:03,栃木,1-0,鳥取,栃木グ,3054,スカパー／ｅ２（録）／スカパー光／とちぎテレビ
370,2011,Ｊ２,第３節第２日,08/06(土),18:04,東京Ｖ,1-1,京都,味スタ,3007,スカパー／ｅ２（録）／スカパー光
371,2011,Ｊ２,第３節第２日,08/06(土),19:03,岡山,4-0,熊本,カンスタ,5455,スカパー／ｅ２（録）／スカパー光
372,2011,Ｊ２,第３節第２日,08/06(土),19:04,愛媛,1-0,富山,ニンスタ,2679,スカパー／ｅ２（録）／スカパー光
373,2011,Ｊ２,第３節第２日,08/06(土),19:05,鳥栖,1-2,草津,ベアスタ,4497,スカパー／ｅ２（録）／スカパー光
374,2011,Ｊ１,第２０節第２日,08/07(日),18:03,Ｇ大阪,2-0,福岡,万博,13389,スカパー／ｅ２／スカパー光
375,2011,Ｊ１,第２０節第２日,08/07(日),19:03,大宮,2-2,仙台,ＮＡＣＫ,9979,スカパー／ｅ２／スカパー光／テレ玉
376,2011,Ｊ１,第２０節第２日,08/07(日),19:03,名古屋,2-1,磐田,瑞穂陸,14230,スカパー／ｅ２／スカパー光
377,2011,Ｊ２,第３節第３日,08/07(日),18:03,横浜FC,1-0,水戸,ニッパ球,3934,スカパー／ｅ２（録）／スカパー光
378,2011,Ｊ２,第３節第３日,08/07(日),18:04,岐阜,0-2,Ｆ東京,長良川,6684,スカパー／ｅ２／スカパー光
379,2011,Ｊ２,第３節第３日,08/07(日),19:04,湘南,2-2,大分,平塚,6850,スカパー／ｅ２／スカパー光
380,2011,Ｊ１,第２１節第１日,08/13(土),18:34,清水,3-0,大宮,アウスタ,16768,スカパー／ｅ２／スカパー光
381,2011,Ｊ１,第２１節第１日,08/13(土),19:03,広島,0-3,名古屋,広島ス,7099,スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
382,2011,Ｊ１,第２１節第１日,08/13(土),19:04,仙台,0-1,鹿島,ユアスタ,19224,スカパー／ｅ２／スカパー光／ＢＳ／ひかりＴＶ
383,2011,Ｊ１,第２１節第１日,08/13(土),19:04,山形,3-1,甲府,ＮＤスタ,7940,スカパー／ｅ２／スカパー光
384,2011,Ｊ１,第２１節第１日,08/13(土),19:04,Ｃ大阪,1-1,Ｇ大阪,長居,37172,スカパー／ｅ２／スカパー光／関西テレビ（録）
385,2011,Ｊ１,第２１節第１日,08/13(土),19:04,神戸,2-0,横浜FM,ホームズ,13930,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ（録）
386,2011,Ｊ２,第２４節第１日,08/13(土),18:03,横浜FC,2-0,栃木,ニッパ球,5012,スカパー／ｅ２（録）／スカパー光
387,2011,Ｊ２,第２４節第１日,08/13(土),18:04,岐阜,0-2,千葉,長良川,4842,スカパー／ｅ２／スカパー光
388,2011,Ｊ２,第２４節第１日,08/13(土),18:34,Ｆ東京,1-0,草津,味スタ,20790,スカパー／ｅ２（録）／スカパー光
389,2011,Ｊ２,第２４節第１日,08/13(土),19:05,熊本,2-1,大分,熊本,8935,スカパー／ｅ２（録）／スカパー光
390,2011,Ｊ１,第２１節第２日,08/14(日),18:03,新潟,2-3,浦和,東北電ス,37375,スカパー／ｅ２／スカパー光
391,2011,Ｊ１,第２１節第２日,08/14(日),19:03,磐田,6-1,柏,ヤマハ,12472,スカパー／ｅ２／スカパー光／ひかりＴＶ
392,2011,Ｊ１,第２１節第２日,08/14(日),19:03,福岡,2-1,川崎Ｆ,レベスタ,9581,スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
393,2011,Ｊ２,第２４節第２日,08/14(日),18:04,富山,1-2,札幌,富山,3939,スカパー／ｅ２／スカパー光
394,2011,Ｊ２,第２４節第２日,08/14(日),18:04,京都,1-0,北九州,西京極,5185,スカパー／ｅ２／スカパー光／ＫＢＳ京都
395,2011,Ｊ２,第２４節第２日,08/14(日),18:05,徳島,1-1,水戸,鳴門大塚,5252,スカパー／ｅ２（録）／スカパー光
396,2011,Ｊ２,第２４節第２日,08/14(日),19:03,鳥栖,1-0,鳥取,ベアスタ,5141,スカパー／ｅ２（録）／スカパー光
397,2011,Ｊ２,第２４節第２日,08/14(日),19:04,愛媛,0-0,湘南,ニンスタ,3517,スカパー／ｅ２（録）／スカパー光
398,2011,Ｊ２,第２４節第２日,08/14(日),19:05,岡山,0-4,東京Ｖ,カンスタ,10490,スカパー／ｅ２（録）／スカパー光
399,2011,Ｊ１,第９節第２日,08/17(水),19:03,Ｇ大阪,2-2,名古屋,万博,15951,スカパー／ｅ２／スカパー光
400,2011,Ｊ１,第９節第２日,08/17(水),19:04,鹿島,2-1,Ｃ大阪,カシマ,11251,スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
401,2011,Ｊ２,第３節第４日,08/17(水),19:03,札幌,4-0,千葉,札幌ド,11765,スカパー／ｅ２／スカパー光
402,2011,Ｊ１,第２２節第１日,08/20(土),18:03,Ｇ大阪,6-3,川崎Ｆ,万博,12119,スカパー／ｅ２／スカパー光
403,2011,Ｊ１,第２２節第１日,08/20(土),18:04,甲府,3-2,浦和,国立,21589,スカパー／ｅ２／スカパー光
404,2011,Ｊ１,第２２節第１日,08/20(土),18:33,鹿島,2-0,広島,カシマ,16237,スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
405,2011,Ｊ１,第２２節第１日,08/20(土),18:34,清水,3-3,Ｃ大阪,アウスタ,12823,スカパー／ｅ２／スカパー光
406,2011,Ｊ１,第２２節第１日,08/20(土),19:00,大宮,1-1,山形,ＮＡＣＫ,7730,スカパー／スカパー光／ｅ２（フジテレビＴＷＯ）
407,2011,Ｊ１,第２２節第１日,08/20(土),19:00,柏,3-2,福岡,柏,8470,スカパー／スカパー光／ｅ２（フジテレビＯＮＥ）
408,2011,Ｊ１,第２２節第１日,08/20(土),19:04,横浜FM,1-0,磐田,日産ス,24518,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ（録）
409,2011,Ｊ１,第２２節第１日,08/20(土),19:04,名古屋,0-1,仙台,瑞穂陸,13365,スカパー／ｅ２／スカパー光／ＢＳ／ひかりＴＶ
410,2011,Ｊ１,第２２節第１日,08/20(土),19:04,神戸,2-1,新潟,ホームズ,11340,スカパー／ｅ２／スカパー光
411,2011,Ｊ２,第２５節第１日,08/21(日),13:03,札幌,2-1,京都,函館,6310,スカパー／ｅ２／スカパー光／ひかりＴＶ
412,2011,Ｊ２,第２５節第１日,08/21(日),18:03,栃木,2-1,Ｆ東京,栃木グ,9953,スカパー／ｅ２／スカパー光／とちぎテレビ／ひかりＴＶ
413,2011,Ｊ２,第２５節第１日,08/21(日),18:03,東京Ｖ,0-2,鳥栖,味スタ,4275,スカパー／ｅ２／スカパー光
414,2011,Ｊ２,第２５節第１日,08/21(日),18:03,鳥取,0-1,横浜FC,とりスタ,8212,スカパー／ｅ２／スカパー光
415,2011,Ｊ２,第２５節第１日,08/21(日),18:03,北九州,2-2,愛媛,本城,5022,スカパー／ｅ２（録）／スカパー光
416,2011,Ｊ２,第２５節第１日,08/21(日),18:04,水戸,1-2,岐阜,Ｋｓスタ,2778,スカパー／ｅ２（録）／スカパー光
417,2011,Ｊ２,第２５節第１日,08/21(日),19:03,千葉,0-0,富山,フクアリ,8445,スカパー／ｅ２／スカパー光
418,2011,Ｊ２,第２５節第１日,08/21(日),19:04,草津,1-0,湘南,正田スタ,3018,スカパー／ｅ２（録）／スカパー光／群馬テレビ
419,2011,Ｊ２,第２５節第１日,08/21(日),19:04,熊本,0-1,徳島,熊本,5345,スカパー／ｅ２（録）／スカパー光
420,2011,Ｊ２,第２５節第１日,08/21(日),19:05,大分,1-0,岡山,大銀ド,10806,スカパー／ｅ２／スカパー光
421,2011,Ｊ１,第２３節第１日,08/24(水),19:03,川崎Ｆ,1-2,名古屋,等々力,19754,スカパー／ｅ２／スカパー光
422,2011,Ｊ１,第２３節第１日,08/24(水),19:03,新潟,0-0,大宮,東北電ス,18175,スカパー／ｅ２／スカパー光／ひかりＴＶ
423,2011,Ｊ１,第２３節第１日,08/24(水),19:03,磐田,1-1,仙台,ヤマハ,8693,スカパー／ｅ２／スカパー光
424,2011,Ｊ１,第２３節第１日,08/24(水),19:03,福岡,2-2,神戸,レベスタ,6119,スカパー／スカパー光／ｅ２（フジテレビＴＷＯ）
425,2011,Ｊ１,第２３節第１日,08/24(水),19:04,山形,1-1,清水,ＮＤスタ,6942,スカパー／ｅ２／スカパー光
426,2011,Ｊ１,第２３節第１日,08/24(水),19:04,浦和,1-1,広島,埼玉,27947,スカパー／ｅ２／スカパー光／ＢＳ／テレ玉／ひかりＴＶ
427,2011,Ｊ１,第２３節第１日,08/24(水),19:04,甲府,1-1,鹿島,中銀スタ,11959,スカパー／ｅ２／スカパー光
428,2011,Ｊ１,第２３節第１日,08/24(水),19:04,Ｇ大阪,2-0,柏,万博,12635,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
429,2011,Ｊ１,第２３節第１日,08/24(水),19:33,横浜FM,2-1,Ｃ大阪,ニッパ球,10480,スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
430,2011,Ｊ２,第２６節第１日,08/26(金),19:33,岡山,1-0,札幌,カンスタ,6759,スカパー／ｅ２／スカパー光／ひかりＴＶ
431,2011,Ｊ１,第２４節第１日,08/27(土),19:03,仙台,2-1,山形,ユアスタ,19087,スカパー／ｅ２／スカパー光
432,2011,Ｊ１,第２４節第１日,08/27(土),19:03,大宮,2-0,磐田,ＮＡＣＫ,10013,スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／テレ玉
433,2011,Ｊ１,第２４節第１日,08/27(土),19:04,清水,0-0,横浜FM,アウスタ,17162,スカパー／ｅ２／スカパー光／ＢＳ／ひかりＴＶ
434,2011,Ｊ１,第２４節第１日,08/27(土),19:04,広島,1-0,新潟,広島ビ,14852,スカパー／ｅ２／スカパー光
435,2011,Ｊ２,第２６節第２日,08/27(土),18:03,東京Ｖ,5-2,熊本,国立,4602,スカパー／ｅ２（録）／スカパー光
436,2011,Ｊ２,第２６節第２日,08/27(土),18:03,横浜FC,2-0,草津,ニッパ球,4230,スカパー／ｅ２（録）／スカパー光
437,2011,Ｊ２,第２６節第２日,08/27(土),18:04,岐阜,2-3,鳥取,長良川,3519,スカパー／ｅ２（録）／スカパー光
438,2011,Ｊ２,第２６節第２日,08/27(土),18:04,京都,2-1,千葉,西京極,8765,スカパー／ｅ２／スカパー光／ＫＢＳ京都
439,2011,Ｊ２,第２６節第２日,08/27(土),19:03,湘南,1-1,北九州,平塚,6728,スカパー／ｅ２（録）／スカパー光
440,2011,Ｊ１,第２４節第２日,08/28(日),18:03,柏,3-2,川崎Ｆ,柏,10703,スカパー／ｅ２／スカパー光／ひかりＴＶ
441,2011,Ｊ１,第２４節第２日,08/28(日),18:04,Ｃ大阪,3-1,浦和,長居,26248,スカパー／ｅ２／スカパー光
442,2011,Ｊ１,第２４節第２日,08/28(日),18:04,神戸,0-4,Ｇ大阪,ホームズ,17177,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ（録）／毎日放送（録）
443,2011,Ｊ１,第２４節第２日,08/28(日),18:34,鹿島,6-0,福岡,カシマ,13434,スカパー／ｅ２／スカパー光
444,2011,Ｊ１,第２４節第２日,08/28(日),19:03,名古屋,4-1,甲府,豊田ス,19061,スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
445,2011,Ｊ２,第２６節第３日,08/28(日),18:04,富山,1-0,Ｆ東京,富山,8663,スカパー／ｅ２（録）／スカパー光
446,2011,Ｊ２,第２６節第３日,08/28(日),18:35,徳島,1-2,大分,鳴門大塚,5429,スカパー／ｅ２（録）／スカパー光
447,2011,Ｊ２,第２６節第３日,08/28(日),19:03,鳥栖,2-1,水戸,ベアスタ,5816,スカパー／ｅ２／スカパー光
448,2011,Ｊ２,第２６節第３日,08/28(日),19:04,愛媛,2-2,栃木,ニンスタ,2737,スカパー／ｅ２（録）／スカパー光
449,2011,Ｊ２,第４節第１日,08/31(水),19:04,草津,2-0,徳島,正田スタ,1266,スカパー／ｅ２／スカパー光／ひかりＴＶ
450,2011,Ｊ２,第４節第２日,09/01(木),19:04,京都,0-0,愛媛,西京極,2386,スカパー／ｅ２／スカパー光／ＫＢＳ京都／ひかりＴＶ
451,2011,Ｊ２,第４節第３日,09/03(土),18:04,水戸,1-2,札幌,Ｋｓスタ,2748,スカパー／ｅ２／スカパー光
452,2011,Ｊ２,第４節第３日,09/03(土),18:04,富山,1-0,大分,富山,2087,スカパー／ｅ２／スカパー光
453,2011,Ｊ２,第４節第３日,09/03(土),18:04,岐阜,1-3,岡山,長良川,2408,スカパー／ｅ２／スカパー光
454,2011,Ｊ２,第４節第３日,09/03(土),18:04,北九州,2-2,横浜FC,本城,5012,スカパー／ｅ２（録）／スカパー光
455,2011,Ｊ２,第４節第４日,09/04(日),18:03,鳥取,3-6,鳥栖,とりスタ,2559,スカパー／ｅ２／スカパー光
456,2011,Ｊ２,第４節第４日,09/04(日),18:04,Ｆ東京,0-0,栃木,熊谷陸,6795,スカパー／ｅ２／スカパー光
457,2011,Ｊ２,第４節第４日,09/04(日),19:03,千葉,1-1,東京Ｖ,フクアリ,8826,スカパー／ｅ２／スカパー光
458,2011,Ｊ２,第４節第４日,09/04(日),19:04,熊本,1-1,湘南,熊本,4238,スカパー／ｅ２／スカパー光
459,2011,Ｊ１,第２５節第１日,09/10(土),18:03,福岡,0-1,横浜FM,レベスタ,15818,スカパー／ｅ２／スカパー光
460,2011,Ｊ１,第２５節第１日,09/10(土),18:04,Ｃ大阪,5-4,広島,長居,20160,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ（録）
461,2011,Ｊ１,第２５節第１日,09/10(土),19:03,新潟,2-2,鹿島,東北電ス,25819,スカパー／ｅ２／スカパー光／ひかりＴＶ
462,2011,Ｊ１,第２５節第１日,09/10(土),19:03,磐田,2-1,清水,エコパ,30516,スカパー／ｅ２／スカパー光
463,2011,Ｊ１,第２５節第１日,09/10(土),19:04,柏,2-1,名古屋,柏,10914,スカパー／ｅ２／スカパー光
464,2011,Ｊ１,第２５節第１日,09/10(土),19:04,Ｇ大阪,2-0,大宮,万博,15106,スカパー／ｅ２／スカパー光／ＢＳ
465,2011,Ｊ２,第２７節第１日,09/10(土),18:03,北九州,1-1,徳島,本城,4021,スカパー／ｅ２（録）／スカパー光
466,2011,Ｊ２,第２７節第１日,09/10(土),18:34,Ｆ東京,6-1,京都,味スタ,15517,スカパー／ｅ２（録）／スカパー光
467,2011,Ｊ２,第２７節第１日,09/10(土),19:03,千葉,3-3,鳥栖,フクアリ,8680,スカパー／ｅ２（録）／スカパー光
468,2011,Ｊ２,第２７節第１日,09/10(土),19:03,鳥取,1-1,岡山,とりスタ,7943,スカパー／ｅ２（録）／スカパー光
469,2011,Ｊ１,第２５節第２日,09/11(日),18:03,浦和,0-1,山形,埼玉,27709,スカパー／ｅ２／スカパー光（Ｊ　Ｓｐｏｒｔｓ　Ｐｌｕｓ）／テレ玉
470,2011,Ｊ１,第２５節第２日,09/11(日),18:04,甲府,1-2,仙台,中銀スタ,11176,スカパー／ｅ２／スカパー光／ひかりＴＶ
471,2011,Ｊ１,第２５節第２日,09/11(日),19:04,川崎Ｆ,0-3,神戸,等々力,14918,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）
472,2011,Ｊ２,第２７節第２日,09/11(日),13:04,札幌,1-0,栃木,札幌厚別,10110,スカパー／ｅ２／スカパー光／ひかりＴＶ
473,2011,Ｊ２,第２７節第２日,09/11(日),18:04,水戸,0-2,大分,Ｋｓスタ,3017,スカパー／ｅ２／スカパー光
474,2011,Ｊ２,第２７節第２日,09/11(日),18:04,横浜FC,0-1,愛媛,西が丘,2731,スカパー／ｅ２（録）／スカパー光
475,2011,Ｊ２,第２７節第２日,09/11(日),18:05,富山,2-3,湘南,富山,3103,スカパー／ｅ２（録）／スカパー光
476,2011,Ｊ２,第２７節第２日,09/11(日),19:04,草津,0-0,東京Ｖ,熊谷陸,3382,スカパー／ｅ２／スカパー光
477,2011,Ｊ２,第２７節第２日,09/11(日),19:04,岐阜,1-1,熊本,長良川,3145,スカパー／ｅ２／スカパー光
478,2011,ＹＮＣ,２回戦第１戦,09/14(水),19:00,仙台,0-0,磐田,ユアスタ,7360,フジテレビＯＮＥ
479,2011,ＹＮＣ,２回戦第１戦,09/14(水),19:04,清水,2-1,新潟,アウスタ,6939,スカパー！
480,2011,ＹＮＣ,２回戦第１戦,09/14(水),19:30,浦和,2-0,大宮,埼玉,13036,フジテレビＴＷＯ
481,2011,ＹＮＣ,２回戦第１戦,09/14(水),19:33,横浜FM,4-0,川崎Ｆ,ニッパ球,9859,スカパー！
482,2011,Ｊ２,第５節第１日,09/14(水),19:03,鳥栖,6-0,岡山,ベアスタ,3724,スカパー／ｅ２／スカパー光
483,2011,Ｊ１,第２６節第１日,09/17(土),14:04,清水,1-0,浦和,エコパ,21524,スカパー／ｅ２／スカパー光／テレビ静岡
484,2011,Ｊ１,第２６節第１日,09/17(土),18:33,甲府,2-1,福岡,中銀スタ,9100,スカパー／ｅ２／スカパー光
485,2011,Ｊ１,第２６節第１日,09/17(土),19:04,仙台,2-0,新潟,ユアスタ,16046,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
486,2011,Ｊ１,第２６節第１日,09/17(土),19:04,山形,0-1,川崎Ｆ,ＮＤスタ,10333,スカパー／ｅ２／スカパー光／ひかりＴＶ
487,2011,Ｊ１,第２６節第１日,09/17(土),19:04,神戸,0-4,柏,神戸ユ,14253,スカパー／ｅ２／スカパー光／ＢＳ
488,2011,Ｊ１,第２６節第１日,09/17(土),19:04,広島,3-1,磐田,広島ビ,11894,スカパー／ｅ２／スカパー光／ひかりＴＶ
489,2011,Ｊ２,第２８節第１日,09/17(土),18:03,北九州,0-3,札幌,本城,4693,スカパー／ｅ２（録）／スカパー光
490,2011,Ｊ２,第２８節第１日,09/17(土),18:04,愛媛,0-5,Ｆ東京,ニンスタ,4269,スカパー／ｅ２（録）／スカパー光／テレビ愛媛（録）
491,2011,Ｊ２,第２８節第１日,09/17(土),19:03,岡山,0-1,千葉,カンスタ,6305,スカパー／ｅ２（録）／スカパー光
492,2011,Ｊ２,第２８節第１日,09/17(土),19:05,大分,0-0,鳥栖,大銀ド,9033,スカパー／ｅ２（録）／スカパー光
493,2011,Ｊ１,第２６節第２日,09/18(日),18:03,横浜FM,1-1,Ｇ大阪,日産ス,37725,スカパー／ｅ２／スカパー光
494,2011,Ｊ１,第２６節第２日,09/18(日),18:34,鹿島,1-1,名古屋,カシマ,22258,スカパー／ｅ２／スカパー光
495,2011,Ｊ１,第２６節第２日,09/18(日),19:03,大宮,0-0,Ｃ大阪,熊谷陸,9781,スカパー／ｅ２／スカパー光（Ｊ　Ｓｐｏｒｔｓ　Ｐｌｕｓ）
496,2011,Ｊ２,第２８節第２日,09/18(日),18:03,東京Ｖ,7-2,横浜FC,国立,9958,スカパー／ｅ２／スカパー光／ひかりＴＶ
497,2011,Ｊ２,第２８節第２日,09/18(日),18:04,栃木,1-2,富山,栃木グ,5425,スカパー／ｅ２（録）／スカパー光／とちぎテレビ
498,2011,Ｊ２,第２８節第２日,09/18(日),18:04,京都,3-1,草津,西京極,5787,スカパー／ｅ２／スカパー光／ＫＢＳ京都
499,2011,Ｊ２,第２８節第２日,09/18(日),19:03,湘南,3-2,水戸,平塚,7547,スカパー／ｅ２（録）／スカパー光
500,2011,Ｊ２,第２８節第２日,09/18(日),19:03,熊本,2-0,鳥取,熊本,5200,スカパー／ｅ２（録）／スカパー光
501,2011,Ｊ２,第２８節第３日,09/19(月・祝),19:04,徳島,4-1,岐阜,鳴門大塚,2332,スカパー／ｅ２／スカパー光／ひかりＴＶ
502,2011,Ｊ２,第５節第２日,09/21(水),19:03,札幌,4-2,東京Ｖ,札幌ド,11368,スカパー／ｅ２／スカパー光／ひかりＴＶ
503,2011,Ｊ１,第２７節第１日,09/23(金・祝),14:03,名古屋,3-1,神戸,瑞穂陸,15987,スカパー／ｅ２／スカパー光（Ｊ　Ｓｐｏｒｔｓ　Ｐｌｕｓ）／ＮＨＫ名古屋
504,2011,Ｊ１,第２７節第１日,09/23(金・祝),18:04,Ｃ大阪,6-0,山形,金鳥スタ,10609,スカパー／ｅ２／スカパー光／ひかりＴＶ
505,2011,Ｊ２,第２９節第１日,09/23(金・祝),16:04,草津,1-1,大分,正田スタ,2864,スカパー／ｅ２／スカパー光／群馬テレビ
506,2011,Ｊ１,第２７節第２日,09/24(土),15:04,横浜FM,1-3,仙台,日産ス,23204,スカパー／ｅ２／スカパー光／ＢＳ
507,2011,Ｊ１,第２７節第２日,09/24(土),16:04,鹿島,0-0,浦和,カシマ,25061,スカパー／ｅ２／スカパー光
508,2011,Ｊ１,第２７節第２日,09/24(土),18:03,Ｇ大阪,0-2,甲府,万博,19882,スカパー／ｅ２／スカパー光（Ｊ　Ｓｐｏｒｔｓ　Ｐｌｕｓ）
509,2011,Ｊ１,第２７節第２日,09/24(土),19:03,川崎Ｆ,1-1,清水,等々力,20973,スカパー／ｅ２／スカパー光
510,2011,Ｊ１,第２７節第２日,09/24(土),19:03,磐田,1-0,新潟,ヤマハ,9251,スカパー／ｅ２／スカパー光／ひかりＴＶ
511,2011,Ｊ２,第２９節第２日,09/24(土),13:03,札幌,0-0,徳島,札幌厚別,10215,スカパー／ｅ２／スカパー光
512,2011,Ｊ２,第２９節第２日,09/24(土),13:03,鳥取,0-1,東京Ｖ,とりスタ,3206,スカパー／ｅ２／スカパー光／日本海テレビ
513,2011,Ｊ２,第２９節第２日,09/24(土),16:04,岐阜,1-1,愛媛,長良川,2595,スカパー／ｅ２／スカパー光
514,2011,Ｊ１,第２７節第３日,09/25(日),15:04,柏,1-3,大宮,柏,10875,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
515,2011,Ｊ１,第２７節第３日,09/25(日),16:03,福岡,2-1,広島,レベスタ,12540,スカパー／ｅ２／スカパー光
516,2011,Ｊ２,第２９節第３日,09/25(日),13:03,鳥栖,2-0,湘南,ベアスタ,13566,スカパー／ｅ２／スカパー光／ＮＨＫ佐賀／ひかりＴＶ
517,2011,Ｊ２,第２９節第３日,09/25(日),13:04,水戸,1-1,岡山,Ｋｓスタ,3022,スカパー／ｅ２／スカパー光
518,2011,Ｊ２,第２９節第３日,09/25(日),15:04,Ｆ東京,3-0,横浜FC,国立,21330,スカパー／ｅ２／スカパー光
519,2011,Ｊ２,第２９節第３日,09/25(日),16:03,千葉,1-0,北九州,フクアリ,8969,スカパー／ｅ２／スカパー光／ひかりＴＶ
520,2011,Ｊ２,第２９節第３日,09/25(日),16:04,富山,1-1,京都,富山,3586,スカパー／ｅ２（録）／スカパー光
521,2011,Ｊ２,第２９節第３日,09/25(日),18:03,栃木,0-1,熊本,栃木グ,4411,スカパー／ｅ２／スカパー光／とちぎテレビ
522,2011,ＹＮＣ,２回戦第２戦,09/28(水),19:00,大宮,1-2,浦和,ＮＡＣＫ,8982,フジテレビＴＷＯ
523,2011,ＹＮＣ,２回戦第２戦,09/28(水),19:00,川崎Ｆ,3-2,横浜FM,等々力,10528,フジテレビＮＥＸＴ
524,2011,ＹＮＣ,２回戦第２戦,09/28(水),19:03,新潟,3-1,清水,東北電ス,10024,スカパー！
525,2011,ＹＮＣ,２回戦第２戦,09/28(水),19:03,磐田,3-0,仙台,ヤマハ,6339,スカパー！
526,2011,Ｊ２,第５節第３日,09/28(水),19:03,栃木,0-1,岐阜,栃木グ,2493,スカパー／ｅ２（録）／スカパー光／とちぎテレビ（録）
527,2011,Ｊ２,第５節第３日,09/28(水),19:03,千葉,0-1,京都,フクアリ,6955,スカパー／ｅ２／スカパー光
528,2011,Ｊ２,第５節第３日,09/28(水),19:03,湘南,2-0,富山,平塚,4571,スカパー／ｅ２（録）／スカパー光
529,2011,Ｊ２,第５節第３日,09/28(水),19:03,鳥取,1-1,草津,とりスタ,1787,スカパー／ｅ２（録）／スカパー光／ひかりＴＶ
530,2011,Ｊ２,第５節第３日,09/28(水),19:04,Ｆ東京,2-0,北九州,味スタ,10229,スカパー／ｅ２／スカパー光
531,2011,Ｊ２,第５節第３日,09/28(水),19:04,徳島,1-0,熊本,鳴門大塚,2424,スカパー／ｅ２（録）／スカパー光
532,2011,Ｊ２,第５節第３日,09/28(水),19:04,愛媛,0-0,横浜FC,ニンスタ,2168,スカパー／ｅ２（録）／スカパー光
533,2011,Ｊ２,第５節第３日,09/28(水),19:05,大分,0-0,水戸,大銀ド,5196,スカパー／ｅ２／スカパー光
534,2011,Ｊ１,第２８節第１日,10/01(土),13:04,山形,1-1,磐田,ＮＤスタ,7475,スカパー／ｅ２／スカパー光
535,2011,Ｊ１,第２８節第１日,10/01(土),13:04,甲府,0-1,川崎Ｆ,中銀スタ,11377,スカパー／ｅ２／スカパー光／ひかりＴＶ
536,2011,Ｊ１,第２８節第１日,10/01(土),13:33,広島,1-0,神戸,広島ビ,12706,スカパー／ｅ２／スカパー光（Ｊ　ＳＰＯＲＴＳ　４）／中国放送
537,2011,Ｊ１,第２８節第１日,10/01(土),15:03,新潟,4-2,横浜FM,東北電ス,24439,スカパー／ｅ２／スカパー光
538,2011,Ｊ１,第２８節第１日,10/01(土),16:03,大宮,0-2,福岡,ＮＡＣＫ,7214,スカパー／ｅ２／スカパー光
539,2011,Ｊ２,第３０節第１日,10/01(土),13:03,北九州,3-2,岐阜,本城,3492,スカパー／ｅ２（録）／スカパー光
540,2011,Ｊ２,第３０節第１日,10/01(土),13:03,熊本,1-0,草津,熊本,6797,スカパー／ｅ２（録）／スカパー光／テレビ熊本
