,年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
172,2009,Ｊ１,第７節第２日,04/26(日),14:04,神戸,3-1,Ｇ大阪,ホムスタ,20721,スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ／ＮＨＫ神戸（近畿ブロック）
173,2009,Ｊ１,第７節第２日,04/26(日),16:04,名古屋,2-1,横浜FM,瑞穂陸,12500,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
174,2009,Ｊ２,第１０節第２日,04/26(日),13:03,栃木,3-3,甲府,栃木グ,4875,スカパースカチャン／ｅ２スカチャン
175,2009,Ｊ２,第１０節第２日,04/26(日),13:04,水戸,4-3,岡山,ひたちな,1378,スカパースカチャン／ｅ２スカチャン
176,2009,Ｊ２,第１０節第２日,04/26(日),13:04,富山,0-0,Ｃ大阪,富山,2595,スカパースカチャン／ｅ２スカチャン／富山テレビ
177,2009,Ｊ２,第１０節第２日,04/26(日),16:03,横浜FC,0-1,札幌,ニッパ球,5489,スカパースカチャン／ｅ２スカチャン
178,2009,Ｊ２,第１０節第２日,04/26(日),16:03,福岡,0-3,湘南,レベスタ,8599,スカパースカチャン／ｅ２スカチャン
179,2009,Ｊ２,第１０節第２日,04/26(日),16:03,熊本,0-3,仙台,熊本,5223,スカパースカチャン／ｅ２スカチャン
180,2009,Ｊ１,第８節第１日,04/29(水・祝),13:03,川崎Ｆ,4-1,京都,等々力,16253,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
181,2009,Ｊ１,第８節第１日,04/29(水・祝),13:04,新潟,2-2,千葉,東北電ス,34060,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
182,2009,Ｊ１,第８節第１日,04/29(水・祝),14:01,名古屋,0-0,広島,瑞穂陸,12137,スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／ＮＨＫ名古屋
183,2009,Ｊ１,第８節第１日,04/29(水・祝),14:05,大宮,0-3,山形,ＮＡＣＫ,11263,スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
184,2009,Ｊ１,第８節第１日,04/29(水・祝),16:04,柏,2-1,大分,柏,9058,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
185,2009,Ｊ１,第８節第１日,04/29(水・祝),16:04,清水,2-2,浦和,エコパ,30851,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
186,2009,Ｊ１,第８節第１日,04/29(水・祝),17:04,横浜FM,1-0,磐田,日産ス,28317,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
187,2009,Ｊ１,第８節第１日,04/29(水・祝),19:03,Ｇ大阪,4-2,Ｆ東京,万博,16853,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
188,2009,Ｊ１,第８節第１日,04/29(水・祝),19:04,鹿島,1-0,神戸,カシマ,14473,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ
189,2009,Ｊ２,第１１節第１日,04/29(水・祝),13:04,仙台,2-1,水戸,宮城ス,11261,スカパースカチャン／ｅ２スカチャン
190,2009,Ｊ２,第１１節第１日,04/29(水・祝),13:04,富山,3-0,岐阜,富山,3184,スカパースカチャン／ｅ２スカチャン
191,2009,Ｊ２,第１１節第１日,04/29(水・祝),13:04,Ｃ大阪,2-0,横浜FC,長居,10125,スカパースカチャン／ｅ２スカチャン
192,2009,Ｊ２,第１１節第１日,04/29(水・祝),14:04,甲府,1-0,湘南,小瀬,11546,スカパースカチャン／ｅ２スカチャン（録）／テレビ山梨
193,2009,Ｊ２,第１１節第１日,04/29(水・祝),16:03,札幌,3-2,愛媛,札幌ド,11242,スカパースカチャン／ｅ２スカチャン
194,2009,Ｊ２,第１１節第１日,04/29(水・祝),16:03,東京Ｖ,2-4,熊本,味スタ,4540,スカパースカチャン／ｅ２スカチャン／日本テレビ（録）
195,2009,Ｊ２,第１１節第１日,04/29(水・祝),17:04,徳島,1-3,草津,鳴門大塚,3457,スカパースカチャン／ｅ２スカチャン（録）
196,2009,Ｊ２,第１１節第１日,04/29(水・祝),19:03,鳥栖,2-2,栃木,ベアスタ,4250,スカパースカチャン／ｅ２スカチャン
197,2009,Ｊ２,第１１節第１日,04/29(水・祝),19:04,岡山,1-0,福岡,岡山,5708,スカパースカチャン／ｅ２スカチャン
198,2009,Ｊ１,第９節第１日,05/02(土),13:03,磐田,1-0,神戸,ヤマハ,12132,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
199,2009,Ｊ１,第９節第１日,05/02(土),13:04,山形,0-0,柏,ＮＤスタ,11071,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
200,2009,Ｊ１,第９節第１日,05/02(土),14:03,大分,1-3,Ｇ大阪,九石ド,19306,スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
201,2009,Ｊ１,第９節第１日,05/02(土),15:05,横浜FM,2-1,川崎Ｆ,日産ス,28016,スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
202,2009,Ｊ１,第９節第１日,05/02(土),16:03,千葉,0-2,鹿島,フクアリ,17009,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
203,2009,Ｊ１,第９節第１日,05/02(土),16:04,京都,0-1,名古屋,西京極,10950,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＫＢＳ京都（録）
204,2009,Ｊ１,第９節第１日,05/02(土),16:04,広島,0-0,清水,広島ビ,14584,スカパースカチャン／ｅ２スカチャン
205,2009,Ｊ１,第９節第１日,05/02(土),19:03,浦和,1-0,新潟,埼玉,50284,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
206,2009,Ｊ１,第９節第１日,05/02(土),19:04,Ｆ東京,3-2,大宮,味スタ,18886,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ／ＴＯＫＹＯ　ＭＸ
207,2009,Ｊ２,第１２節第１日,05/02(土),13:03,栃木,0-4,富山,栃木グ,5900,スカパースカチャン／ｅ２スカチャン／とちぎテレビ（録）
208,2009,Ｊ２,第１２節第１日,05/02(土),13:03,熊本,1-1,岡山,熊本,4776,スカパースカチャン／ｅ２スカチャン／テレビ熊本
209,2009,Ｊ２,第１２節第１日,05/02(土),13:04,水戸,2-0,鳥栖,笠松,2405,スカパースカチャン／ｅ２スカチャン（録）
210,2009,Ｊ２,第１２節第１日,05/02(土),13:04,湘南,1-0,Ｃ大阪,平塚,10376,スカパースカチャン／ｅ２スカチャン
211,2009,Ｊ２,第１２節第１日,05/02(土),14:04,岐阜,0-0,東京Ｖ,長良川,4860,スカパースカチャン／ｅ２スカチャン（録）／ＮＨＫ岐阜
212,2009,Ｊ２,第１２節第１日,05/02(土),16:03,横浜FC,1-2,徳島,ニッパ球,4243,スカパースカチャン／ｅ２スカチャン
213,2009,Ｊ２,第１２節第１日,05/02(土),19:03,福岡,0-0,札幌,レベスタ,8552,スカパースカチャン／ｅ２スカチャン
214,2009,Ｊ２,第１２節第１日,05/02(土),19:04,草津,0-3,仙台,正田スタ,7406,スカパースカチャン／ｅ２スカチャン／群馬テレビ
215,2009,Ｊ２,第１２節第１日,05/02(土),19:04,愛媛,2-0,甲府,ニンスタ,3497,スカパースカチャン／ｅ２スカチャン（録）
216,2009,Ｊ１,第１０節第１日,05/05(火・祝),13:03,新潟,3-3,磐田,東北電ス,40268,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
217,2009,Ｊ１,第１０節第１日,05/05(火・祝),14:03,大宮,3-0,大分,ＮＡＣＫ,7796,スカパースカチャン／ｅ２スカチャン／テレ玉
218,2009,Ｊ１,第１０節第１日,05/05(火・祝),14:04,京都,2-0,横浜FM,西京極,11609,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＫＢＳ京都
219,2009,Ｊ１,第１０節第１日,05/05(火・祝),16:04,柏,2-3,浦和,国立,32854,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
220,2009,Ｊ１,第１０節第１日,05/05(火・祝),16:04,神戸,3-1,山形,ホムスタ,10574,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
221,2009,Ｊ１,第１０節第１日,05/05(火・祝),19:04,清水,2-2,千葉,アウスタ,15129,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ
222,2009,Ｊ１,第１０節第１日,05/05(火・祝),19:04,広島,2-0,Ｆ東京,広島ビ,15342,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
223,2009,Ｊ２,第１３節第１日,05/05(火・祝),13:03,東京Ｖ,2-1,横浜FC,味スタ,8160,スカパースカチャン／ｅ２スカチャン（録）
224,2009,Ｊ２,第１３節第１日,05/05(火・祝),13:03,岡山,1-0,徳島,岡山,7828,スカパースカチャン／ｅ２スカチャン
225,2009,Ｊ２,第１３節第１日,05/05(火・祝),13:04,富山,1-0,熊本,富山,5113,スカパースカチャン／ｅ２スカチャン
226,2009,Ｊ２,第１３節第１日,05/05(火・祝),15:04,仙台,3-1,福岡,宮城ス,13596,スカパースカチャン／ｅ２スカチャン／東日本放送
227,2009,Ｊ２,第１３節第１日,05/05(火・祝),16:03,札幌,3-2,栃木,札幌ド,15696,スカパースカチャン／ｅ２スカチャン
228,2009,Ｊ２,第１３節第１日,05/05(火・祝),16:03,鳥栖,4-2,草津,ベアスタ,5106,スカパースカチャン／ｅ２スカチャン（録）
229,2009,Ｊ２,第１３節第１日,05/05(火・祝),17:03,湘南,1-0,愛媛,平塚,5148,スカパースカチャン／ｅ２スカチャン
230,2009,Ｊ２,第１３節第１日,05/05(火・祝),18:03,甲府,1-1,水戸,小瀬,8249,スカパースカチャン／ｅ２スカチャン
231,2009,Ｊ２,第１３節第１日,05/05(火・祝),19:04,Ｃ大阪,1-0,岐阜,長居,7103,スカパースカチャン／ｅ２スカチャン
232,2009,サテライトリーグ Ａグループ,第３日,05/06(水・休),13:00,柏,2-2,札幌,柏の葉,1250,
233,2009,Ｊ１,第１１節第１日,05/09(土),14:03,大分,1-2,横浜FM,九石ド,18245,スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
234,2009,Ｊ１,第１１節第１日,05/09(土),14:04,Ｆ東京,0-0,京都,味スタ,18221,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
235,2009,Ｊ１,第１１節第１日,05/09(土),14:04,磐田,3-1,大宮,ヤマハ,9783,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／静岡放送
236,2009,Ｊ１,第１１節第１日,05/09(土),16:05,千葉,2-1,広島,フクアリ,14182,スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
237,2009,Ｊ１,第１１節第１日,05/09(土),18:04,山形,0-1,新潟,ＮＤスタ,17171,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
238,2009,Ｊ２,第１４節第１日,05/09(土),13:04,水戸,1-5,湘南,笠松,2329,スカパースカチャン／ｅ２スカチャン
239,2009,Ｊ２,第１４節第１日,05/09(土),14:03,愛媛,0-1,東京Ｖ,ニンスタ,3373,スカパースカチャン／ｅ２スカチャン／ＮＨＫ松山
240,2009,Ｊ２,第１４節第１日,05/09(土),16:04,草津,2-4,Ｃ大阪,正田スタ,4028,スカパースカチャン／ｅ２スカチャン／群馬テレビ（録）
241,2009,Ｊ２,第１４節第１日,05/09(土),17:03,岐阜,4-0,岡山,長良川,2622,スカパースカチャン／ｅ２スカチャン
242,2009,Ｊ１,第１１節第２日,05/10(日),14:05,浦和,2-3,川崎Ｆ,埼玉,51594,スカパー・ｅ２（ＴＢＳチャンネル）／ＴＢＳ（単）／テレ玉（録）
243,2009,Ｊ１,第１１節第２日,05/10(日),15:03,Ｇ大阪,4-0,柏,万博,18319,スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
244,2009,Ｊ１,第１１節第２日,05/10(日),15:04,鹿島,2-1,清水,カシマ,19154,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
245,2009,Ｊ１,第１１節第２日,05/10(日),15:04,神戸,2-2,名古屋,ホムスタ,10149,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ
246,2009,Ｊ２,第１４節第２日,05/10(日),13:03,福岡,0-0,鳥栖,レベスタ,16531,スカパースカチャン／ｅ２スカチャン／ＮＨＫ福岡
247,2009,Ｊ２,第１４節第２日,05/10(日),13:04,富山,0-3,仙台,富山,5056,スカパースカチャン／ｅ２スカチャン
248,2009,Ｊ２,第１４節第２日,05/10(日),13:04,熊本,0-1,甲府,熊本,19321,スカパースカチャン／ｅ２スカチャン／ＮＨＫ熊本
249,2009,Ｊ２,第１４節第２日,05/10(日),16:03,横浜FC,1-2,栃木,ニッパ球,3829,スカパースカチャン／ｅ２スカチャン
250,2009,Ｊ２,第１４節第２日,05/10(日),16:04,徳島,3-3,札幌,鳴門大塚,3319,スカパースカチャン／ｅ２スカチャン
251,2009,サテライトリーグ Ａグループ,第４日,05/10(日),15:00,大宮,4-1,東京Ｖ,ＮＡＣＫ,2268,
252,2009,サテライトリーグ Ｂグループ,第３日,05/10(日),15:30,新潟,3-1,草津,五十公野,1375,
253,2009,サテライトリーグ Ｃグループ,第４日,05/10(日),13:00,湘南,0-1,千葉,馬入,900,
254,2009,サテライトリーグ Ｅグループ,第２日,05/11(月),14:00,徳島,3-3,名古屋,板野,100,
255,2009,サテライトリーグ Ｅグループ,第２日,05/11(月),14:01,神戸,2-1,Ｇ大阪,神戸ユ補,300,
256,2009,Ｊ１,第１２節第１日,05/16(土),13:03,名古屋,1-1,大宮,豊田ス,16577,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
257,2009,Ｊ１,第１２節第１日,05/16(土),14:04,浦和,0-0,Ｇ大阪,埼玉,53374,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ／ＮＨＫ総合（録）／テレ玉（録）
258,2009,Ｊ１,第１２節第１日,05/16(土),15:03,川崎Ｆ,2-0,磐田,等々力,16329,スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
259,2009,Ｊ１,第１２節第１日,05/16(土),16:04,柏,1-2,鹿島,柏,10651,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
260,2009,Ｊ１,第１２節第１日,05/16(土),16:04,広島,3-1,山形,広島ビ,9479,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン
261,2009,Ｊ１,第１２節第１日,05/16(土),19:03,清水,3-1,大分,アウスタ,13141,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ
262,2009,Ｊ１,第１２節第１日,05/16(土),19:04,横浜FM,0-1,Ｆ東京,日産ス,20349,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
263,2009,Ｊ２,第１５節第１日,05/16(土),13:34,仙台,2-2,徳島,宮城ス,10242,スカパースカチャン／ｅ２スカチャン／ミヤギテレビ
264,2009,Ｊ２,第１５節第１日,05/16(土),14:04,札幌,3-0,岐阜,札幌ド,10371,スカパースカチャン／ｅ２スカチャン／北海道テレビ
265,2009,Ｊ１,第１２節第２日,05/17(日),14:03,新潟,2-0,神戸,東北電ス,28817,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
266,2009,Ｊ１,第１２節第２日,05/17(日),14:04,京都,2-1,千葉,西京極,5567,スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ／ＫＢＳ京都（録）／ＮＨＫ京都
267,2009,Ｊ２,第１５節第２日,05/17(日),13:03,栃木,1-1,熊本,栃木グ,2349,スカパースカチャン／ｅ２スカチャン／とちぎテレビ（録）
268,2009,Ｊ２,第１５節第２日,05/17(日),13:03,岡山,1-3,愛媛,岡山,3233,スカパースカチャン／ｅ２スカチャン／山陽放送
269,2009,Ｊ２,第１５節第２日,05/17(日),13:03,鳥栖,1-0,横浜FC,ベアスタ,4531,スカパースカチャン／ｅ２スカチャン／ＮＨＫ佐賀
270,2009,Ｊ２,第１５節第２日,05/17(日),14:03,甲府,1-2,富山,小瀬,8008,スカパースカチャン／ｅ２スカチャン／ＮＨＫ甲府／ＮＨＫ富山
271,2009,Ｊ２,第１５節第２日,05/17(日),16:03,東京Ｖ,0-0,福岡,味スタ,4183,スカパースカチャン／ｅ２スカチャン／日本テレビ（録）
272,2009,Ｊ２,第１５節第２日,05/17(日),16:03,湘南,1-1,草津,平塚,5350,スカパースカチャン／ｅ２スカチャン
273,2009,Ｊ２,第１５節第２日,05/17(日),16:04,Ｃ大阪,5-3,水戸,長居,5116,スカパースカチャン／ｅ２スカチャン
274,2009,ＹＮＣ 予選Ａグループ,第３節,05/20(水),19:00,大宮,1-0,磐田,ＮＡＣＫ,5851,
275,2009,ＹＮＣ 予選Ａグループ,第３節,05/20(水),19:30,横浜FM,3-1,広島,日産ス,9545,フジテレビＴＷＯ／フジテレビＯＮＥ（録）
276,2009,ＹＮＣ 予選Ａグループ,第３節,05/20(水),19:35,大分,1-1,浦和,九石ド,12361,
277,2009,ＹＮＣ 予選Ｂグループ,第３節,05/20(水),19:00,千葉,0-1,Ｆ東京,フクアリ,8787,フジテレビＯＮＥ
278,2009,ＹＮＣ 予選Ｂグループ,第３節,05/20(水),19:00,清水,0-1,山形,アウスタ,8245,
279,2009,ＹＮＣ 予選Ｂグループ,第３節,05/20(水),19:00,京都,0-1,神戸,西京極,4172,
280,2009,Ｊ２,第１６節第１日,05/20(水),19:03,東京Ｖ,3-0,岡山,味スタ,2814,スカパースカチャン／ｅ２スカチャン
281,2009,Ｊ２,第１６節第１日,05/20(水),19:03,横浜FC,1-1,岐阜,ニッパ球,2027,スカパースカチャン／ｅ２スカチャン（録）
282,2009,Ｊ２,第１６節第１日,05/20(水),19:03,熊本,0-3,Ｃ大阪,熊本,3297,スカパースカチャン／ｅ２スカチャン
283,2009,Ｊ２,第１６節第１日,05/20(水),19:04,水戸,0-0,札幌,笠松,1697,スカパースカチャン／ｅ２スカチャンＨＤ
284,2009,Ｊ２,第１６節第１日,05/20(水),19:04,富山,0-0,鳥栖,富山,2208,スカパースカチャン／ｅ２スカチャン（録）
285,2009,Ｊ２,第１６節第１日,05/20(水),19:04,徳島,0-0,湘南,鳴門大塚,2342,スカパースカチャン／ｅ２スカチャン
286,2009,Ｊ２,第１６節第１日,05/20(水),19:04,愛媛,2-1,仙台,ニンスタ,2134,スカパースカチャン／ｅ２スカチャン
287,2009,Ｊ２,第１６節第１日,05/20(水),19:04,福岡,2-4,甲府,レベスタ,3814,スカパースカチャン／ｅ２スカチャン（録）
288,2009,Ｊ２,第１６節第１日,05/20(水),19:32,草津,0-1,栃木,正田スタ,4094,スカパースカチャン／ｅ２スカチャン（録）／群馬テレビ
289,2009,Ｊ１,第１３節第１日,05/23(土),13:03,新潟,0-1,清水,東北電ス,29760,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
290,2009,Ｊ１,第１３節第１日,05/23(土),14:05,大分,0-1,広島,九石ド,16298,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＮＨＫ大分
291,2009,Ｊ１,第１３節第１日,05/23(土),16:04,山形,0-0,京都,ＮＤスタ,6554,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
292,2009,Ｊ１,第１３節第１日,05/23(土),19:04,千葉,1-1,横浜FM,フクアリ,14833,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャン／ＢＳ
293,2009,Ｊ１,第１３節第１日,05/23(土),19:04,神戸,3-1,柏,ホムスタ,6002,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
294,2009,Ｊ２,第１７節第１日,05/23(土),13:03,湘南,5-0,富山,平塚,5272,スカパースカチャン／ｅ２スカチャン
295,2009,Ｊ２,第１７節第１日,05/23(土),13:04,仙台,2-1,横浜FC,福島,8718,スカパースカチャン／ｅ２スカチャン／ＮＨＫ仙台
296,2009,Ｊ２,第１７節第１日,05/23(土),16:03,甲府,3-1,徳島,小瀬,9252,スカパースカチャン／ｅ２スカチャン
297,2009,Ｊ２,第１７節第１日,05/23(土),16:04,Ｃ大阪,4-1,福岡,長居,6237,スカパースカチャン／ｅ２スカチャン
298,2009,Ｊ１,第１３節第２日,05/24(日),13:03,Ｇ大阪,0-1,鹿島,万博,19092,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
299,2009,Ｊ１,第１３節第２日,05/24(日),14:05,Ｆ東京,2-3,川崎Ｆ,味スタ,27851,スカパー・ｅ２（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ／ＴＯＫＹＯ　ＭＸ（録）
300,2009,Ｊ１,第１３節第２日,05/24(日),15:03,磐田,2-1,名古屋,ヤマハ,15632,スカパー・ｅ２（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／静岡放送
301,2009,Ｊ１,第１３節第２日,05/24(日),16:00,大宮,1-1,浦和,埼玉,32418,スカパー（スカチャンＨＤ、スカチャン）／ｅ２スカチャンＨＤ
302,2009,Ｊ２,第１７節第２日,05/24(日),13:03,栃木,2-3,水戸,栃木グ,3802,スカパースカチャン／ｅ２スカチャン／とちぎテレビ（録）
303,2009,Ｊ２,第１７節第２日,05/24(日),13:04,岐阜,1-0,熊本,長良川,2277,スカパースカチャン／ｅ２スカチャン／名古屋テレビ（録）
304,2009,Ｊ２,第１７節第２日,05/24(日),13:05,札幌,1-1,東京Ｖ,札幌厚別,10002,スカパースカチャン／ｅ２スカチャン／ＮＨＫ札幌
305,2009,Ｊ２,第１７節第２日,05/24(日),16:03,鳥栖,0-2,愛媛,ベアスタ,4258,スカパースカチャン／ｅ２スカチャン
306,2009,Ｊ２,第１７節第２日,05/24(日),16:04,岡山,0-3,草津,岡山,3447,スカパースカチャン／ｅ２スカチャン
307,2009,サテライトリーグ Ｂグループ,第４日,05/24(日),14:00,新潟,0-0,山形,五十公野,1538,
308,2009,サテライトリーグ Ｄグループ,第２日,05/24(日),14:01,清水,2-1,甲府,愛鷹,1542,
309,2009,Ｊ２,第１８節第１日,05/28(木),19:03,東京Ｖ,0-3,草津,国立,2564,スカパースカチャン／ｅ２スカチャン
310,2009,Ｊ２,第１８節第１日,05/28(木),19:04,富山,0-1,栃木,富山,1882,スカパースカチャン／ｅ２スカチャン
311,2009,Ｊ２,第１８節第１日,05/28(木),19:04,徳島,2-2,Ｃ大阪,鳴門大塚,2782,スカパースカチャン／ｅ２スカチャン
312,2009,ＹＮＣ 予選Ａグループ,第４節,05/30(土),14:00,広島,7-0,大宮,広島ビ,6921,
313,2009,ＹＮＣ 予選Ａグループ,第４節,05/30(土),15:00,横浜FM,3-3,大分,ニッパ球,8025,
314,2009,ＹＮＣ 予選Ａグループ,第４節,05/30(土),15:01,浦和,2-0,新潟,埼玉,27446,フジテレビＯＮＥ／テレ玉（録）
315,2009,ＹＮＣ 予選Ｂグループ,第４節,05/30(土),14:00,山形,0-1,千葉,ＮＤスタ,4271,
316,2009,ＹＮＣ 予選Ｂグループ,第４節,05/30(土),14:00,京都,1-1,Ｆ東京,西京極,7508,
317,2009,ＹＮＣ 予選Ｂグループ,第４節,05/30(土),15:00,柏,1-2,清水,柏,6652,フジテレビＴＷＯ／フジテレビＯＮＥ（録）
318,2009,Ｊ２,第１８節第２日,05/30(土),13:03,岡山,0-1,湘南,津山,3348,スカパースカチャン／ｅ２スカチャン
319,2009,Ｊ２,第１８節第２日,05/30(土),13:03,熊本,1-2,鳥栖,水前寺,3732,スカパースカチャン／ｅ２スカチャン
320,2009,Ｊ２,第１８節第２日,05/30(土),13:04,札幌,0-0,甲府,札幌厚別,6359,スカパースカチャン／ｅ２スカチャン／札幌テレビ
321,2009,Ｊ２,第１８節第２日,05/30(土),16:03,福岡,0-1,岐阜,レベスタ,5470,スカパースカチャン／ｅ２スカチャン
322,2009,Ｊ２,第１８節第２日,05/30(土),16:04,水戸,0-5,仙台,笠松,3606,スカパースカチャン／ｅ２スカチャン
323,2009,Ｊ２,第１８節第２日,05/30(土),16:04,愛媛,0-3,横浜FC,ニンスタ,5845,スカパースカチャン／ｅ２スカチャン／テレビ愛媛（録）
324,2009,ＹＮＣ 予選Ａグループ,第５節,06/03(水),19:00,浦和,1-0,磐田,駒場,17172,フジテレビＴＷＯ／フジテレビＯＮＥ（録）
325,2009,ＹＮＣ 予選Ａグループ,第５節,06/03(水),19:00,新潟,0-3,横浜FM,東北電ス,19011,
326,2009,ＹＮＣ 予選Ａグループ,第５節,06/03(水),19:30,大分,2-2,広島,九石ド,9771,
327,2009,ＹＮＣ 予選Ｂグループ,第５節,06/03(水),19:00,柏,3-0,神戸,柏,4993,
328,2009,ＹＮＣ 予選Ｂグループ,第５節,06/03(水),19:00,清水,2-1,千葉,アウスタ,10214,
329,2009,ＹＮＣ 予選Ｂグループ,第５節,06/03(水),19:34,Ｆ東京,3-1,山形,国立,14259,フジテレビＯＮＥ／ＴＯＫＹＯ　ＭＸ（録）
330,2009,Ｊ２,第１９節第１日,06/03(水),19:03,栃木,0-1,札幌,熊谷陸,1819,スカパースカチャン／ｅ２スカチャン
331,2009,Ｊ２,第１９節第１日,06/03(水),19:03,横浜FC,0-1,福岡,ニッパ球,2115,スカパースカチャン／ｅ２スカチャン（録）
332,2009,Ｊ２,第１９節第１日,06/03(水),19:03,湘南,3-3,熊本,平塚,3797,スカパースカチャン／ｅ２スカチャン
333,2009,Ｊ２,第１９節第１日,06/03(水),19:03,甲府,3-0,愛媛,小瀬,9108,スカパースカチャン／ｅ２スカチャン
334,2009,Ｊ２,第１９節第１日,06/03(水),19:03,鳥栖,0-2,徳島,ベアスタ,3103,スカパースカチャン／ｅ２スカチャン（録）
335,2009,Ｊ２,第１９節第１日,06/03(水),19:04,仙台,1-0,岡山,宮城ス,8506,スカパースカチャン／ｅ２スカチャンＨＤ
336,2009,Ｊ２,第１９節第１日,06/03(水),19:04,岐阜,1-1,水戸,長良川,2137,スカパースカチャン／ｅ２スカチャン（録）
337,2009,Ｊ２,第１９節第１日,06/03(水),19:04,Ｃ大阪,2-2,東京Ｖ,長居,5791,スカパースカチャン／ｅ２スカチャン
338,2009,Ｊ２,第１９節第１日,06/03(水),19:31,草津,0-0,富山,正田スタ,2232,スカパースカチャン／ｅ２スカチャン（録）／群馬テレビ
339,2009,ＹＮＣ 予選Ａグループ,第６節,06/07(日),13:00,広島,5-1,新潟,広島ビ,9473,
340,2009,ＹＮＣ 予選Ａグループ,第６節,06/07(日),14:00,大宮,1-3,横浜FM,ＮＡＣＫ,8129,フジテレビＴＷＯ／フジテレビＯＮＥ（録）／テレ玉（録）
341,2009,ＹＮＣ 予選Ａグループ,第６節,06/07(日),15:00,磐田,2-2,大分,ヤマハ,6298,
342,2009,ＹＮＣ 予選Ｂグループ,第６節,06/07(日),13:04,山形,1-1,柏,ＮＤスタ,4741,フジテレビＯＮＥ
343,2009,ＹＮＣ 予選Ｂグループ,第６節,06/07(日),16:04,神戸,1-2,清水,ホムスタ,6117,
344,2009,ＹＮＣ 予選Ｂグループ,第６節,06/07(日),18:00,千葉,2-1,京都,フクアリ,10208,
345,2009,Ｊ２,第２０節第１日,06/07(日),13:03,仙台,2-0,岐阜,宮城ス,10676,スカパースカチャン／ｅ２スカチャン
