,年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
225,1998,Ｊ１ １ｓｔ,第１５節第１日,08/01(土),19:00,神戸,0-4,Ｇ大阪,神戸ユ,6360,
226,1998,Ｊ１ １ｓｔ,第１５節第１日,08/01(土),19:02,Ｃ大阪,1-3,清水,長居,9646,
227,1998,Ｊ１ １ｓｔ,第１５節第１日,08/01(土),19:03,横浜Ｆ,3-2,鹿島,横浜国,28054,
228,1998,Ｊ１ １ｓｔ,第１５節第１日,08/01(土),19:03,平塚,0-5,名古屋,平塚,6834,
229,1998,Ｊ１ １ｓｔ,第１５節第１日,08/01(土),19:04,Ｖ川崎,2-4,横浜M,等々力,20486,
230,1998,Ｊ１ １ｓｔ,第１５節第１日,08/01(土),19:04,磐田,2-0,浦和,磐田,15845,
231,1998,Ｊ１ １ｓｔ,第１５節第１日,08/01(土),19:04,京都,1-0,福岡,西京極,4328,
232,1998,Ｊ１ １ｓｔ,第１５節第１日,08/01(土),19:04,広島,4-3,札幌,広島ス,5411,
233,1998,サテライトリーグ Ａグループ,第９節第１日,08/02(日),14:59,横浜Ｆ,1-4,柏,戸塚Ｇ,200,
234,1998,サテライトリーグ Ａグループ,第９節第１日,08/02(日),17:02,浦和,1-2,横浜M,大宮,2390,
235,1998,サテライトリーグ Ｂグループ,第１１節第１日,08/02(日),18:00,平塚,2-1,清水,大和,380,
236,1998,サテライトリーグ Ｃグループ,第１０節第１日,08/02(日),12:59,Ｃ大阪,0-3,京都,瀬田Ｇ,150,
237,1998,サテライトリーグ Ｃグループ,第１０節第１日,08/02(日),14:59,福岡,4-0,神戸,雁の巣,282,
238,1998,サテライトリーグ Ｃグループ,第１０節第１日,08/02(日),15:01,Ｇ大阪,1-6,広島,瀬田Ｇ,103,
239,1998,Ｊ１ １ｓｔ,第１６節第１日,08/05(水),19:00,札幌,1-2,福岡,札幌,11103,
240,1998,Ｊ１ １ｓｔ,第１６節第１日,08/05(水),19:00,鹿島,3-2,Ｃ大阪,カシマ,15360,
241,1998,Ｊ１ １ｓｔ,第１６節第１日,08/05(水),19:00,清水,1-0,広島,日本平,12445,
242,1998,Ｊ１ １ｓｔ,第１６節第１日,08/05(水),19:00,Ｇ大阪,3-2,市原,万博,5000,
243,1998,Ｊ１ １ｓｔ,第１６節第１日,08/05(水),19:01,横浜M,2-1,神戸,横浜国,11830,
244,1998,Ｊ１ １ｓｔ,第１６節第１日,08/05(水),19:03,浦和,1-1(PK4-2),Ｖ川崎,駒場,16971,
245,1998,Ｊ１ １ｓｔ,第１６節第１日,08/05(水),19:03,柏,1-3,横浜Ｆ,柏,7231,
246,1998,Ｊ１ １ｓｔ,第１６節第１日,08/05(水),19:03,平塚,1-2,京都,平塚,5038,
247,1998,Ｊ１ １ｓｔ,第１６節第１日,08/05(水),19:04,名古屋,1-2,磐田,瑞穂陸,23077,
248,1998,Ｊ１ １ｓｔ,第１７節第１日,08/08(土),19:00,広島,3-2,鹿島,広島ビ,17020,
249,1998,Ｊ１ １ｓｔ,第１７節第１日,08/08(土),19:01,市原,2-1,横浜M,市原,8099,
250,1998,Ｊ１ １ｓｔ,第１７節第１日,08/08(土),19:02,福岡,0-3,清水,博多球,13779,
251,1998,Ｊ１ １ｓｔ,第１７節第１日,08/08(土),19:03,横浜Ｆ,3-6,Ｇ大阪,三ツ沢,5801,
252,1998,Ｊ１ １ｓｔ,第１７節第１日,08/08(土),19:03,磐田,3-1,平塚,磐田,17337,
253,1998,Ｊ１ １ｓｔ,第１７節第１日,08/08(土),19:03,Ｃ大阪,5-7,柏,長居,8836,
254,1998,Ｊ１ １ｓｔ,第１７節第１日,08/08(土),19:03,神戸,1-5,浦和,神戸ユ,9644,
255,1998,Ｊ１ １ｓｔ,第１７節第１日,08/08(土),19:04,Ｖ川崎,0-2,名古屋,等々力,11267,
256,1998,Ｊ１ １ｓｔ,第１７節第１日,08/08(土),19:04,京都,4-2,札幌,西京極,4130,
257,1998,サテライトリーグ Ａグループ,第１０節第１日,08/09(日),14:59,柏,2-0,浦和,松戸,1211,
258,1998,サテライトリーグ Ａグループ,第１０節第１日,08/09(日),16:00,鹿島,2-3,横浜Ｆ,鹿島Ｇ,1220,
259,1998,サテライトリーグ Ｂグループ,第１２節第１日,08/09(日),15:00,清水,2-1,名古屋,蛇塚Ｇ,146,
260,1998,サテライトリーグ Ｂグループ,第１２節第１日,08/09(日),16:00,磐田,2-1,川崎Ｆ,磐田,502,
261,1998,サテライトリーグ Ｃグループ,第１１節第１日,08/09(日),14:00,神戸,1-0,Ｃ大阪,いぶき旧,110,
262,1998,サテライトリーグ Ｃグループ,第１１節第１日,08/09(日),15:00,京都,0-3,Ｇ大阪,東城陽Ｇ,544,
263,1998,サテライトリーグ Ｃグループ,第１１節第１日,08/09(日),16:00,広島,0-2,福岡,広島ス,146,
264,1998,サテライトリーグ Ｂグループ,第１３節第１日,08/13(木),15:01,川崎Ｆ,4-1,平塚,大神Ｇ,150,
265,1998,オールスター,第１節第１日,08/16(日),19:06,ＥＡＳＴ,1-3,ＷＥＳＴ,横浜国,60566,
266,1998,サテライトリーグ Ａグループ,第１１節第１日,08/18(火),18:01,横浜M,1-1,市原,夢の島,365,
267,1998,Ｊ１ ２ｎｄ,第１節第１日,08/22(土),18:31,市原,1-3,鹿島,市原,7539,
268,1998,Ｊ１ ２ｎｄ,第１節第１日,08/22(土),18:33,平塚,0-4,浦和,平塚,13088,
269,1998,Ｊ１ ２ｎｄ,第１節第１日,08/22(土),19:00,神戸,0-2,柏,神戸ユ,3938,
270,1998,Ｊ１ ２ｎｄ,第１節第１日,08/22(土),19:01,広島,4-0,福岡,広島ビ,6209,
271,1998,Ｊ１ ２ｎｄ,第１節第１日,08/22(土),19:03,横浜Ｆ,2-4,清水,横浜国,16398,
272,1998,Ｊ１ ２ｎｄ,第１節第１日,08/22(土),19:03,Ｃ大阪,1-3,札幌,長居,7239,
273,1998,Ｊ１ ２ｎｄ,第１節第１日,08/22(土),19:04,Ｖ川崎,1-2,Ｇ大阪,等々力,7958,
274,1998,Ｊ１ ２ｎｄ,第１節第１日,08/22(土),19:04,磐田,2-3,横浜M,磐田,15797,
275,1998,Ｊ１ ２ｎｄ,第１節第１日,08/22(土),19:04,京都,2-3,名古屋,西京極,7141,
276,1998,サテライトリーグ Ａグループ,第１２節第１日,08/23(日),15:01,市原,1-0,柏,市原,270,
277,1998,サテライトリーグ Ａグループ,第１２節第１日,08/23(日),17:00,浦和,4-2,横浜Ｆ,大宮,1951,
278,1998,サテライトリーグ Ｂグループ,第１４節第１日,08/23(日),14:59,清水,0-2,磐田,蛇塚Ｇ,241,
279,1998,サテライトリーグ Ｂグループ,第１４節第１日,08/23(日),15:00,平塚,6-3,川崎Ｆ,大神Ｇ,250,
280,1998,Ｊ１ ２ｎｄ,第２節第１日,08/29(土),13:02,札幌,2-0,広島,札幌,8517,
281,1998,Ｊ１ ２ｎｄ,第２節第１日,08/29(土),18:30,浦和,2-0,磐田,駒場,17325,
282,1998,Ｊ１ ２ｎｄ,第２節第１日,08/29(土),19:00,柏,1-0,市原,柏,8040,
283,1998,Ｊ１ ２ｎｄ,第２節第１日,08/29(土),19:00,清水,1-2,Ｃ大阪,日本平,12144,
284,1998,Ｊ１ ２ｎｄ,第２節第１日,08/29(土),19:03,鹿島,1-3,横浜Ｆ,カシマ,15282,
285,1998,Ｊ１ ２ｎｄ,第２節第１日,08/29(土),19:03,名古屋,2-0,平塚,瑞穂陸,19521,
286,1998,Ｊ１ ２ｎｄ,第２節第１日,08/29(土),19:03,Ｇ大阪,1-0,神戸,万博,6299,
287,1998,Ｊ１ ２ｎｄ,第２節第１日,08/29(土),19:04,横浜M,2-0,Ｖ川崎,横浜国,31660,
288,1998,Ｊ１ ２ｎｄ,第２節第１日,08/29(土),19:04,福岡,0-1,京都,博多球,8892,
289,1998,サテライトリーグ Ａグループ,第１３節第１日,08/30(日),15:01,市原,0-2,鹿島,市原,260,
290,1998,サテライトリーグ Ｂグループ,第１５節第１日,08/30(日),15:00,名古屋,4-3,平塚,瑞穂球,446,
291,1998,サテライトリーグ Ｂグループ,第１５節第１日,08/30(日),15:01,清水,1-2,Ｖ川崎,蛇塚Ｇ,147,
292,1998,Ｊ１ ２ｎｄ,第３節第１日,09/05(土),15:02,Ｖ川崎,0-3,浦和,国立,33780,
293,1998,Ｊ１ ２ｎｄ,第３節第１日,09/05(土),16:03,磐田,4-2,名古屋,磐田,12536,
294,1998,Ｊ１ ２ｎｄ,第３節第１日,09/05(土),18:30,市原,0-1,Ｇ大阪,市原,3494,
295,1998,Ｊ１ ２ｎｄ,第３節第１日,09/05(土),19:01,広島,2-2(PK8-7),清水,広島ビ,6531,
296,1998,Ｊ１ ２ｎｄ,第３節第１日,09/05(土),19:03,横浜Ｆ,1-2,柏,横浜国,11477,
297,1998,Ｊ１ ２ｎｄ,第３節第１日,09/05(土),19:03,神戸,2-3,横浜M,神戸ユ,11002,
298,1998,Ｊ１ ２ｎｄ,第３節第１日,09/05(土),19:04,京都,1-2,平塚,西京極,15454,
299,1998,Ｊ１ ２ｎｄ,第３節第１日,09/05(土),19:04,Ｃ大阪,0-2,鹿島,長居,15501,
300,1998,Ｊ１ ２ｎｄ,第３節第１日,09/05(土),19:04,福岡,1-0,札幌,博多球,8567,
301,1998,サテライトリーグ Ａグループ,第１４節第１日,09/06(日),13:59,横浜Ｆ,2-5,市原,戸塚Ｇ,125,
302,1998,サテライトリーグ Ａグループ,第１４節第１日,09/06(日),15:00,柏,2-4,横浜M,柏,1904,
303,1998,サテライトリーグ Ａグループ,第１４節第１日,09/06(日),15:01,鹿島,0-1,浦和,総和,2258,
304,1998,サテライトリーグ Ｂグループ,第１６節第１日,09/06(日),14:00,川崎Ｆ,2-2,名古屋,沼津Ｇ,100,
305,1998,サテライトリーグ Ｂグループ,第１６節第１日,09/06(日),15:00,Ｖ川崎,3-0,清水,よみうり,239,
306,1998,サテライトリーグ Ｂグループ,第１６節第１日,09/06(日),16:00,磐田,2-3,平塚,磐田,352,
307,1998,Ｊ１ ２ｎｄ,第４節第１日,09/12(土),14:00,札幌,2-0,京都,札幌,10192,
308,1998,Ｊ１ ２ｎｄ,第４節第１日,09/12(土),14:04,平塚,1-2,磐田,平塚,11604,
309,1998,Ｊ１ ２ｎｄ,第４節第１日,09/12(土),16:04,清水,6-0,福岡,日本平,10354,
310,1998,Ｊ１ ２ｎｄ,第４節第１日,09/12(土),16:06,名古屋,1-0,Ｖ川崎,長良川,15086,
311,1998,Ｊ１ ２ｎｄ,第４節第１日,09/12(土),18:33,浦和,2-1,神戸,駒場,18957,
312,1998,Ｊ１ ２ｎｄ,第４節第１日,09/12(土),19:00,Ｇ大阪,1-1(PK1-4),横浜Ｆ,万博,7847,
313,1998,Ｊ１ ２ｎｄ,第４節第１日,09/12(土),19:03,鹿島,0-2,広島,カシマ,15737,
314,1998,Ｊ１ ２ｎｄ,第４節第１日,09/12(土),19:03,横浜M,3-2,市原,三ツ沢,10214,
315,1998,Ｊ１ ２ｎｄ,第４節第１日,09/12(土),19:04,柏,3-1,Ｃ大阪,柏,7380,
316,1998,サテライトリーグ Ｂグループ,第１７節第１日,09/13(日),14:59,名古屋,0-2,Ｖ川崎,大垣,593,
317,1998,Ｊ１ ２ｎｄ,第５節第１日,09/15(火・祝),14:01,Ｖ川崎,3-2,平塚,新潟,12279,
318,1998,Ｊ１ ２ｎｄ,第５節第１日,09/15(火・祝),14:04,札幌,1-2,清水,札幌,10406,
319,1998,Ｊ１ ２ｎｄ,第５節第１日,09/15(火・祝),14:04,福岡,0-3,鹿島,博多球,17722,
320,1998,Ｊ１ ２ｎｄ,第５節第１日,09/15(火・祝),15:02,市原,0-2,浦和,市原,8367,
321,1998,Ｊ１ ２ｎｄ,第５節第１日,09/15(火・祝),15:02,広島,0-0(PK8-9),柏,広島ビ,6920,
322,1998,Ｊ１ ２ｎｄ,第５節第１日,09/15(火・祝),15:03,Ｃ大阪,2-1,Ｇ大阪,長居,12230,
323,1998,Ｊ１ ２ｎｄ,第５節第１日,09/15(火・祝),16:04,横浜Ｆ,0-2,横浜M,横浜国,53598,
324,1998,Ｊ１ ２ｎｄ,第５節第１日,09/15(火・祝),19:03,神戸,1-3,名古屋,神戸ユ,5705,
325,1998,Ｊ１ ２ｎｄ,第５節第１日,09/15(火・祝),19:04,京都,2-3,磐田,鳥取,12371,
326,1998,Ｊ１ ２ｎｄ,第６節第１日,09/19(土),14:02,磐田,1-0,Ｖ川崎,磐田,12056,
327,1998,Ｊ１ ２ｎｄ,第６節第１日,09/19(土),14:03,名古屋,3-0,市原,瑞穂陸,11386,
328,1998,Ｊ１ ２ｎｄ,第６節第１日,09/19(土),15:03,Ｇ大阪,0-2,広島,万博,4183,
329,1998,Ｊ１ ２ｎｄ,第６節第１日,09/19(土),16:04,清水,3-2,京都,日本平,12083,
330,1998,Ｊ１ ２ｎｄ,第６節第１日,09/19(土),18:33,浦和,3-0,横浜Ｆ,駒場,19742,
331,1998,Ｊ１ ２ｎｄ,第６節第１日,09/19(土),18:33,平塚,1-0,神戸,平塚,5151,
332,1998,Ｊ１ ２ｎｄ,第６節第１日,09/19(土),19:00,柏,1-2,福岡,柏,6392,
333,1998,Ｊ１ ２ｎｄ,第６節第１日,09/19(土),19:03,鹿島,3-2,札幌,カシマ,15184,
334,1998,Ｊ１ ２ｎｄ,第６節第１日,09/19(土),19:04,横浜M,2-3,Ｃ大阪,三ツ沢,8749,
335,1998,サテライトリーグ Ｂグループ,第１８節第１日,09/20(日),15:01,清水,4-2,川崎Ｆ,蛇塚Ｇ,281,
336,1998,サテライトリーグ Ｂグループ,第１８節第１日,09/20(日),16:00,磐田,0-2,Ｖ川崎,磐田,430,
337,1998,Ｊ１ ２ｎｄ,第７節第１日,09/23(水・祝),13:04,札幌,3-2,柏,札幌,11183,
338,1998,Ｊ１ ２ｎｄ,第７節第１日,09/23(水・祝),14:00,Ｃ大阪,2-1,浦和,長居,16145,
339,1998,Ｊ１ ２ｎｄ,第７節第１日,09/23(水・祝),14:04,市原,4-2,平塚,市原,3514,
340,1998,Ｊ１ ２ｎｄ,第７節第１日,09/23(水・祝),15:00,福岡,1-0,Ｇ大阪,博多球,8902,
341,1998,Ｊ１ ２ｎｄ,第７節第１日,09/23(水・祝),15:01,広島,1-2,横浜M,広島ビ,12969,
342,1998,Ｊ１ ２ｎｄ,第７節第１日,09/23(水・祝),15:03,Ｖ川崎,0-2,京都,国立,12099,
343,1998,Ｊ１ ２ｎｄ,第７節第１日,09/23(水・祝),15:03,横浜Ｆ,2-3,名古屋,横浜国,16226,
344,1998,Ｊ１ ２ｎｄ,第７節第１日,09/23(水・祝),16:02,清水,1-2,鹿島,日本平,13830,
345,1998,Ｊ１ ２ｎｄ,第７節第１日,09/23(水・祝),19:04,神戸,0-7,磐田,神戸ユ,13589,
346,1998,Ｊ１ ２ｎｄ,第８節第１日,09/26(土),14:01,平塚,3-1,横浜Ｆ,国立,17164,
347,1998,Ｊ１ ２ｎｄ,第８節第１日,09/26(土),14:03,磐田,6-2,市原,磐田,10840,
348,1998,Ｊ１ ２ｎｄ,第８節第１日,09/26(土),14:03,名古屋,1-1(PK5-3),Ｃ大阪,瑞穂球,9288,
349,1998,Ｊ１ ２ｎｄ,第８節第１日,09/26(土),15:00,Ｖ川崎,1-2,神戸,等々力,5244,
350,1998,Ｊ１ ２ｎｄ,第８節第１日,09/26(土),15:03,Ｇ大阪,1-0,札幌,万博,3688,
351,1998,Ｊ１ ２ｎｄ,第８節第１日,09/26(土),16:05,京都,0-3,鹿島,西京極,7156,
352,1998,Ｊ１ ２ｎｄ,第８節第１日,09/26(土),18:33,浦和,1-2,広島,駒場,17876,
353,1998,Ｊ１ ２ｎｄ,第８節第１日,09/26(土),19:03,横浜M,3-0,福岡,三ツ沢,7265,
354,1998,Ｊ１ ２ｎｄ,第８節第１日,09/26(土),19:04,柏,1-2,清水,柏,8016,
355,1998,サテライトリーグ Ａグループ,第１５節第１日,09/27(日),14:00,横浜M,1-3,横浜Ｆ,愛川町,200,
356,1998,サテライトリーグ Ａグループ,第１５節第１日,09/27(日),14:02,鹿島,2-1,柏,鹿島Ｇ,450,
357,1998,サテライトリーグ Ａグループ,第１５節第１日,09/27(日),18:01,市原,1-3,浦和,市原,220,
358,1998,サテライトリーグ Ｂグループ,第１９節第１日,09/27(日),13:02,Ｖ川崎,2-2,平塚,宮崎西都,667,
359,1998,サテライトリーグ Ａグループ,第１６節第１日,09/30(水),18:30,横浜M,2-0,鹿島,夢の島,530,
360,1998,Ｊ１ ２ｎｄ,第９節第１日,10/03(土),14:02,鹿島,3-0,柏,カシマ,14572,
361,1998,Ｊ１ ２ｎｄ,第９節第１日,10/03(土),14:03,横浜Ｆ,0-4,磐田,三ツ沢,14473,
362,1998,Ｊ１ ２ｎｄ,第９節第１日,10/03(土),14:05,札幌,0-2,横浜M,札幌,19251,
363,1998,Ｊ１ ２ｎｄ,第９節第１日,10/03(土),15:00,Ｃ大阪,2-1,平塚,長居,5653,
364,1998,Ｊ１ ２ｎｄ,第９節第１日,10/03(土),15:03,広島,2-1,名古屋,広島ビ,5820,
365,1998,Ｊ１ ２ｎｄ,第９節第１日,10/03(土),15:04,清水,4-1,Ｇ大阪,日本平,9902,
366,1998,Ｊ１ ２ｎｄ,第９節第１日,10/03(土),16:03,市原,0-2,Ｖ川崎,国立,11538,
367,1998,Ｊ１ ２ｎｄ,第９節第１日,10/03(土),19:04,神戸,0-2,京都,神戸ユ,4794,
368,1998,Ｊ１ ２ｎｄ,第９節第１日,10/03(土),19:04,福岡,0-2,浦和,博多球,14498,
369,1998,ドリームマッチ,第１節第１日,10/10(土・祝),16:05,Ｊ日本,3-1,Ｊ外国,国立,47020,
370,1998,サテライトリーグ,第１節第１日,10/11(日),18:00,Ｖ川崎,0-0,Ｇ大阪,等々力,114,
371,1998,Ｊ１ ２ｎｄ,第１０節第１日,10/14(水),19:00,神戸,5-5(PK5-3),市原,神戸ユ,2091,
372,1998,Ｊ１ ２ｎｄ,第１０節第１日,10/14(水),19:03,浦和,2-1,札幌,駒場,17580,
373,1998,Ｊ１ ２ｎｄ,第１０節第１日,10/14(水),19:03,Ｖ川崎,0-3,横浜Ｆ,国立,10506,
374,1998,Ｊ１ ２ｎｄ,第１０節第１日,10/14(水),19:03,横浜M,3-4,清水,三ツ沢,10665,
375,1998,Ｊ１ ２ｎｄ,第１０節第１日,10/14(水),19:03,平塚,3-0,広島,平塚,4251,
376,1998,Ｊ１ ２ｎｄ,第１０節第１日,10/14(水),19:03,名古屋,2-0,福岡,瑞穂陸,7531,
377,1998,Ｊ１ ２ｎｄ,第１０節第１日,10/14(水),19:04,京都,2-2(PK5-3),柏,西京極,4052,
378,1998,Ｊ１ ２ｎｄ,第１０節第１日,10/14(水),19:04,Ｇ大阪,1-3,鹿島,万博,4839,
379,1998,Ｊ１ ２ｎｄ,第１０節第１日,10/14(水),19:33,磐田,3-0,Ｃ大阪,磐田,8768,
380,1998,Ｊ１ ２ｎｄ,第１１節第１日,10/17(土),13:04,札幌,3-2,名古屋,札幌,10052,
381,1998,Ｊ１ ２ｎｄ,第１１節第１日,10/17(土),14:05,鹿島,2-1,横浜M,カシマ,14422,
382,1998,Ｊ１ ２ｎｄ,第１１節第１日,10/17(土),15:02,Ｃ大阪,1-2,Ｖ川崎,長居,7284,
383,1998,Ｊ１ ２ｎｄ,第１１節第１日,10/17(土),15:03,市原,1-2,京都,市原,2574,
384,1998,Ｊ１ ２ｎｄ,第１１節第１日,10/17(土),15:04,清水,1-0,浦和,日本平,15117,
385,1998,Ｊ１ ２ｎｄ,第１１節第１日,10/17(土),16:04,広島,2-1,磐田,広島ビ,5431,
386,1998,Ｊ１ ２ｎｄ,第１１節第１日,10/17(土),19:03,横浜Ｆ,4-3,神戸,三ツ沢,3762,
387,1998,Ｊ１ ２ｎｄ,第１１節第１日,10/17(土),19:04,柏,2-0,Ｇ大阪,柏,4911,
388,1998,Ｊ１ ２ｎｄ,第１１節第２日,10/18(日),14:01,福岡,0-2,平塚,長崎,6360,
389,1998,Ｊ１ ２ｎｄ,第１２節第１日,10/21(水),19:00,市原,0-3,横浜Ｆ,市原,2513,
390,1998,Ｊ１ ２ｎｄ,第１２節第１日,10/21(水),19:00,平塚,2-2(PK4-3),札幌,平塚,4381,
391,1998,Ｊ１ ２ｎｄ,第１２節第１日,10/21(水),19:00,神戸,2-0,Ｃ大阪,神戸ユ,2818,
392,1998,Ｊ１ ２ｎｄ,第１２節第１日,10/21(水),19:03,Ｖ川崎,0-1,広島,等々力,3403,
393,1998,Ｊ１ ２ｎｄ,第１２節第１日,10/21(水),19:03,横浜M,0-1,柏,三ツ沢,6773,
394,1998,Ｊ１ ２ｎｄ,第１２節第１日,10/21(水),19:04,浦和,2-3,鹿島,国立,42258,
395,1998,Ｊ１ ２ｎｄ,第１２節第１日,10/21(水),19:04,名古屋,0-2,清水,瑞穂陸,10839,
396,1998,Ｊ１ ２ｎｄ,第１２節第１日,10/21(水),19:05,京都,1-3,Ｇ大阪,西京極,3847,
397,1998,Ｊ１ ２ｎｄ,第１２節第１日,10/21(水),19:34,磐田,6-1,福岡,磐田,8407,
398,1998,Ｊ１ ２ｎｄ,第１３節第１日,10/24(土),14:02,鹿島,1-0,名古屋,カシマ,15026,
399,1998,Ｊ１ ２ｎｄ,第１３節第１日,10/24(土),14:03,清水,3-0,平塚,日本平,10085,
400,1998,Ｊ１ ２ｎｄ,第１３節第１日,10/24(土),14:04,Ｇ大阪,1-4,横浜M,万博,10486,
401,1998,Ｊ１ ２ｎｄ,第１３節第１日,10/24(土),14:04,福岡,2-1,Ｖ川崎,博多球,9540,
402,1998,Ｊ１ ２ｎｄ,第１３節第１日,10/24(土),14:05,札幌,1-6,磐田,札幌,19739,
403,1998,Ｊ１ ２ｎｄ,第１３節第１日,10/24(土),15:03,広島,2-3,神戸,広島ビ,5748,
404,1998,Ｊ１ ２ｎｄ,第１３節第１日,10/24(土),16:04,Ｃ大阪,2-0,市原,福井,6775,
405,1998,Ｊ１ ２ｎｄ,第１３節第１日,10/24(土),19:03,横浜Ｆ,2-3,京都,鴨池,8160,
406,1998,Ｊ１ ２ｎｄ,第１３節第１日,10/24(土),19:05,柏,2-0,浦和,国立,26021,
407,1998,サテライトリーグ,第２節第１日,10/25(日),18:01,柏,1-0,Ｖ川崎,柏,1331,
408,1998,Ｊ１ ２ｎｄ,第１４節第１日,10/31(土),15:00,市原,0-0(PK6-5),広島,市原,3713,
409,1998,Ｊ１ ２ｎｄ,第１４節第１日,10/31(土),15:00,磐田,1-0,清水,磐田,17337,
410,1998,Ｊ１ ２ｎｄ,第１４節第１日,10/31(土),15:00,神戸,2-1,福岡,神戸ユ,7763,
411,1998,Ｊ１ ２ｎｄ,第１４節第１日,10/31(土),15:02,京都,2-1,横浜M,西京極,10219,
412,1998,Ｊ１ ２ｎｄ,第１４節第１日,10/31(土),15:03,浦和,1-0,Ｇ大阪,駒場,17927,
413,1998,Ｊ１ ２ｎｄ,第１４節第１日,10/31(土),15:03,Ｖ川崎,1-2,札幌,等々力,6263,
414,1998,Ｊ１ ２ｎｄ,第１４節第１日,10/31(土),15:03,横浜Ｆ,7-0,Ｃ大阪,横浜国,14234,
415,1998,Ｊ１ ２ｎｄ,第１４節第１日,10/31(土),15:03,名古屋,4-2,柏,長良川,8543,
416,1998,Ｊ１ ２ｎｄ,第１４節第１日,10/31(土),15:04,平塚,0-2,鹿島,平塚,9475,
417,1998,サテライトリーグ,第３節第１日,11/01(日),14:02,Ｇ大阪,0-3,柏,田辺Ｇ,79,
418,1998,Ｊ１ ２ｎｄ,第１５節第１日,11/03(火・祝),14:00,鹿島,1-0,磐田,カシマ,16803,
419,1998,Ｊ１ ２ｎｄ,第１５節第１日,11/03(火・祝),14:00,Ｇ大阪,2-3,名古屋,万博,6933,
420,1998,Ｊ１ ２ｎｄ,第１５節第１日,11/03(火・祝),14:01,横浜M,3-2,浦和,国立,41786,
421,1998,Ｊ１ ２ｎｄ,第１５節第１日,11/03(火・祝),14:03,札幌,3-0,神戸,札幌,12154,
422,1998,Ｊ１ ２ｎｄ,第１５節第１日,11/03(火・祝),14:03,柏,1-3,平塚,柏,7748,
423,1998,Ｊ１ ２ｎｄ,第１５節第１日,11/03(火・祝),16:00,清水,0-0(PK4-2),Ｖ川崎,日本平,14070,
424,1998,Ｊ１ ２ｎｄ,第１５節第１日,11/03(火・祝),16:00,Ｃ大阪,1-2,京都,長居,10012,
425,1998,Ｊ１ ２ｎｄ,第１５節第１日,11/03(火・祝),16:01,広島,1-2,横浜Ｆ,広島ビ,9015,
426,1998,Ｊ１ ２ｎｄ,第１５節第１日,11/03(火・祝),16:01,福岡,2-1,市原,博多球,5738,
427,1998,Ｊ１ ２ｎｄ,第１６節第１日,11/07(土),15:00,京都,1-3,浦和,西京極,10787,
428,1998,Ｊ１ ２ｎｄ,第１６節第１日,11/07(土),15:00,神戸,3-0,清水,神戸ユ,8373,
429,1998,Ｊ１ ２ｎｄ,第１６節第１日,11/07(土),15:01,横浜Ｆ,2-1,福岡,三ツ沢,13156,
430,1998,Ｊ１ ２ｎｄ,第１６節第１日,11/07(土),15:01,磐田,4-0,柏,磐田,12555,
431,1998,Ｊ１ ２ｎｄ,第１６節第１日,11/07(土),15:03,平塚,2-1,Ｇ大阪,平塚,5884,
432,1998,Ｊ１ ２ｎｄ,第１６節第１日,11/07(土),15:03,名古屋,3-2,横浜M,瑞穂陸,22533,
433,1998,Ｊ１ ２ｎｄ,第１６節第１日,11/07(土),15:03,Ｃ大阪,0-1,広島,長居,6793,
434,1998,Ｊ１ ２ｎｄ,第１６節第１日,11/07(土),15:04,市原,1-3,札幌,市原,3287,
435,1998,Ｊ１ ２ｎｄ,第１６節第１日,11/07(土),19:03,Ｖ川崎,1-2,鹿島,等々力,17723,
436,1998,Ｊ１ ２ｎｄ,第１７節第１日,11/14(土),15:00,札幌,1-4,横浜Ｆ,札幌,15172,
437,1998,Ｊ１ ２ｎｄ,第１７節第１日,11/14(土),15:01,柏,2-1,Ｖ川崎,柏,12359,
438,1998,Ｊ１ ２ｎｄ,第１７節第１日,11/14(土),15:02,Ｇ大阪,4-5,磐田,万博,18890,
439,1998,Ｊ１ ２ｎｄ,第１７節第１日,11/14(土),15:03,鹿島,4-1,神戸,カシマ,16944,
440,1998,Ｊ１ ２ｎｄ,第１７節第１日,11/14(土),15:03,浦和,2-1,名古屋,駒場,20107,
441,1998,Ｊ１ ２ｎｄ,第１７節第１日,11/14(土),15:03,広島,1-2,京都,広島ビ,8929,
442,1998,Ｊ１ ２ｎｄ,第１７節第１日,11/14(土),15:04,横浜M,4-2,平塚,横浜国,23413,
443,1998,Ｊ１ ２ｎｄ,第１７節第１日,11/14(土),15:04,清水,4-1,市原,日本平,15108,
444,1998,Ｊ１ ２ｎｄ,第１７節第１日,11/14(土),15:04,福岡,0-2,Ｃ大阪,博多球,8940,
445,1998,Ｊ１参入,第１節第１日,11/19(木),19:05,福岡,3-2,川崎Ｆ,博多球,12535,
446,1998,チャンピオンシップ,第１節第１日,11/21(土),14:04,磐田,1-2,鹿島,国立,40263,
447,1998,Ｊ１参入,第２節第１日,11/22(日),15:01,福岡,0-2,市原,博多球,12300,
448,1998,Ｊ１参入,第２節第１日,11/22(日),19:01,神戸,2-1,札幌,神戸ユ,14613,
449,1998,Ｊ１参入,第３節第１日,11/26(木),12:04,札幌,0-2,神戸,室蘭,4525,
450,1998,Ｊ１参入,第３節第１日,11/26(木),19:05,市原,2-1,福岡,市原,10703,
