,年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
238,1993,サテライトリーグ,第１７節第１日,09/11(土),14:00,横浜Ｆ,0-2,広島,町田,371,
239,1993,サテライトリーグ,第１７節第１日,09/11(土),14:00,平塚,3-0,市原,厚木,204,
240,1993,サテライトリーグ,第１７節第１日,09/11(土),15:00,磐田,2-3,Ｇ大阪,富士,210,
241,1993,サテライトリーグ,第１７節第２日,09/12(日),14:00,Ｖ川崎,4-0,浦和,町田,1605,
242,1993,サテライトリーグ,第１７節第２日,09/12(日),14:00,清水,2-0,鹿島,西ヶ谷,2310,
243,1993,サテライトリーグ,第１７節第２日,09/12(日),16:00,柏,1-0,横浜M,柏,3235,
244,1993,ＹＮＣ,第２節第１日,09/14(火),19:02,広島,3-4,柏,広島ス,7848,
245,1993,ＹＮＣ,第２節第２日,09/15(水・祝),14:02,市原,5-0,Ｖ川崎,新潟,15337,
246,1993,ＹＮＣ,第２節第２日,09/15(水・祝),19:02,Ｇ大阪,1-1(PK4-2),平塚,万博,22016,
247,1993,ＹＮＣ,第３節第１日,09/18(土),18:01,名古屋,1-3,磐田,名古屋港,15113,
248,1993,ＹＮＣ,第３節第１日,09/18(土),18:30,横浜M,1-5,清水,三ツ沢,13769,
249,1993,ＹＮＣ,第３節第１日,09/18(土),18:31,浦和,1-1(PK4-5),横浜Ｆ,大宮,9743,
250,1993,ＹＮＣ,第３節第１日,09/18(土),18:31,Ｖ川崎,5-1,Ｇ大阪,国立,47373,
251,1993,ＹＮＣ,第３節第１日,09/18(土),18:33,鹿島,1-0,市原,カシマ,14571,
252,1993,サテライトリーグ,第１８節第１日,09/19(日),13:00,鹿島,3-1,名古屋,住金Ｇ,1375,
253,1993,サテライトリーグ,第１８節第１日,09/19(日),14:00,浦和,2-1,清水,駒場,1931,
254,1993,サテライトリーグ,第１８節第１日,09/19(日),14:00,市原,1-2,Ｖ川崎,秋津,1329,
255,1993,サテライトリーグ,第１８節第１日,09/19(日),14:00,Ｇ大阪,2-3,柏,高槻,2363,
256,1993,サテライトリーグ,第１８節第１日,09/19(日),14:00,広島,3-1,磐田,広域１,547,
257,1993,ＹＮＣ,第３節第２日,09/21(火),19:00,平塚,2-1,広島,平塚,10205,
258,1993,ＹＮＣ,第４節第１日,09/25(土),14:00,磐田,2-2(PK3-4),横浜Ｆ,浜松,10968,
259,1993,ＹＮＣ,第４節第１日,09/25(土),14:03,清水,3-2,浦和,札幌,20237,
260,1993,ＹＮＣ,第４節第１日,09/25(土),18:30,柏,3-2,平塚,柏,14101,
261,1993,ＹＮＣ,第４節第１日,09/25(土),18:31,名古屋,4-1,横浜M,国立,52063,
262,1993,ＹＮＣ,第４節第１日,09/25(土),18:32,広島,0-0(PK1-4),Ｖ川崎,広島ス,12011,
263,1993,ＹＮＣ,第４節第１日,09/25(土),19:02,Ｇ大阪,3-4,鹿島,神戸ユ,40795,
264,1993,サテライトリーグ,第１９節第１日,09/25(土),14:00,磐田,1-2,横浜Ｆ,富士,403,
265,1993,サテライトリーグ,第１９節第１日,09/25(土),15:00,平塚,2-3,Ｇ大阪,平塚,579,
266,1993,サテライトリーグ,第１９節第２日,09/26(日),14:00,柏,3-1,広島,柏,2936,
267,1993,サテライトリーグ,第１９節第２日,09/26(日),14:00,清水,0-1,市原,御殿場,3603,
268,1993,サテライトリーグ,第１９節第２日,09/26(日),15:00,名古屋,3-0,浦和,鈴鹿,2256,
269,1993,サテライトリーグ,第１９節第２日,09/26(日),18:30,Ｖ川崎,4-2,横浜M,西が丘,2124,
270,1993,ＹＮＣ,第５節第１日,10/01(金),19:01,市原,3-4,Ｇ大阪,市原,9828,
271,1993,ＹＮＣ,第５節第２日,10/02(土),18:30,浦和,3-2,名古屋,大宮,9470,
272,1993,ＹＮＣ,第５節第２日,10/02(土),18:30,横浜M,2-0,磐田,三ツ沢,13186,
273,1993,ＹＮＣ,第５節第２日,10/02(土),18:32,横浜Ｆ,2-1,清水,国立,50222,
274,1993,ＹＮＣ,第５節第２日,10/02(土),18:33,Ｖ川崎,2-0,柏,等々力,10140,
275,1993,ＹＮＣ,第５節第２日,10/02(土),18:34,鹿島,1-2,広島,カシマ,14587,
276,1993,サテライトリーグ,第２０節第１日,10/02(土),14:00,市原,1-0,名古屋,秋津,577,
277,1993,サテライトリーグ,第２０節第１日,10/02(土),14:30,横浜Ｆ,3-0,柏,国分Ｇ,1839,
278,1993,サテライトリーグ,第２０節第２日,10/03(日),14:00,浦和,1-2,鹿島,駒場,2617,
279,1993,サテライトリーグ,第２０節第２日,10/03(日),14:00,横浜M,1-0,清水,柏,238,
280,1993,サテライトリーグ,第２０節第２日,10/03(日),14:00,Ｇ大阪,1-1(PK5-3),Ｖ川崎,鴻ノ池,6025,
281,1993,サテライトリーグ,第２０節第２日,10/03(日),14:00,広島,1-2,平塚,広域１,445,
282,1993,サテライトリーグ,第１８節第２日,10/08(金),18:30,横浜M,1-0,平塚,平塚,1210,
283,1993,ＹＮＣ,第６節第１日,10/09(土),18:02,広島,0-1,市原,広島ビ,23455,
284,1993,ＹＮＣ,第６節第１日,10/09(土),18:03,平塚,2-5,Ｖ川崎,平塚,10436,
285,1993,ＹＮＣ,第６節第１日,10/09(土),18:30,柏,1-1(PK3-2),鹿島,柏,14858,
286,1993,サテライトリーグ,第２１節第１日,10/10(日・祝),13:00,鹿島,1-1(PK3-5),市原,住金Ｇ,1647,
287,1993,サテライトリーグ,第２１節第１日,10/10(日・祝),14:00,柏,3-2,磐田,柏,2804,
288,1993,サテライトリーグ,第２１節第１日,10/10(日・祝),14:00,Ｖ川崎,3-1,広島,町田,1177,
289,1993,サテライトリーグ,第２１節第１日,10/10(日・祝),14:00,清水,7-5,Ｇ大阪,日本平,5012,
290,1993,サテライトリーグ,第２１節第１日,10/10(日・祝),14:00,名古屋,1-2,横浜M,豊田,5097,
291,1993,サテライトリーグ,第２１節第１日,10/10(日・祝),19:00,平塚,0-1,横浜Ｆ,平塚,989,
292,1993,ＹＮＣ,第７節第１日,10/16(土),18:29,清水,2-0,磐田,日本平,9270,
293,1993,ＹＮＣ,第７節第１日,10/16(土),18:30,浦和,1-2,横浜M,大宮,9092,
294,1993,ＹＮＣ,第７節第１日,10/16(土),18:33,鹿島,2-1,平塚,カシマ,14729,
295,1993,ＹＮＣ,第７節第１日,10/16(土),18:33,Ｇ大阪,5-0,広島,西京極,13831,
296,1993,ＹＮＣ,第７節第１日,10/16(土),18:34,市原,0-1,柏,市原,9022,
297,1993,ＹＮＣ,第７節第１日,10/16(土),19:02,名古屋,1-0,横浜Ｆ,名古屋港,14560,
298,1993,サテライトリーグ,第２２節第１日,10/16(土),14:00,市原,0-3,浦和,秋津,309,
299,1993,サテライトリーグ,第２２節第１日,10/16(土),14:00,横浜M,3-1,鹿島,海老名,104,
300,1993,サテライトリーグ,第２２節第１日,10/16(土),14:00,横浜Ｆ,2-7,Ｖ川崎,総和,750,
301,1993,サテライトリーグ,第２２節第１日,10/16(土),14:00,磐田,0-2,平塚,浜松,141,
302,1993,サテライトリーグ,第２２節第１日,10/16(土),14:00,Ｇ大阪,5-1,名古屋,枚方,1598,
303,1993,サテライトリーグ,第２２節第２日,10/17(日),14:00,広島,1-0,清水,広域１,327,
304,1993,サテライトリーグ,第２３節第１日,10/22(金),18:00,Ｖ川崎,2-1,磐田,綾瀬,607,
305,1993,ＹＮＣ,準決勝,10/23(土),15:00,Ｇ大阪,2-4,清水,万博,20497,
306,1993,ＹＮＣ,準決勝,10/23(土),19:03,Ｖ川崎,2-1,横浜Ｆ,国立,50633,
307,1993,サテライトリーグ,第２３節第２日,10/23(土),15:00,名古屋,1-0,広島,長良川,3038,
308,1993,サテライトリーグ,第２３節第３日,10/24(日),13:00,鹿島,3-1,Ｇ大阪,住金Ｇ,1272,
309,1993,サテライトリーグ,第２３節第３日,10/24(日),14:00,浦和,1-2,横浜M,駒場,3273,
310,1993,サテライトリーグ,第２３節第３日,10/24(日),14:00,平塚,0-3,柏,総和,574,
311,1993,サテライトリーグ,第２３節第３日,10/24(日),14:00,清水,1-2,横浜Ｆ,草薙球,5283,
312,1993,サテライトリーグ,第２４節第１日,10/28(木),18:30,横浜Ｆ,2-3,名古屋,西が丘,480,
313,1993,サテライトリーグ,第２４節第２日,10/30(土),14:00,柏,3-2,Ｖ川崎,成田,2123,
314,1993,サテライトリーグ,第２４節第２日,10/30(土),14:00,Ｇ大阪,3-2,浦和,尼崎,1702,
315,1993,サテライトリーグ,第２４節第２日,10/30(土),14:00,広島,0-1,鹿島,広島ス,352,
316,1993,サテライトリーグ,第２４節第３日,10/31(日),14:00,横浜M,4-2,市原,綾瀬,388,
317,1993,サテライトリーグ,第２４節第３日,10/31(日),14:00,磐田,1-2,清水,藤枝Ｇ,3059,
318,1993,サテライトリーグ,第２５節第１日,11/05(金),14:00,市原,3-3(PK4-3),Ｇ大阪,市原,322,
319,1993,Ｊ１ ＮＩＣＯＳ,第１０節第１日,11/06(土),14:02,広島,0-0(PK4-5),清水,びんご,10199,
320,1993,Ｊ１ ＮＩＣＯＳ,第１０節第１日,11/06(土),15:01,横浜M,3-2,浦和,三ツ沢,14207,
321,1993,Ｊ１ ＮＩＣＯＳ,第１０節第１日,11/06(土),16:02,市原,1-2,横浜Ｆ,国立,45748,
322,1993,Ｊ１ ＮＩＣＯＳ,第１０節第１日,11/06(土),16:04,名古屋,2-1,鹿島,瑞穂球,11584,
323,1993,Ｊ１ ＮＩＣＯＳ,第１０節第１日,11/06(土),19:03,Ｇ大阪,0-4,Ｖ川崎,神戸ユ,41054,
324,1993,サテライトリーグ,第２５節第２日,11/06(土),14:00,清水,1-5,柏,日本平,4050,
325,1993,サテライトリーグ,第２５節第２日,11/06(土),14:00,名古屋,2-1,磐田,口論義,992,
326,1993,サテライトリーグ,第２５節第３日,11/07(日),13:00,鹿島,4-2,横浜Ｆ,住金Ｇ,979,
327,1993,サテライトリーグ,第２５節第３日,11/07(日),14:00,浦和,1-3,広島,駒場,2645,
328,1993,サテライトリーグ,第２５節第３日,11/07(日),14:00,Ｖ川崎,2-1,平塚,西が丘,1373,
329,1993,Ｊ１ ＮＩＣＯＳ,第１１節第１日,11/10(水),19:01,浦和,1-2,広島,駒場,8258,
330,1993,Ｊ１ ＮＩＣＯＳ,第１１節第１日,11/10(水),19:02,清水,1-1(PK3-4),市原,草薙陸,17540,
331,1993,Ｊ１ ＮＩＣＯＳ,第１１節第１日,11/10(水),19:03,鹿島,3-4,Ｇ大阪,カシマ,13417,
332,1993,Ｊ１ ＮＩＣＯＳ,第１１節第１日,11/10(水),19:04,Ｖ川崎,1-0,横浜M,国立,55243,
333,1993,Ｊ１ ＮＩＣＯＳ,第１１節第１日,11/10(水),19:04,横浜Ｆ,1-0,名古屋,長崎,13205,
334,1993,サテライトリーグ,第２６節第１日,11/12(金),18:00,平塚,2-1,清水,平塚,645,
335,1993,Ｊ１ ＮＩＣＯＳ,第１２節第１日,11/13(土),13:03,市原,1-4,Ｖ川崎,宮城陸上,19524,
336,1993,Ｊ１ ＮＩＣＯＳ,第１２節第１日,11/13(土),15:03,浦和,0-5,名古屋,駒場,9347,
337,1993,Ｊ１ ＮＩＣＯＳ,第１２節第１日,11/13(土),15:31,清水,3-1,横浜Ｆ,草薙陸,16080,
338,1993,Ｊ１ ＮＩＣＯＳ,第１２節第１日,11/13(土),15:33,Ｇ大阪,3-6,広島,万博,19290,
339,1993,Ｊ１ ＮＩＣＯＳ,第１２節第１日,11/13(土),19:03,鹿島,3-2,横浜M,カシマ,14235,
340,1993,サテライトリーグ,第２６節第２日,11/13(土),14:00,柏,1-3,名古屋,柏,2877,
341,1993,サテライトリーグ,第２６節第２日,11/13(土),14:00,横浜Ｆ,2-0,浦和,町田,454,
342,1993,サテライトリーグ,第２６節第２日,11/13(土),14:00,広島,5-0,市原,広島ス,1949,
343,1993,サテライトリーグ,第２６節第３日,11/14(日),13:00,Ｇ大阪,4-2,横浜M,万博,10595,
344,1993,サテライトリーグ,第２６節第３日,11/14(日),14:00,磐田,1-0,鹿島,藤枝Ｇ,1051,
345,1993,Ｊ１ ＮＩＣＯＳ,第１３節第１日,11/17(水),19:00,市原,2-3,浦和,国立,53570,
346,1993,Ｊ１ ＮＩＣＯＳ,第１３節第１日,11/17(水),19:00,清水,2-0,名古屋,草薙陸,16889,
347,1993,Ｊ１ ＮＩＣＯＳ,第１３節第１日,11/17(水),19:01,横浜Ｆ,2-3,鹿島,水前寺,14186,
348,1993,Ｊ１ ＮＩＣＯＳ,第１３節第１日,11/17(水),19:03,横浜M,4-0,Ｇ大阪,三ツ沢,13589,
349,1993,Ｊ１ ＮＩＣＯＳ,第１３節第１日,11/17(水),19:04,広島,1-3,Ｖ川崎,広島ス,13906,
350,1993,Ｊ１ ＮＩＣＯＳ,第１４節第１日,11/20(土),14:02,横浜Ｆ,2-1,浦和,鴨池,15121,
351,1993,Ｊ１ ＮＩＣＯＳ,第１４節第１日,11/20(土),14:59,市原,3-4,Ｇ大阪,市原,10395,
352,1993,Ｊ１ ＮＩＣＯＳ,第１４節第１日,11/20(土),15:00,清水,0-2,鹿島,日本平,9231,
353,1993,Ｊ１ ＮＩＣＯＳ,第１４節第１日,11/20(土),19:05,名古屋,1-2,Ｖ川崎,長良川,26584,
354,1993,Ｊ１ ＮＩＣＯＳ,第１４節第２日,11/21(日),13:04,広島,1-2,横浜M,大分,14640,
355,1993,ＹＮＣ,決勝戦,11/23(火・祝),13:03,Ｖ川崎,2-1,清水,国立,53677,
356,1993,Ｊ１ ＮＩＣＯＳ,第１５節第１日,11/27(土),14:02,広島,0-1,鹿島,広島ビ,29091,
357,1993,Ｊ１ ＮＩＣＯＳ,第１５節第１日,11/27(土),15:01,浦和,0-2,清水,国立,50348,
358,1993,Ｊ１ ＮＩＣＯＳ,第１５節第１日,11/27(土),15:01,Ｇ大阪,2-2(PK6-5),名古屋,西京極,13069,
359,1993,Ｊ１ ＮＩＣＯＳ,第１５節第１日,11/27(土),16:03,横浜M,2-0,市原,博多陸,27495,
360,1993,Ｊ１ ＮＩＣＯＳ,第１５節第１日,11/27(土),19:04,Ｖ川崎,3-0,横浜Ｆ,等々力,10299,
361,1993,Ｊ１ ＮＩＣＯＳ,第１６節第１日,12/01(水),19:02,浦和,2-1,鹿島,駒場,9256,
362,1993,Ｊ１ ＮＩＣＯＳ,第１６節第１日,12/01(水),19:02,広島,2-0,市原,広島ス,10006,
363,1993,Ｊ１ ＮＩＣＯＳ,第１６節第１日,12/01(水),19:04,横浜Ｆ,0-1,Ｇ大阪,長崎,14374,
364,1993,Ｊ１ ＮＩＣＯＳ,第１６節第１日,12/01(水),19:04,清水,0-1,Ｖ川崎,国立,51825,
365,1993,Ｊ１ ＮＩＣＯＳ,第１６節第１日,12/01(水),19:04,名古屋,1-2,横浜M,瑞穂球,11446,
366,1993,Ｊ１ ＮＩＣＯＳ,第１７節第１日,12/08(水),19:01,Ｇ大阪,0-2,清水,万博,21207,
367,1993,Ｊ１ ＮＩＣＯＳ,第１７節第１日,12/08(水),19:02,鹿島,3-0,市原,カシマ,13282,
368,1993,Ｊ１ ＮＩＣＯＳ,第１７節第１日,12/08(水),19:02,横浜M,4-1,横浜Ｆ,三ツ沢,13024,
369,1993,Ｊ１ ＮＩＣＯＳ,第１７節第１日,12/08(水),19:03,広島,1-0,名古屋,広島ス,9672,
370,1993,Ｊ１ ＮＩＣＯＳ,第１７節第１日,12/08(水),19:05,Ｖ川崎,4-0,浦和,国立,50310,
371,1993,Ｊ１ ＮＩＣＯＳ,第１８節第１日,12/15(水),19:00,浦和,2-0,Ｇ大阪,駒場,8940,
372,1993,Ｊ１ ＮＩＣＯＳ,第１８節第１日,12/15(水),19:02,名古屋,6-0,市原,瑞穂球,11173,
373,1993,Ｊ１ ＮＩＣＯＳ,第１８節第１日,12/15(水),19:03,鹿島,1-2,Ｖ川崎,カシマ,15277,
374,1993,Ｊ１ ＮＩＣＯＳ,第１８節第１日,12/15(水),19:03,清水,1-0,横浜M,国立,48937,
375,1993,Ｊ１ ＮＩＣＯＳ,第１８節第１日,12/15(水),19:04,横浜Ｆ,1-2,広島,三ツ沢,12730,
376,1993,チャンピオンシップ,第１節第１日,01/09(日),13:05,鹿島,0-2,Ｖ川崎,国立,53553,
377,1993,チャンピオンシップ,第２節第１日,01/16(日),13:03,Ｖ川崎,1-1,鹿島,国立,53010,
