,年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
368,2015,Ｊ１ １ｓｔ,第１３節第１日,05/23(土),19:04,広島,4-2,新潟,Ｅスタ,10460,スカパー！／スカパー！プレミアムサービス
369,2015,Ｊ１ １ｓｔ,第１３節第１日,05/23(土),19:04,川崎Ｆ,3-2,鳥栖,等々力,14881,スカパー！／スカパー！プレミアムサービス
370,2015,Ｊ１ １ｓｔ,第１３節第１日,05/23(土),19:04,浦和,2-1,鹿島,埼玉,41269,スカパー！／スカパー！プレミアムサービス
371,2015,Ｊ２,第１５節第１日,05/24(日),13:03,岡山,0-0,横浜FC,Ｃスタ,9302,スカパー！／スカパー！プレミアムサービス／岡山放送
372,2015,Ｊ２,第１５節第１日,05/24(日),13:03,水戸,0-2,京都,Ｋｓスタ,4023,スカパー！／スカパー！プレミアムサービス
373,2015,Ｊ２,第１５節第１日,05/24(日),13:03,長崎,3-1,愛媛,長崎県立,3105,スカパー！／スカパー！プレミアムサービス
374,2015,Ｊ２,第１５節第１日,05/24(日),13:03,栃木,1-1,金沢,栃木グ,4852,スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）
375,2015,Ｊ２,第１５節第１日,05/24(日),13:04,福岡,1-3,讃岐,レベスタ,6103,スカパー！／スカパー！プレミアムサービス
376,2015,Ｊ２,第１５節第１日,05/24(日),14:03,大分,0-1,東京Ｖ,大銀ド,6548,スカパー！／スカパー！プレミアムサービス
377,2015,Ｊ２,第１５節第１日,05/24(日),14:04,徳島,1-2,札幌,鳴門大塚,4595,スカパー！／スカパー！プレミアムサービス
378,2015,Ｊ２,第１５節第１日,05/24(日),14:04,磐田,1-2,群馬,ヤマハ,9223,スカパー！／スカパー！プレミアムサービス
379,2015,Ｊ２,第１５節第１日,05/24(日),16:03,熊本,0-0,Ｃ大阪,うまスタ,13132,スカパー！／スカパー！プレミアムサービス
380,2015,Ｊ２,第１５節第１日,05/24(日),16:03,千葉,1-3,北九州,フクアリ,10409,スカパー！／スカパー！プレミアムサービス
381,2015,Ｊ２,第１５節第１日,05/24(日),19:04,岐阜,0-5,大宮,長良川,6011,スカパー！／スカパー！プレミアムサービス／岐阜放送
382,2015,Ｊ３,第１３節第１日,05/24(日),13:00,秋田,1-0,J-22,Ａ‐スタ,1506,
383,2015,Ｊ３,第１３節第１日,05/24(日),13:00,YS横浜,0-4,相模原,ニッパツ,1047,
384,2015,Ｊ３,第１３節第１日,05/24(日),13:03,鳥取,0-1,長野,とりスタ,1530,スカパー！／スカパー！プレミアムサービス
385,2015,Ｊ３,第１３節第１日,05/24(日),13:05,富山,1-2,福島,富山,3344,ＮＨＫ富山／ＮＨＫ福島
386,2015,Ｊ３,第１３節第１日,05/24(日),14:00,盛岡,2-0,藤枝,盛岡南,1130,岩手朝日テレビ
387,2015,Ｊ３,第１３節第１日,05/24(日),16:00,町田,1-0,山口,町田,3132,
388,2015,ＹＮＣ 予選Ａグループ,第６節,05/27(水),19:03,新潟,2-0,湘南,デンカＳ,7913,スカパー！／スカパー！プレミアムサービス
389,2015,ＹＮＣ 予選Ａグループ,第６節,05/27(水),19:04,広島,1-1,FC東京,Ｅスタ,6701,スカパー！／スカパー！プレミアムサービス
390,2015,ＹＮＣ 予選Ａグループ,第６節,05/27(水),19:04,甲府,0-0,鳥栖,中銀スタ,4479,スカパー！／スカパー！プレミアムサービス
391,2015,ＹＮＣ 予選Ｂグループ,第６節,05/27(水),19:04,神戸,1-2,清水,ノエスタ,8317,スカパー！／スカパー！プレミアムサービス
392,2015,ＹＮＣ 予選Ｂグループ,第６節,05/27(水),19:33,仙台,1-2,山形,ユアスタ,8030,スカパー！／スカパー！プレミアムサービス
393,2015,ＹＮＣ 予選Ｂグループ,第６節,05/27(水),19:34,横浜FM,1-2,川崎Ｆ,ニッパツ,8803,フジテレビＮＥＸＴ／スカパー！プレミアムサービス
394,2015,Ｊ１ １ｓｔ,第１４節第１日,05/30(土),13:03,新潟,0-2,甲府,デンカＳ,23197,スカパー！／スカパー！プレミアムサービス
395,2015,Ｊ１ １ｓｔ,第１４節第１日,05/30(土),14:04,名古屋,0-0,山形,豊田ス,13662,スカパー！／スカパー！プレミアムサービス／名古屋テレビ（録）
396,2015,Ｊ１ １ｓｔ,第１４節第１日,05/30(土),16:04,神戸,0-1,仙台,ノエスタ,14906,スカパー！／スカパー！プレミアムサービス／ＮＨＫ神戸
397,2015,Ｊ１ １ｓｔ,第１４節第１日,05/30(土),19:03,鹿島,3-1,松本,カシマ,17155,スカパー！／スカパー！プレミアムサービス
398,2015,Ｊ１ １ｓｔ,第１４節第１日,05/30(土),19:04,鳥栖,1-6,浦和,ベアスタ,19249,スカパー！／スカパー！プレミアムサービス
399,2015,Ｊ１ １ｓｔ,第１４節第１日,05/30(土),19:04,清水,5-2,川崎Ｆ,アイスタ,13055,スカパー！／スカパー！プレミアムサービス
400,2015,Ｊ１ １ｓｔ,第１４節第１日,05/30(土),19:04,横浜FM,1-1,Ｇ大阪,日産ス,35044,スカパー！／スカパー！プレミアムサービス
401,2015,Ｊ１ １ｓｔ,第１４節第１日,05/30(土),19:04,FC東京,2-1,柏,味スタ,23439,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
402,2015,Ｊ１ １ｓｔ,第１４節第１日,05/30(土),19:04,湘南,0-0,広島,ＢＭＷス,11276,スカパー！／スカパー！プレミアムサービス
403,2015,Ｊ２,第１６節第１日,05/31(日),13:03,東京Ｖ,3-2,栃木,味スタ,3594,スカパー！／スカパー！プレミアムサービス
404,2015,Ｊ２,第１６節第１日,05/31(日),13:03,京都,2-1,熊本,西京極,7827,スカパー！／スカパー！プレミアムサービス／ＮＨＫ京都／ＫＢＳ京都（録）
405,2015,Ｊ２,第１６節第１日,05/31(日),13:03,讃岐,0-1,岡山,丸亀,6556,スカパー！／スカパー！プレミアムサービス／ＮＨＫ高松／ＮＨＫ岡山
406,2015,Ｊ２,第１６節第１日,05/31(日),13:04,群馬,2-0,千葉,正田スタ,4557,スカパー！／スカパー！プレミアムサービス
407,2015,Ｊ２,第１６節第１日,05/31(日),14:04,徳島,2-2,磐田,鳴門大塚,5606,スカパー！／スカパー！プレミアムサービス
408,2015,Ｊ２,第１６節第１日,05/31(日),15:03,北九州,2-1,大分,本城,4309,スカパー！／スカパー！プレミアムサービス
409,2015,Ｊ２,第１６節第１日,05/31(日),16:04,大宮,2-0,福岡,ＮＡＣＫ,8543,スカパー！／スカパー！プレミアムサービス
410,2015,Ｊ２,第１６節第１日,05/31(日),16:04,愛媛,3-0,横浜FC,ニンスタ,3419,スカパー！／スカパー！プレミアムサービス
411,2015,Ｊ２,第１６節第１日,05/31(日),18:04,岐阜,1-1,水戸,長良川,4584,スカパー！／スカパー！プレミアムサービス／岐阜放送（録）
412,2015,Ｊ２,第１６節第１日,05/31(日),19:05,金沢,1-0,長崎,石川西部,5514,スカパー！／スカパー！プレミアムサービス
413,2015,Ｊ３,第１４節第１日,05/31(日),13:00,山口,3-0,J-22,下関,2153,
414,2015,Ｊ３,第１４節第１日,05/31(日),13:00,相模原,2-1,鳥取,ギオンス,2582,
415,2015,Ｊ３,第１４節第１日,05/31(日),13:00,秋田,0-1,町田,Ａ‐スタ,1021,
416,2015,Ｊ３,第１４節第１日,05/31(日),13:00,YS横浜,0-1,福島,ニッパツ,871,
417,2015,Ｊ３,第１４節第１日,05/31(日),13:03,盛岡,2-1,琉球,盛岡南,1004,ＮＨＫ盛岡／ＮＨＫ沖縄
418,2015,Ｊ３,第１４節第１日,05/31(日),18:00,長野,1-0,富山,南長野,4508,
419,2015,Ｊ２,第１６節第２日,06/01(月),19:03,札幌,1-1,Ｃ大阪,札幌ド,18044,スカパー！／スカパー！プレミアムサービス
420,2015,Ｊ１ １ｓｔ,第１０節第２日,06/03(水),19:03,柏,3-3,浦和,柏,12620,スカパー！／スカパー！プレミアムサービス　※２　ＡＦＣチャンピオンズリーグ２０１５の影響により、柏ｖｓ浦和、Ｇ大阪ｖｓ鹿島は６月３日（水）に開催
421,2015,Ｊ１ １ｓｔ,第１０節第２日,06/03(水),19:03,Ｇ大阪,2-0,鹿島,万博,13110,スカパー！／スカパー！プレミアムサービス　※２　ＡＦＣチャンピオンズリーグ２０１５の影響により、柏ｖｓ浦和、Ｇ大阪ｖｓ鹿島は６月３日（水）に開催
422,2015,ＹＮＣ 予選Ａグループ,第７節,06/03(水),19:03,松本,0-3,新潟,松本,8427,スカパー！／スカパー！プレミアムサービス
423,2015,ＹＮＣ 予選Ａグループ,第７節,06/03(水),19:04,湘南,0-0,FC東京,ＢＭＷス,6582,スカパー！／スカパー！プレミアムサービス
424,2015,ＹＮＣ 予選Ａグループ,第７節,06/03(水),19:04,広島,2-0,甲府,Ｅスタ,5730,スカパー！／スカパー！プレミアムサービス
425,2015,ＹＮＣ 予選Ｂグループ,第７節,06/03(水),19:04,川崎Ｆ,1-1,仙台,等々力,9523,フジテレビＮＥＸＴ／スカパー！プレミアムサービス
426,2015,ＹＮＣ 予選Ｂグループ,第７節,06/03(水),19:04,名古屋,0-4,神戸,パロ瑞穂,4466,スカパー！／スカパー！プレミアムサービス
427,2015,ＹＮＣ 予選Ｂグループ,第７節,06/03(水),19:04,山形,0-2,横浜FM,ＮＤスタ,3605,スカパー！／スカパー！プレミアムサービス
428,2015,Ｊ２,第１７節第１日,06/06(土),13:03,栃木,5-1,群馬,栃木グ,4525,スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）
429,2015,Ｊ２,第１７節第１日,06/06(土),13:03,水戸,1-2,北九州,Ｋｓスタ,2966,スカパー！／スカパー！プレミアムサービス
430,2015,Ｊ２,第１７節第１日,06/06(土),13:04,福岡,1-0,徳島,レベスタ,5341,スカパー！／スカパー！プレミアムサービス／九州朝日放送
431,2015,Ｊ２,第１７節第１日,06/06(土),14:03,大分,2-2,京都,大銀ド,5355,スカパー！／スカパー！プレミアムサービス／ＮＨＫ大分
432,2015,Ｊ２,第１７節第１日,06/06(土),14:04,磐田,2-1,金沢,ヤマハ,12212,スカパー！／スカパー！プレミアムサービス／静岡朝日テレビ
433,2015,Ｊ２,第１７節第１日,06/06(土),15:03,熊本,1-0,長崎,水前寺,4560,スカパー！／スカパー！プレミアムサービス
434,2015,Ｊ２,第１７節第１日,06/06(土),15:04,Ｃ大阪,1-0,愛媛,ヤンマー,16116,スカパー！／スカパー！プレミアムサービス
435,2015,Ｊ２,第１７節第１日,06/06(土),16:03,横浜FC,3-2,岐阜,ニッパツ,5432,スカパー！／スカパー！プレミアムサービス
436,2015,Ｊ２,第１７節第１日,06/06(土),16:04,大宮,2-0,讃岐,ＮＡＣＫ,7693,スカパー！／スカパー！プレミアムサービス
437,2015,Ｊ２,第１７節第１日,06/06(土),19:03,岡山,0-1,東京Ｖ,Ｃスタ,10019,スカパー！／スカパー！プレミアムサービス
438,2015,Ｊ２,第１７節第１日,06/06(土),19:03,千葉,1-1,札幌,フクアリ,14481,スカパー！／スカパー！プレミアムサービス
439,2015,Ｊ１ １ｓｔ,第１５節第１日,06/07(日),16:03,新潟,1-1,名古屋,デンカＳ,19030,スカパー！／スカパー！プレミアムサービス
440,2015,Ｊ１ １ｓｔ,第１５節第１日,06/07(日),16:03,Ｇ大阪,0-0,神戸,万博,18437,スカパー！／スカパー！プレミアムサービス／ＮＨＫ大阪（近畿ブロック）
441,2015,Ｊ１ １ｓｔ,第１５節第１日,06/07(日),16:03,柏,2-3,広島,柏,11352,スカパー！／スカパー！プレミアムサービス
442,2015,Ｊ１ １ｓｔ,第１５節第１日,06/07(日),16:03,川崎Ｆ,2-1,湘南,等々力,20857,スカパー！／スカパー！プレミアムサービス
443,2015,Ｊ１ １ｓｔ,第１５節第１日,06/07(日),16:04,仙台,5-0,鳥栖,ユアスタ,12753,スカパー！／スカパー！プレミアムサービス
444,2015,Ｊ１ １ｓｔ,第１５節第１日,06/07(日),16:04,松本,1-2,FC東京,松本,17617,スカパー！／スカパー！プレミアムサービス
445,2015,Ｊ１ １ｓｔ,第１５節第１日,06/07(日),16:04,浦和,1-0,清水,埼玉,44424,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１／テレ玉
446,2015,Ｊ１ １ｓｔ,第１５節第１日,06/07(日),16:04,甲府,1-1,横浜FM,中銀スタ,13007,スカパー！／スカパー！プレミアムサービス
447,2015,Ｊ１ １ｓｔ,第１５節第１日,06/07(日),16:04,山形,2-2,鹿島,ＮＤスタ,13241,スカパー！／スカパー！プレミアムサービス
448,2015,Ｊ３,第１５節第１日,06/07(日),13:00,鳥取,1-1,J-22,とりスタ,1096,
449,2015,Ｊ３,第１５節第１日,06/07(日),13:00,相模原,1-1,琉球,ギオンス,2049,
450,2015,Ｊ３,第１５節第１日,06/07(日),13:04,福島,1-1,盛岡,とうスタ,1599,福島テレビ
451,2015,Ｊ３,第１５節第１日,06/07(日),13:04,富山,1-1,YS横浜,富山,2876,
452,2015,Ｊ３,第１５節第１日,06/07(日),13:05,藤枝,0-4,山口,藤枝サ,833,
453,2015,Ｊ３,第１５節第１日,06/07(日),16:00,町田,2-0,長野,町田,3568,
454,2015,Ｊ２,第１８節第１日,06/14(日),13:03,栃木,0-2,大宮,栃木グ,8595,スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）
455,2015,Ｊ２,第１８節第１日,06/14(日),13:04,徳島,2-2,讃岐,鳴門大塚,6304,スカパー！／スカパー！プレミアムサービス／ＮＨＫ徳島／ＮＨＫ高松
456,2015,Ｊ２,第１８節第１日,06/14(日),13:04,水戸,1-1,Ｃ大阪,Ｋｓスタ,8391,スカパー！／スカパー！プレミアムサービス／ＮＨＫ水戸
457,2015,Ｊ２,第１８節第１日,06/14(日),13:04,岐阜,0-1,札幌,長良川,7065,スカパー！／スカパー！プレミアムサービス／岐阜放送
458,2015,Ｊ２,第１８節第１日,06/14(日),14:04,京都,1-2,横浜FC,西京極,14811,スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）
459,2015,Ｊ２,第１８節第１日,06/14(日),16:03,北九州,2-0,熊本,本城,3498,スカパー！／スカパー！プレミアムサービス
460,2015,Ｊ２,第１８節第１日,06/14(日),16:03,金沢,1-1,大分,石川西部,6247,スカパー！／スカパー！プレミアムサービス
461,2015,Ｊ２,第１８節第１日,06/14(日),16:04,愛媛,2-1,東京Ｖ,ニンスタ,2371,スカパー！／スカパー！プレミアムサービス
462,2015,Ｊ２,第１８節第１日,06/14(日),19:03,千葉,2-2,福岡,フクアリ,9060,スカパー！／スカパー！プレミアムサービス
463,2015,Ｊ２,第１８節第１日,06/14(日),19:03,長崎,0-1,磐田,長崎県立,5720,スカパー！／スカパー！プレミアムサービス
464,2015,Ｊ２,第１８節第１日,06/14(日),19:04,群馬,1-1,岡山,正田スタ,2312,スカパー！／スカパー！プレミアムサービス
465,2015,Ｊ３,第１６節第１日,06/14(日),13:00,琉球,2-1,J-22,沖縄県陸,701,
466,2015,Ｊ３,第１６節第１日,06/14(日),13:00,盛岡,2-3,相模原,盛岡南,3025,テレビ岩手
467,2015,Ｊ３,第１６節第１日,06/14(日),13:00,秋田,2-3,福島,Ａ‐スタ,1561,
468,2015,Ｊ３,第１６節第１日,06/14(日),13:00,YS横浜,1-2,藤枝,ニッパツ,597,
469,2015,Ｊ３,第１６節第１日,06/14(日),13:00,山口,1-2,町田,下関,2639,
470,2015,Ｊ３,第１６節第１日,06/14(日),18:15,長野,2-0,鳥取,南長野,4157,
471,2015,Ｊ１ １ｓｔ,第１６節第１日,06/20(土),16:03,横浜FM,0-3,鹿島,日産ス,28928,スカパー！／スカパー！プレミアムサービス
472,2015,Ｊ１ １ｓｔ,第１６節第１日,06/20(土),16:03,川崎Ｆ,2-0,松本,等々力,21490,スカパー！／スカパー！プレミアムサービス
473,2015,Ｊ１ １ｓｔ,第１６節第１日,06/20(土),16:03,Ｇ大阪,1-1,仙台,万博,14616,スカパー！／スカパー！プレミアムサービス
474,2015,Ｊ１ １ｓｔ,第１６節第１日,06/20(土),16:04,鳥栖,1-2,FC東京,ベアスタ,16871,スカパー！／スカパー！プレミアムサービス
475,2015,Ｊ１ １ｓｔ,第１６節第１日,06/20(土),16:04,広島,5-1,山形,Ｅスタ,12286,スカパー！／スカパー！プレミアムサービス
476,2015,Ｊ１ １ｓｔ,第１６節第１日,06/20(土),16:04,湘南,1-3,新潟,ＢＭＷス,11175,スカパー！／スカパー！プレミアムサービス
477,2015,Ｊ１ １ｓｔ,第１６節第１日,06/20(土),16:05,清水,0-2,甲府,アイスタ,13288,スカパー！／スカパー！プレミアムサービス
478,2015,Ｊ１ １ｓｔ,第１６節第１日,06/20(土),16:05,名古屋,1-0,柏,豊田ス,15848,スカパー！／スカパー！プレミアムサービス
479,2015,Ｊ１ １ｓｔ,第１６節第１日,06/20(土),16:05,神戸,1-1,浦和,ノエスタ,18143,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
480,2015,Ｊ３,第１７節第１日,06/20(土),18:00,山口,6-1,YS横浜,維新公園,3722,
481,2015,Ｊ２,第１９節第１日,06/21(日),14:03,札幌,1-1,北九州,札幌ド,12691,スカパー！／スカパー！プレミアムサービス
482,2015,Ｊ２,第１９節第１日,06/21(日),15:33,東京Ｖ,0-2,熊本,駒沢,2691,スカパー！／スカパー！プレミアムサービス
483,2015,Ｊ２,第１９節第１日,06/21(日),18:03,讃岐,0-0,長崎,丸亀,2729,スカパー！／スカパー！プレミアムサービス
484,2015,Ｊ２,第１９節第１日,06/21(日),18:03,大分,0-1,千葉,大銀ド,6031,スカパー！／スカパー！プレミアムサービス
485,2015,Ｊ２,第１９節第１日,06/21(日),18:03,横浜FC,0-3,大宮,ニッパツ,4777,スカパー！／スカパー！プレミアムサービス
486,2015,Ｊ２,第１９節第１日,06/21(日),18:04,磐田,2-3,岐阜,ヤマハ,10028,スカパー！／スカパー！プレミアムサービス
487,2015,Ｊ２,第１９節第１日,06/21(日),18:04,群馬,0-1,水戸,正田スタ,2398,スカパー！／スカパー！プレミアムサービス／群馬テレビ（録）
488,2015,Ｊ２,第１９節第１日,06/21(日),18:04,福岡,0-2,金沢,レベスタ,7212,スカパー！／スカパー！プレミアムサービス／福岡放送（録）
489,2015,Ｊ２,第１９節第１日,06/21(日),19:03,岡山,1-2,愛媛,Ｃスタ,7531,スカパー！／スカパー！プレミアムサービス
490,2015,Ｊ２,第１９節第１日,06/21(日),19:04,Ｃ大阪,1-0,徳島,金鳥スタ,11332,スカパー！／スカパー！プレミアムサービス
491,2015,Ｊ２,第１９節第１日,06/21(日),19:04,京都,1-2,栃木,西京極,3904,スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都
492,2015,Ｊ３,第１７節第２日,06/21(日),13:00,相模原,3-1,秋田,ギオンス,1723,
493,2015,Ｊ３,第１７節第２日,06/21(日),15:00,藤枝,0-1,琉球,藤枝サ,618,
494,2015,Ｊ３,第１７節第２日,06/21(日),15:00,福島,1-1,町田,ＢＭＷス,1507,
495,2015,Ｊ３,第１７節第２日,06/21(日),17:04,富山,0-0,J-22,富山,2375,
496,2015,Ｊ３,第１７節第２日,06/21(日),18:00,長野,0-1,盛岡,南長野,4882,
497,2015,Ｊ１ １ｓｔ,第１３節第２日,06/23(火),19:03,柏,1-0,Ｇ大阪,柏,9997,スカパー！／スカパー！プレミアムサービス　※３　ＡＦＣチャンピオンズリーグ２０１５の影響により、柏ｖｓＧ大阪は６月２３日（火）に開催
498,2015,Ｊ１ １ｓｔ,第１７節第１日,06/27(土),19:03,鹿島,2-3,川崎Ｆ,カシマ,13867,スカパー！／スカパー！プレミアムサービス／ＢＳ－ＴＢＳ
499,2015,Ｊ１ １ｓｔ,第１７節第１日,06/27(土),19:04,甲府,1-1,柏,中銀スタ,11019,スカパー！／スカパー！プレミアムサービス
500,2015,Ｊ１ １ｓｔ,第１７節第１日,06/27(土),19:04,松本,2-3,湘南,松本,15456,スカパー！／スカパー！プレミアムサービス
501,2015,Ｊ１ １ｓｔ,第１７節第１日,06/27(土),19:04,浦和,5-2,新潟,埼玉,43606,スカパー！／スカパー！プレミアムサービス／テレ玉
502,2015,Ｊ１ １ｓｔ,第１７節第１日,06/27(土),19:04,仙台,2-0,名古屋,ユアスタ,12644,スカパー！／スカパー！プレミアムサービス
503,2015,Ｊ１ １ｓｔ,第１７節第１日,06/27(土),19:04,山形,1-3,Ｇ大阪,ＮＤスタ,14320,スカパー！／スカパー！プレミアムサービス
504,2015,Ｊ１ １ｓｔ,第１７節第１日,06/27(土),19:04,FC東京,3-2,清水,味スタ,41363,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１／ＴＯＫＹＯ　ＭＸ
505,2015,Ｊ１ １ｓｔ,第１７節第１日,06/27(土),19:04,神戸,1-1,横浜FM,ノエスタ,22332,スカパー！／スカパー！プレミアムサービス
506,2015,Ｊ１ １ｓｔ,第１７節第１日,06/27(土),19:04,鳥栖,2-2,広島,ベアスタ,12376,スカパー！／スカパー！プレミアムサービス
507,2015,Ｊ２,第２０節第１日,06/28(日),18:03,栃木,0-3,Ｃ大阪,栃木グ,7077,スカパー！／スカパー！プレミアムサービス／とちぎテレビ
508,2015,Ｊ２,第２０節第１日,06/28(日),18:03,北九州,2-3,岡山,本城,3504,スカパー！／スカパー！プレミアムサービス
509,2015,Ｊ２,第２０節第１日,06/28(日),18:03,水戸,0-1,横浜FC,Ｋｓスタ,5486,スカパー！／スカパー！プレミアムサービス
510,2015,Ｊ２,第２０節第１日,06/28(日),18:03,長崎,0-0,福岡,長崎県立,4841,スカパー！／スカパー！プレミアムサービス
511,2015,Ｊ２,第２０節第１日,06/28(日),18:04,大宮,0-2,東京Ｖ,ＮＡＣＫ,10401,スカパー！／スカパー！プレミアムサービス
512,2015,Ｊ２,第２０節第１日,06/28(日),18:04,岐阜,1-1,群馬,長良川,8517,スカパー！／スカパー！プレミアムサービス／岐阜放送（録）
513,2015,Ｊ２,第２０節第１日,06/28(日),18:04,徳島,2-1,千葉,鳴門大塚,4120,スカパー！／スカパー！プレミアムサービス
514,2015,Ｊ２,第２０節第１日,06/28(日),18:05,熊本,0-1,讃岐,うまスタ,8309,スカパー！／スカパー！プレミアムサービス
515,2015,Ｊ２,第２０節第１日,06/28(日),19:03,金沢,1-3,京都,石川西部,6590,スカパー！／スカパー！プレミアムサービス／石川テレビ（録）
516,2015,Ｊ２,第２０節第１日,06/28(日),19:04,愛媛,0-2,磐田,ニンスタ,4508,スカパー！／スカパー！プレミアムサービス
517,2015,Ｊ３,第１８節第１日,06/28(日),13:00,相模原,5-0,藤枝,ギオンス,4105,
518,2015,Ｊ３,第１８節第１日,06/28(日),13:00,秋田,1-2,長野,秋田陸,1490,
519,2015,Ｊ３,第１８節第１日,06/28(日),15:00,福島,1-1,J-22,とうスタ,692,
520,2015,Ｊ３,第１８節第１日,06/28(日),17:04,富山,2-5,山口,富山,1958,
521,2015,Ｊ３,第１８節第１日,06/28(日),18:00,町田,2-1,YS横浜,町田,2536,
522,2015,Ｊ３,第１８節第１日,06/28(日),18:00,琉球,2-1,鳥取,沖縄県陸,8993,
523,2015,Ｊ２,第２０節第２日,06/29(月),19:04,札幌,1-1,大分,札幌ド,8974,スカパー！／スカパー！プレミアムサービス
524,2015,Ｊ２,第２１節第１日,07/04(土),18:03,北九州,1-1,金沢,本城,1939,スカパー！／スカパー！プレミアムサービス
525,2015,Ｊ２,第２１節第１日,07/04(土),18:03,讃岐,0-0,愛媛,丸亀,3129,スカパー！／スカパー！プレミアムサービス
526,2015,Ｊ２,第２１節第１日,07/04(土),18:03,水戸,2-1,栃木,Ｋｓスタ,3744,スカパー！／スカパー！プレミアムサービス
527,2015,Ｊ２,第２１節第１日,07/04(土),18:03,長崎,0-1,大宮,長崎県立,4629,スカパー！／スカパー！プレミアムサービス
528,2015,Ｊ２,第２１節第１日,07/04(土),18:03,東京Ｖ,1-1,福岡,味スタ,4276,スカパー！／スカパー！プレミアムサービス
529,2015,Ｊ２,第２１節第１日,07/04(土),18:03,横浜FC,0-0,札幌,ニッパツ,6422,スカパー！／スカパー！プレミアムサービス
530,2015,Ｊ２,第２１節第１日,07/04(土),19:03,岡山,2-0,京都,Ｃスタ,7329,スカパー！／スカパー！プレミアムサービス
531,2015,Ｊ２,第２１節第１日,07/04(土),19:03,千葉,3-1,岐阜,フクアリ,9250,スカパー！／スカパー！プレミアムサービス
532,2015,Ｊ２,第２１節第１日,07/04(土),19:04,群馬,2-1,徳島,正田スタ,2781,スカパー！／スカパー！プレミアムサービス／群馬テレビ
533,2015,Ｊ２,第２１節第１日,07/04(土),19:04,磐田,1-1,熊本,ヤマハ,8114,スカパー！／スカパー！プレミアムサービス
534,2015,Ｊ２,第２１節第１日,07/04(土),19:04,Ｃ大阪,0-0,大分,金鳥スタ,8946,スカパー！／スカパー！プレミアムサービス
535,2015,Ｊ３,第１９節第１日,07/05(日),15:00,盛岡,5-0,J-22,盛岡南,1053,
536,2015,Ｊ３,第１９節第１日,07/05(日),15:00,藤枝,1-4,富山,エコパ,1055,
537,2015,Ｊ３,第１９節第１日,07/05(日),15:00,鳥取,0-0,町田,チュスタ,2446,
538,2015,Ｊ３,第１９節第１日,07/05(日),18:00,琉球,1-2,福島,沖縄県陸,1092,
539,2015,Ｊ３,第１９節第１日,07/05(日),18:00,YS横浜,0-1,相模原,ニッパツ,709,
540,2015,Ｊ３,第１９節第１日,07/05(日),18:30,山口,3-1,秋田,維新公園,3514,
541,2015,Ｊ２,第２２節第１日,07/08(水),19:03,大分,1-1,水戸,大銀ド,4103,スカパー！／スカパー！プレミアムサービス
542,2015,Ｊ２,第２２節第１日,07/08(水),19:03,横浜FC,0-0,Ｃ大阪,ニッパツ,3728,スカパー！／スカパー！プレミアムサービス
543,2015,Ｊ２,第２２節第１日,07/08(水),19:03,金沢,0-0,千葉,石川西部,3834,スカパー！／スカパー！プレミアムサービス
544,2015,Ｊ２,第２２節第１日,07/08(水),19:03,岡山,1-1,長崎,Ｃスタ,6408,スカパー！／スカパー！プレミアムサービス
545,2015,Ｊ２,第２２節第１日,07/08(水),19:04,磐田,1-1,讃岐,ヤマハ,5875,スカパー！／スカパー！プレミアムサービス
546,2015,Ｊ２,第２２節第１日,07/08(水),19:04,愛媛,0-0,栃木,ニンスタ,1722,スカパー！／スカパー！プレミアムサービス
547,2015,Ｊ２,第２２節第１日,07/08(水),19:04,札幌,2-3,大宮,札幌ド,9140,スカパー！／スカパー！プレミアムサービス
548,2015,Ｊ２,第２２節第１日,07/08(水),19:04,群馬,1-1,熊本,正田スタ,1618,スカパー！／スカパー！プレミアムサービス
549,2015,Ｊ２,第２２節第１日,07/08(水),19:04,京都,0-1,徳島,西京極,3793,スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都
550,2015,Ｊ２,第２２節第１日,07/08(水),19:07,岐阜,0-2,東京Ｖ,長良川,3539,スカパー！／スカパー！プレミアムサービス／岐阜放送
551,2015,Ｊ２,第２２節第１日,07/08(水),19:34,福岡,4-2,北九州,レベスタ,7082,スカパー！／スカパー！プレミアムサービス
552,2015,Ｊ１ ２ｎｄ,第１節第１日,07/11(土),18:04,湘南,2-1,名古屋,ＢＭＷス,10752,スカパー！／スカパー！プレミアムサービス
553,2015,Ｊ１ ２ｎｄ,第１節第１日,07/11(土),18:04,仙台,3-4,広島,ユアスタ,13373,スカパー！／スカパー！プレミアムサービス
554,2015,Ｊ１ ２ｎｄ,第１節第１日,07/11(土),18:30,川崎Ｆ,2-0,FC東京,等々力,23793,スカパー！／スカパー！プレミアムサービス
