,年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
209,2019,ＹＬＣ グループステージＣグループ,第３節第１日,04/10(水),19:33,Ｃ大阪,3-0,名古屋,ヤンマー,5728,スカパー！
210,2019,ＹＬＣ グループステージＤグループ,第３節第１日,04/10(水),19:03,清水,1-1,Ｇ大阪,アイスタ,4158,スカパー！
211,2019,ＹＬＣ グループステージＤグループ,第３節第１日,04/10(水),19:04,松本,1-3,磐田,サンアル,5403,スカパー！
212,2019,Ｊ１,第７節第１日,04/13(土),15:03,Ｃ大阪,0-1,札幌,ヤンマー,15125,ＤＡＺＮ
213,2019,Ｊ１,第７節第１日,04/13(土),19:03,横浜FM,1-1,名古屋,日産ス,22667,ＤＡＺＮ／ＮＨＫ　ＢＳ１
214,2019,Ｊ２,第９節第１日,04/13(土),14:02,新潟,2-2,山形,デンカＳ,15186,ＤＡＺＮ／新潟テレビ２１
215,2019,Ｊ２,第９節第１日,04/13(土),14:03,東京Ｖ,1-1,琉球,味スタ,4847,ＤＡＺＮ
216,2019,Ｊ２,第９節第１日,04/13(土),14:03,福岡,0-2,町田,博多陸,5042,ＤＡＺＮ
217,2019,Ｊ３,第６節第１日,04/13(土),14:03,Ｆ東23,1-0,八戸,味フィ西,1394,ＤＡＺＮ
218,2019,Ｊ３,第６節第１日,04/13(土),14:03,Ｇ大23,1-2,熊本,万博,958,ＤＡＺＮ
219,2019,Ｊ３,第６節第１日,04/13(土),18:03,北九州,0-2,沼津,ミクスタ,4561,ＤＡＺＮ
220,2019,Ｊ１,第７節第２日,04/14(日),14:03,FC東京,3-1,鹿島,味スタ,38414,ＤＡＺＮ
221,2019,Ｊ１,第７節第２日,04/14(日),14:03,鳥栖,0-1,川崎Ｆ,駅スタ,14463,ＤＡＺＮ
222,2019,Ｊ１,第７節第２日,04/14(日),15:03,磐田,1-2,清水,エコパ,31144,ＤＡＺＮ／静岡放送
223,2019,Ｊ１,第７節第２日,04/14(日),16:03,神戸,2-4,広島,ノエスタ,17708,ＤＡＺＮ
224,2019,Ｊ１,第７節第２日,04/14(日),16:03,大分,2-0,仙台,昭和電ド,11477,ＤＡＺＮ
225,2019,Ｊ１,第７節第２日,04/14(日),16:03,Ｇ大阪,0-1,浦和,パナスタ,27870,ＤＡＺＮ
226,2019,Ｊ１,第７節第２日,04/14(日),17:03,湘南,1-1,松本,ＢＭＷス,10417,ＤＡＺＮ
227,2019,Ｊ２,第９節第２日,04/14(日),14:03,大宮,2-1,横浜FC,ＮＡＣＫ,9865,ＤＡＺＮ
228,2019,Ｊ２,第９節第２日,04/14(日),14:03,甲府,1-2,水戸,中銀スタ,7912,ＤＡＺＮ／テレビ山梨
229,2019,Ｊ２,第９節第２日,04/14(日),14:03,京都,2-1,金沢,西京極,3385,ＤＡＺＮ
230,2019,Ｊ２,第９節第２日,04/14(日),14:03,岐阜,0-4,長崎,長良川,4212,ＤＡＺＮ
231,2019,Ｊ２,第９節第２日,04/14(日),15:03,千葉,0-0,岡山,フクアリ,7229,ＤＡＺＮ
232,2019,Ｊ２,第９節第２日,04/14(日),15:03,柏,0-0,栃木,三協Ｆ柏,7498,ＤＡＺＮ
233,2019,Ｊ２,第９節第２日,04/14(日),16:03,徳島,1-1,愛媛,鳴門大塚,5386,ＤＡＺＮ／ＮＨＫ徳島／ＮＨＫ松山
234,2019,Ｊ２,第９節第２日,04/14(日),16:03,山口,1-0,鹿児島,みらスタ,5699,ＤＡＺＮ
235,2019,Ｊ３,第６節第２日,04/14(日),13:03,鳥取,1-2,藤枝,とりスタ,1114,ＤＡＺＮ
236,2019,Ｊ３,第６節第２日,04/14(日),13:03,岩手,1-2,富山,いわスタ,727,ＤＡＺＮ
237,2019,Ｊ３,第６節第２日,04/14(日),13:03,讃岐,0-1,長野,ピカスタ,1848,ＤＡＺＮ
238,2019,Ｊ３,第６節第２日,04/14(日),13:03,相模原,1-2,秋田,ギオンス,3495,ＤＡＺＮ
239,2019,Ｊ３,第６節第２日,04/14(日),14:02,福島,0-3,YS横浜,とうスタ,894,ＤＡＺＮ／テレビユー福島
240,2019,Ｊ３,第６節第２日,04/14(日),14:03,Ｃ大23,3-2,群馬,ヤンマー,669,ＤＡＺＮ
241,2019,Ｊ育成マッチデー,第１日,04/15(月),12:00,徳島,1-0,愛媛,ＴＳＶ,180,
242,2019,Ｊ育成マッチデー,第１日,04/15(月),14:00,山口,3-2,鳥取,おのだ,200,
243,2019,Ｊ１,第８節第１日,04/19(金),19:03,広島,0-1,FC東京,Ｅスタ,15827,ＤＡＺＮ
244,2019,Ｊ１,第８節第１日,04/19(金),19:03,川崎Ｆ,2-0,湘南,等々力,19556,ＤＡＺＮ
245,2019,Ｊ１,第８節第２日,04/20(土),13:03,浦和,1-0,神戸,埼玉,54599,ＤＡＺＮ／ＮＨＫ　ＢＳ１／テレ玉
246,2019,Ｊ１,第８節第２日,04/20(土),13:03,札幌,3-0,横浜FM,札幌ド,15674,ＤＡＺＮ／北海道文化放送
247,2019,Ｊ１,第８節第２日,04/20(土),14:03,名古屋,1-0,磐田,豊田ス,28585,ＤＡＺＮ
248,2019,Ｊ１,第８節第２日,04/20(土),14:04,松本,1-0,鳥栖,サンアル,16367,ＤＡＺＮ／長野朝日放送
249,2019,Ｊ１,第８節第２日,04/20(土),15:03,清水,1-0,Ｃ大阪,アイスタ,11028,ＤＡＺＮ
250,2019,Ｊ１,第８節第２日,04/20(土),15:03,鹿島,1-0,仙台,カシマ,16844,ＤＡＺＮ
251,2019,Ｊ１,第８節第２日,04/20(土),16:03,Ｇ大阪,1-1,大分,パナスタ,17727,ＤＡＺＮ
252,2019,Ｊ２,第１０節第１日,04/20(土),14:03,東京Ｖ,1-1,新潟,味スタ,6085,ＤＡＺＮ
253,2019,Ｊ２,第１０節第１日,04/20(土),14:03,甲府,1-0,京都,中銀スタ,8162,ＤＡＺＮ
254,2019,Ｊ２,第１０節第１日,04/20(土),18:03,栃木,1-3,長崎,栃木グ,3947,ＤＡＺＮ
255,2019,Ｊ２,第１０節第１日,04/20(土),18:03,愛媛,1-2,福岡,ニンスタ,2681,ＤＡＺＮ／南海放送（録）
256,2019,Ｊ２,第１０節第１日,04/20(土),19:03,岡山,2-1,徳島,Ｃスタ,7720,ＤＡＺＮ
257,2019,Ｊ２,第１０節第２日,04/21(日),13:03,鹿児島,1-0,琉球,白波スタ,4521,ＤＡＺＮ
258,2019,Ｊ２,第１０節第２日,04/21(日),14:03,横浜FC,3-1,千葉,ニッパツ,6143,ＤＡＺＮ
259,2019,Ｊ２,第１０節第２日,04/21(日),14:03,山形,0-1,山口,ＮＤスタ,6713,ＤＡＺＮ
260,2019,Ｊ２,第１０節第２日,04/21(日),14:03,岐阜,0-1,水戸,長良川,5196,ＤＡＺＮ
261,2019,Ｊ２,第１０節第２日,04/21(日),14:04,金沢,0-0,柏,石川西部,7685,ＤＡＺＮ
262,2019,Ｊ２,第１０節第２日,04/21(日),15:03,町田,0-1,大宮,町田,5285,ＤＡＺＮ
263,2019,ＹＬＣ グループステージＡグループ,第４節第１日,04/24(水),19:03,長崎,3-6,札幌,トラスタ,3552,スカパー！
264,2019,ＹＬＣ グループステージＡグループ,第４節第１日,04/24(水),19:33,横浜FM,1-0,湘南,ニッパツ,5099,スカパー！
265,2019,ＹＬＣ グループステージＢグループ,第４節第１日,04/24(水),19:03,FC東京,2-0,柏,ＮＡＣＫ,3524,スカパー！
266,2019,ＹＬＣ グループステージＢグループ,第４節第１日,04/24(水),19:03,仙台,1-1,鳥栖,ユアスタ,6630,スカパー！
267,2019,ＹＬＣ グループステージＣグループ,第４節第１日,04/24(水),19:03,大分,2-2,名古屋,昭和電ド,4322,スカパー！
268,2019,ＹＬＣ グループステージＣグループ,第４節第１日,04/24(水),19:33,Ｃ大阪,1-0,神戸,ヤンマー,9422,フジテレビＴＷＯ／スカパー！
269,2019,ＹＬＣ グループステージＤグループ,第４節第１日,04/24(水),19:03,清水,2-2,松本,アイスタ,4523,スカパー！
270,2019,ＹＬＣ グループステージＤグループ,第４節第１日,04/24(水),19:03,Ｇ大阪,4-1,磐田,パナスタ,7006,スカパー！
271,2019,Ｊ３,第７節第１日,04/26(金),19:03,群馬,0-0,Ｇ大23,正田スタ,1875,ＤＡＺＮ
272,2019,Ｊ１,第９節第１日,04/27(土),14:04,Ｃ大阪,0-0,大分,ヤンマー,19910,ＤＡＺＮ／ＮＨＫ　ＢＳ１
273,2019,Ｊ２,第１１節第１日,04/27(土),12:03,福岡,0-1,山形,博多陸,5105,ＤＡＺＮ／九州朝日放送
274,2019,Ｊ２,第１１節第１日,04/27(土),14:03,長崎,0-0,鹿児島,トラスタ,11159,ＤＡＺＮ／長崎国際テレビ
275,2019,Ｊ２,第１１節第１日,04/27(土),18:03,愛媛,1-1,甲府,ニンスタ,3950,ＤＡＺＮ／南海放送（録）
276,2019,Ｊ２,第１１節第１日,04/27(土),19:33,琉球,1-1,町田,タピスタ,4855,ＤＡＺＮ
277,2019,Ｊ３,第７節第２日,04/27(土),13:03,秋田,0-0,北九州,ソユスタ,835,ＤＡＺＮ／秋田朝日放送
278,2019,Ｊ３,第７節第２日,04/27(土),13:03,藤枝,2-0,長野,藤枝サ,1639,ＤＡＺＮ
279,2019,Ｊ１,第９節第２日,04/28(日),13:03,仙台,2-1,Ｇ大阪,ユアスタ,16004,ＤＡＺＮ
280,2019,Ｊ１,第９節第２日,04/28(日),13:03,横浜FM,2-1,鹿島,日産ス,38561,ＤＡＺＮ
281,2019,Ｊ１,第９節第２日,04/28(日),14:03,神戸,1-2,川崎Ｆ,ノエスタ,25929,ＤＡＺＮ
282,2019,Ｊ１,第９節第２日,04/28(日),14:03,鳥栖,0-2,湘南,駅スタ,13280,ＤＡＺＮ
283,2019,Ｊ１,第９節第２日,04/28(日),14:03,FC東京,2-0,松本,味スタ,36412,ＤＡＺＮ／ＴＯＫＹＯ　ＭＸ
284,2019,Ｊ１,第９節第２日,04/28(日),15:03,名古屋,1-0,広島,豊田ス,40000,ＤＡＺＮ
285,2019,Ｊ１,第９節第２日,04/28(日),15:03,磐田,1-2,札幌,ヤマハ,13904,ＤＡＺＮ／静岡放送
286,2019,Ｊ１,第９節第２日,04/28(日),16:03,清水,0-2,浦和,アイスタ,18246,ＤＡＺＮ
287,2019,Ｊ２,第１１節第２日,04/28(日),14:03,岡山,1-1,東京Ｖ,Ｃスタ,9339,ＤＡＺＮ／山陽放送
288,2019,Ｊ２,第１１節第２日,04/28(日),14:03,京都,0-0,徳島,西京極,9333,ＤＡＺＮ／ＫＢＳ京都（録）
289,2019,Ｊ２,第１１節第２日,04/28(日),14:03,栃木,1-1,岐阜,栃木グ,4799,ＤＡＺＮ
290,2019,Ｊ２,第１１節第２日,04/28(日),14:03,水戸,0-0,新潟,Ｋｓスタ,9023,ＤＡＺＮ
291,2019,Ｊ２,第１１節第２日,04/28(日),15:03,千葉,0-0,大宮,フクアリ,13656,ＤＡＺＮ
292,2019,Ｊ２,第１１節第２日,04/28(日),15:03,柏,0-0,横浜FC,三協Ｆ柏,13056,ＤＡＺＮ
293,2019,Ｊ２,第１１節第２日,04/28(日),16:03,山口,0-2,金沢,みらスタ,6605,ＤＡＺＮ
294,2019,Ｊ３,第７節第３日,04/28(日),13:03,鳥取,1-1,岩手,とりスタ,2005,ＤＡＺＮ
295,2019,Ｊ３,第７節第３日,04/28(日),13:03,相模原,1-1,讃岐,ギオンス,3704,ＤＡＺＮ
296,2019,Ｊ３,第７節第３日,04/28(日),13:03,YS横浜,3-2,Ｆ東23,ニッパツ,1016,ＤＡＺＮ
297,2019,Ｊ３,第７節第３日,04/28(日),13:03,沼津,0-2,熊本,愛鷹,3327,ＤＡＺＮ
298,2019,Ｊ３,第７節第３日,04/28(日),13:03,八戸,2-3,福島,ダイスタ,1761,ＤＡＺＮ
299,2019,Ｊ３,第７節第３日,04/28(日),14:03,Ｃ大23,0-0,富山,ヤンマー,1411,ＤＡＺＮ
300,2019,Ｊ育成マッチデー,第２日,04/29(月・祝),12:59,岡山,4-3,鳥取,政田,240,
301,2019,Ｊ１,第１０節第１日,05/03(金・祝),14:03,広島,0-1,横浜FM,Ｅスタ,23559,ＤＡＺＮ
302,2019,Ｊ１,第１０節第１日,05/03(金・祝),14:04,浦和,0-1,磐田,埼玉,53361,ＤＡＺＮ／テレ玉
303,2019,Ｊ１,第１０節第１日,05/03(金・祝),15:03,鹿島,3-0,清水,カシマ,31182,ＤＡＺＮ
304,2019,Ｊ１,第１０節第１日,05/03(金・祝),15:03,川崎Ｆ,3-1,仙台,等々力,25789,ＤＡＺＮ
305,2019,Ｊ２,第１２節第１日,05/03(金・祝),14:03,金沢,1-1,福岡,石川西部,5176,ＤＡＺＮ
306,2019,Ｊ１,第１０節第２日,05/04(土・祝),14:03,松本,0-2,Ｃ大阪,サンアル,18397,ＤＡＺＮ／テレビ信州
307,2019,Ｊ１,第１０節第２日,05/04(土・祝),14:03,札幌,2-1,神戸,札幌ド,34591,ＤＡＺＮ／ＮＨＫ総合
308,2019,Ｊ１,第１０節第２日,05/04(土・祝),16:03,Ｇ大阪,0-0,FC東京,パナスタ,33905,ＤＡＺＮ
309,2019,Ｊ１,第１０節第２日,05/04(土・祝),16:03,大分,2-0,鳥栖,昭和電ド,24516,ＤＡＺＮ
310,2019,Ｊ１,第１０節第２日,05/04(土・祝),16:03,湘南,1-1,名古屋,ＢＭＷス,14221,ＤＡＺＮ
311,2019,Ｊ２,第１２節第２日,05/04(土・祝),13:03,鹿児島,2-1,柏,白波スタ,7965,ＤＡＺＮ
312,2019,Ｊ２,第１２節第２日,05/04(土・祝),14:03,新潟,2-0,山口,デンカＳ,20121,ＤＡＺＮ
313,2019,Ｊ２,第１２節第２日,05/04(土・祝),14:03,大宮,2-1,愛媛,ＮＡＣＫ,11732,ＤＡＺＮ
314,2019,Ｊ３,第８節第１日,05/04(土・祝),13:03,岩手,2-1,YS横浜,いわスタ,1513,ＤＡＺＮ
315,2019,Ｊ３,第８節第１日,05/04(土・祝),16:03,長野,2-0,相模原,長野Ｕ,3799,ＤＡＺＮ
316,2019,Ｊ２,第１２節第３日,05/05(日・祝),14:03,甲府,1-2,千葉,中銀スタ,12058,ＤＡＺＮ
317,2019,Ｊ２,第１２節第３日,05/05(日・祝),14:03,徳島,3-2,栃木,鳴門大塚,5778,ＤＡＺＮ
318,2019,Ｊ２,第１２節第３日,05/05(日・祝),14:03,横浜FC,1-3,京都,ニッパツ,6872,ＤＡＺＮ
319,2019,Ｊ２,第１２節第３日,05/05(日・祝),15:03,東京Ｖ,2-1,長崎,味スタ,7085,ＤＡＺＮ
320,2019,Ｊ２,第１２節第３日,05/05(日・祝),15:03,町田,0-2,水戸,町田,5506,ＤＡＺＮ
321,2019,Ｊ２,第１２節第３日,05/05(日・祝),16:03,山形,1-0,岡山,ＮＤスタ,10257,ＤＡＺＮ
322,2019,Ｊ２,第１２節第３日,05/05(日・祝),18:03,岐阜,2-1,琉球,長良川,6692,ＤＡＺＮ／岐阜放送（録）
323,2019,Ｊ３,第８節第２日,05/05(日・祝),13:03,讃岐,2-1,藤枝,ピカスタ,2914,ＤＡＺＮ
324,2019,Ｊ３,第８節第２日,05/05(日・祝),13:03,福島,1-2,鳥取,とうスタ,1518,ＤＡＺＮ
325,2019,Ｊ３,第８節第２日,05/05(日・祝),14:03,北九州,1-0,群馬,ミクスタ,7553,ＤＡＺＮ
326,2019,Ｊ３,第８節第２日,05/05(日・祝),14:03,Ｇ大23,3-1,秋田,パナスタ,1732,ＤＡＺＮ
327,2019,Ｊ３,第８節第２日,05/05(日・祝),14:03,Ｆ東23,2-0,Ｃ大23,味フィ西,1917,ＤＡＺＮ
328,2019,Ｊ３,第８節第２日,05/05(日・祝),14:03,富山,1-1,沼津,富山,3047,ＤＡＺＮ
329,2019,Ｊ３,第８節第２日,05/05(日・祝),15:03,熊本,1-0,八戸,えがおＳ,5023,ＤＡＺＮ
330,2019,Ｊ育成マッチデー,第３日,05/06(月・休),13:59,徳島,1-0,鳥取,ＴＳＶ,400,
331,2019,ＹＬＣ グループステージＡグループ,第５節第１日,05/08(水),19:03,湘南,1-0,長崎,ＢＭＷス,5077,スカパー！
332,2019,ＹＬＣ グループステージＡグループ,第５節第１日,05/08(水),19:03,札幌,0-4,横浜FM,札幌厚別,5311,スカパー！
333,2019,ＹＬＣ グループステージＢグループ,第５節第１日,05/08(水),19:03,FC東京,0-0,仙台,秩父宮,9910,フジテレビＮＥＸＴ／スカパー！
334,2019,ＹＬＣ グループステージＢグループ,第５節第１日,05/08(水),19:33,鳥栖,0-0,柏,駅スタ,5009,スカパー！
335,2019,ＹＬＣ グループステージＣグループ,第５節第１日,05/08(水),19:03,大分,2-1,神戸,昭和電ド,6268,スカパー！
336,2019,ＹＬＣ グループステージＣグループ,第５節第１日,05/08(水),19:33,名古屋,2-2,Ｃ大阪,パロ瑞穂,9852,スカパー！
337,2019,ＹＬＣ グループステージＤグループ,第５節第１日,05/08(水),19:03,磐田,1-0,松本,ヤマハ,5756,スカパー！
338,2019,ＹＬＣ グループステージＤグループ,第５節第１日,05/08(水),19:03,Ｇ大阪,3-1,清水,パナスタ,7051,スカパー！
339,2019,Ｊ１,第１１節第１日,05/11(土),14:03,鳥栖,3-1,Ｇ大阪,駅スタ,14789,ＤＡＺＮ／ＮＨＫ　ＢＳ１
340,2019,Ｊ１,第１１節第１日,05/11(土),15:04,Ｃ大阪,3-0,横浜FM,ヤンマー,14934,ＤＡＺＮ
341,2019,Ｊ２,第１３節第１日,05/11(土),14:03,長崎,3-2,新潟,トラスタ,7617,ＤＡＺＮ
342,2019,Ｊ２,第１３節第１日,05/11(土),15:03,東京Ｖ,3-2,福岡,味スタ,4526,ＤＡＺＮ
343,2019,Ｊ２,第１３節第１日,05/11(土),16:03,山口,2-2,大宮,みらスタ,6266,ＤＡＺＮ
344,2019,Ｊ２,第１３節第１日,05/11(土),18:03,琉球,1-0,水戸,タピスタ,3908,ＤＡＺＮ
345,2019,Ｊ１,第１１節第２日,05/12(日),13:04,松本,0-0,札幌,サンアル,16646,ＤＡＺＮ／長野放送
346,2019,Ｊ１,第１１節第２日,05/12(日),13:10,仙台,2-1,広島,ユアスタ,12180,ＤＡＺＮ／ＮＨＫ仙台／ＮＨＫ広島
347,2019,Ｊ１,第１１節第２日,05/12(日),14:03,FC東京,1-0,磐田,味スタ,31075,ＤＡＺＮ
348,2019,Ｊ１,第１１節第２日,05/12(日),14:03,清水,0-4,川崎Ｆ,アイスタ,14125,ＤＡＺＮ／静岡放送
349,2019,Ｊ１,第１１節第２日,05/12(日),14:03,神戸,0-1,鹿島,ノエスタ,20119,ＤＡＺＮ
350,2019,Ｊ１,第１１節第２日,05/12(日),15:03,名古屋,2-0,浦和,豊田ス,30839,ＤＡＺＮ
351,2019,Ｊ１,第１１節第２日,05/12(日),16:03,湘南,0-1,大分,ＢＭＷス,11550,ＤＡＺＮ
352,2019,Ｊ２,第１３節第２日,05/12(日),14:03,山形,3-1,千葉,ＮＤスタ,9709,ＤＡＺＮ
353,2019,Ｊ２,第１３節第２日,05/12(日),14:03,横浜FC,1-1,町田,ニッパツ,5581,ＤＡＺＮ
354,2019,Ｊ２,第１３節第２日,05/12(日),14:03,京都,2-1,岡山,西京極,9107,ＤＡＺＮ／ＫＢＳ京都（録）
355,2019,Ｊ２,第１３節第２日,05/12(日),15:03,柏,1-0,徳島,三協Ｆ柏,7785,ＤＡＺＮ
356,2019,Ｊ２,第１３節第２日,05/12(日),16:03,栃木,1-0,甲府,栃木グ,5093,ＤＡＺＮ
357,2019,Ｊ２,第１３節第２日,05/12(日),19:03,岐阜,2-3,金沢,長良川,4912,ＤＡＺＮ／岐阜放送（録）
358,2019,Ｊ２,第１３節第２日,05/12(日),19:03,愛媛,0-3,鹿児島,ニンスタ,2788,ＤＡＺＮ／南海放送（録）
359,2019,Ｊ育成マッチデー,第４日,05/12(日),14:00,鳥取,1-2,山口,チュスタ,267,
360,2019,Ｊ１,第１２節第１日,05/17(金),19:03,広島,0-1,鳥栖,Ｅスタ,10293,ＤＡＺＮ
361,2019,Ｊ１,第１２節第１日,05/17(金),19:03,川崎Ｆ,1-1,名古屋,等々力,24821,ＤＡＺＮ
362,2019,Ｊ１,第１２節第１日,05/17(金),19:33,浦和,2-3,湘南,埼玉,23221,ＤＡＺＮ
363,2019,Ｊ１,第１２節第２日,05/18(土),14:03,磐田,2-0,仙台,ヤマハ,12864,ＤＡＺＮ／ＮＨＫ静岡
364,2019,Ｊ１,第１２節第２日,05/18(土),14:03,横浜FM,4-1,神戸,日産ス,44210,ＤＡＺＮ
365,2019,Ｊ１,第１２節第２日,05/18(土),14:03,FC東京,2-0,札幌,味スタ,24772,ＤＡＺＮ
366,2019,Ｊ１,第１２節第２日,05/18(土),15:03,鹿島,5-0,松本,カシマ,20700,ＤＡＺＮ
367,2019,Ｊ１,第１２節第２日,05/18(土),16:03,大分,1-1,清水,昭和電ド,11563,ＤＡＺＮ
368,2019,Ｊ１,第１２節第２日,05/18(土),19:03,Ｇ大阪,1-0,Ｃ大阪,パナスタ,35861,ＤＡＺＮ／ＮＨＫ　ＢＳ１／朝日放送（録）
369,2019,Ｊ２,第１４節第１日,05/18(土),14:03,新潟,2-3,愛媛,デンカＳ,12323,ＤＡＺＮ
370,2019,Ｊ２,第１４節第１日,05/18(土),14:03,大宮,0-0,栃木,ＮＡＣＫ,9534,ＤＡＺＮ
371,2019,Ｊ２,第１４節第１日,05/18(土),14:03,福岡,0-3,甲府,博多陸,3578,ＤＡＺＮ
372,2019,Ｊ２,第１４節第１日,05/18(土),15:03,鹿児島,1-2,横浜FC,白波スタ,4437,ＤＡＺＮ
373,2019,Ｊ３,第９節第１日,05/18(土),13:03,藤枝,1-1,群馬,藤枝サ,1733,ＤＡＺＮ
374,2019,Ｊ３,第９節第１日,05/18(土),14:03,富山,3-1,Ｇ大23,富山,2027,ＤＡＺＮ
375,2019,Ｊ２,第１４節第２日,05/19(日),14:03,水戸,0-0,柏,Ｋｓスタ,8829,ＤＡＺＮ
376,2019,Ｊ２,第１４節第２日,05/19(日),14:03,徳島,1-1,山形,鳴門大塚,5207,ＤＡＺＮ
377,2019,Ｊ２,第１４節第２日,05/19(日),14:03,金沢,0-1,長崎,石川西部,4494,ＤＡＺＮ
378,2019,Ｊ２,第１４節第２日,05/19(日),14:03,山口,2-3,東京Ｖ,みらスタ,5576,ＤＡＺＮ／山口放送
379,2019,Ｊ２,第１４節第２日,05/19(日),16:03,町田,2-2,京都,町田,3625,ＤＡＺＮ
380,2019,Ｊ２,第１４節第２日,05/19(日),16:03,千葉,5-1,岐阜,フクアリ,9341,ＤＡＺＮ
381,2019,Ｊ２,第１４節第２日,05/19(日),17:03,岡山,1-0,琉球,Ｃスタ,7196,ＤＡＺＮ
382,2019,Ｊ３,第９節第２日,05/19(日),13:03,岩手,1-3,Ｃ大23,いわスタ,1382,ＤＡＺＮ
383,2019,Ｊ３,第９節第２日,05/19(日),13:03,秋田,0-0,Ｆ東23,ソユスタ,2351,ＤＡＺＮ
384,2019,Ｊ３,第９節第２日,05/19(日),13:03,福島,1-2,長野,とうスタ,898,ＤＡＺＮ
385,2019,Ｊ３,第９節第２日,05/19(日),13:03,八戸,0-1,沼津,ダイスタ,1525,ＤＡＺＮ
386,2019,Ｊ３,第９節第２日,05/19(日),13:03,YS横浜,1-3,相模原,ニッパツ,1213,ＤＡＺＮ
387,2019,Ｊ３,第９節第２日,05/19(日),13:04,讃岐,1-1,北九州,ピカスタ,3339,ＤＡＺＮ／西日本放送
388,2019,Ｊ３,第９節第２日,05/19(日),19:03,熊本,3-2,鳥取,えがおＳ,3384,ＤＡＺＮ
389,2019,Ｊ育成マッチデー,第５日,05/20(月),14:00,徳島,0-2,岡山,ＴＳＶ,110,
390,2019,ＹＬＣ グループステージＡグループ,第６節第１日,05/22(水),19:03,長崎,3-1,横浜FM,トラスタ,4014,スカパー！
391,2019,ＹＬＣ グループステージＡグループ,第６節第１日,05/22(水),19:03,湘南,2-2,札幌,ＢＭＷス,7366,スカパー！
392,2019,ＹＬＣ グループステージＢグループ,第６節第１日,05/22(水),19:03,柏,1-1,仙台,三協Ｆ柏,3062,スカパー！
393,2019,ＹＬＣ グループステージＢグループ,第６節第１日,05/22(水),19:03,鳥栖,0-1,FC東京,駅スタ,7120,スカパー！
394,2019,ＹＬＣ グループステージＣグループ,第６節第１日,05/22(水),19:03,神戸,1-3,名古屋,ノエスタ,5835,フジテレビＯＮＥ／スカパー！
395,2019,ＹＬＣ グループステージＣグループ,第６節第１日,05/22(水),19:03,Ｃ大阪,2-0,大分,ヤンマー,6237,スカパー！
396,2019,ＹＬＣ グループステージＤグループ,第６節第１日,05/22(水),19:03,磐田,0-2,清水,ヤマハ,8944,スカパー！
397,2019,ＹＬＣ グループステージＤグループ,第６節第１日,05/22(水),19:04,松本,0-0,Ｇ大阪,サンアル,7680,スカパー！
398,2019,Ｊ１,第１３節第１日,05/25(土),14:03,清水,4-3,仙台,アイスタ,12234,ＤＡＺＮ
399,2019,Ｊ１,第１３節第１日,05/25(土),14:03,札幌,0-0,Ｇ大阪,札幌ド,15690,ＤＡＺＮ／ＮＨＫ札幌
400,2019,Ｊ１,第１３節第１日,05/25(土),15:03,Ｃ大阪,1-0,FC東京,ヤンマー,24624,ＤＡＺＮ
401,2019,Ｊ２,第１５節第１日,05/25(土),14:03,京都,2-0,山口,西京極,7516,ＤＡＺＮ
402,2019,Ｊ２,第１５節第１日,05/25(土),14:03,長崎,1-0,徳島,トラスタ,6113,ＤＡＺＮ／ＮＨＫ長崎
403,2019,Ｊ２,第１５節第１日,05/25(土),15:03,東京Ｖ,1-1,千葉,味スタ,8545,ＤＡＺＮ
404,2019,Ｊ２,第１５節第１日,05/25(土),16:03,甲府,2-1,横浜FC,中銀スタ,8045,ＤＡＺＮ
405,2019,Ｊ２,第１５節第１日,05/25(土),17:03,愛媛,0-1,水戸,ニンスタ,2820,ＤＡＺＮ／南海放送（録）
406,2019,Ｊ２,第１５節第１日,05/25(土),19:33,琉球,2-1,新潟,タピスタ,5107,ＤＡＺＮ／ＮＨＫ沖縄
407,2019,Ｊ１,第１３節第２日,05/26(日),13:03,横浜FM,4-0,磐田,日産ス,26046,ＤＡＺＮ
408,2019,Ｊ１,第１３節第２日,05/26(日),14:03,鳥栖,1-0,鹿島,駅スタ,14130,ＤＡＺＮ
409,2019,Ｊ１,第１３節第２日,05/26(日),14:03,浦和,0-4,広島,埼玉,33235,ＤＡＺＮ／ＮＨＫ　ＢＳ１／テレ玉
410,2019,Ｊ１,第１３節第２日,05/26(日),15:03,名古屋,0-1,松本,豊田ス,29181,ＤＡＺＮ
411,2019,Ｊ１,第１３節第２日,05/26(日),15:03,神戸,4-1,湘南,ノエスタ,18091,ＤＡＺＮ
412,2019,Ｊ１,第１３節第２日,05/26(日),16:03,大分,0-1,川崎Ｆ,昭和電ド,14012,ＤＡＺＮ
413,2019,Ｊ２,第１５節第２日,05/26(日),13:03,鹿児島,0-1,福岡,白波スタ,5925,ＤＡＺＮ
414,2019,Ｊ２,第１５節第２日,05/26(日),14:03,山形,0-0,金沢,ＮＤスタ,5743,ＤＡＺＮ
415,2019,Ｊ２,第１５節第２日,05/26(日),14:03,栃木,1-1,岡山,栃木グ,4286,ＤＡＺＮ／とちぎテレビ（録）
416,2019,Ｊ２,第１５節第２日,05/26(日),15:03,柏,1-1,大宮,三協Ｆ柏,10671,ＤＡＺＮ
417,2019,Ｊ２,第１５節第２日,05/26(日),19:03,岐阜,1-2,町田,長良川,4538,ＤＡＺＮ／岐阜放送（録）
