,match_date,section_no,match_index_in_section,start_time,stadium,home_team,home_goal,away_goal,away_team
405,2021-12-05,42,8,未定,ヤマハ,秋田,,,磐田
406,2021-12-05,42,9,未定,サンガＳ,金沢,,,京都
407,2021-03-27,5,1,14:03,ＮＡＣＫ,長崎,0,4,大宮
408,2021-03-28,5,10,14:03,正田スタ,北九州,2,0,群馬
409,2021-03-28,5,11,14:03,石川西部,相模原,1,2,金沢
410,2021-03-27,5,2,14:03,ＪＩＴス,町田,1,0,甲府
411,2021-03-27,5,3,14:03,デンカＳ,東京Ｖ,0,7,新潟
412,2021-03-27,5,4,14:03,エコパ,山口,2,1,磐田
413,2021-03-27,5,5,14:03,フクアリ,琉球,2,1,千葉
414,2021-03-28,5,6,13:03,ソユスタ,京都,0,1,秋田
415,2021-03-28,5,7,14:03,ＮＤスタ,岡山,1,0,山形
416,2021-03-28,5,8,14:03,Ｋｓスタ,松本,0,3,水戸
417,2021-03-28,5,9,14:03,カンセキ,愛媛,1,2,栃木
418,2021-04-03,6,1,14:03,ミクスタ,山形,0,0,北九州
419,2021-04-04,6,10,14:03,ニンスタ,群馬,2,1,愛媛
420,2021-04-04,6,11,15:03,味スタ,水戸,1,2,東京Ｖ
421,2021-04-03,6,2,14:03,トラスタ,甲府,1,2,長崎
422,2021-04-03,6,3,17:03,タピスタ,大宮,0,0,琉球
423,2021-04-04,6,4,13:03,ギオンス,新潟,2,2,相模原
424,2021-04-04,6,5,13:03,Ｃスタ,磐田,1,0,岡山
425,2021-04-04,6,6,14:03,Ｇスタ,金沢,1,0,町田
426,2021-04-04,6,7,14:03,サンアル,秋田,1,3,松本
427,2021-04-04,6,8,14:03,サンガＳ,千葉,1,2,京都
428,2021-04-04,6,9,14:03,みらスタ,栃木,1,0,山口
429,2021-04-10,7,1,13:03,ソユスタ,大宮,0,0,秋田
430,2021-04-11,7,10,14:03,石川西部,千葉,1,0,金沢
431,2021-04-11,7,11,16:03,ニンスタ,岡山,2,2,愛媛
432,2021-04-10,7,2,14:03,正田スタ,長崎,2,1,群馬
433,2021-04-10,7,3,14:03,ＪＩＴス,北九州,1,1,甲府
434,2021-04-10,7,4,14:03,ヤマハ,松本,1,4,磐田
435,2021-04-10,7,5,16:03,味スタ,山口,1,3,東京Ｖ
436,2021-04-11,7,6,14:03,ＮＤスタ,新潟,2,0,山形
437,2021-04-11,7,7,14:03,Ｋｓスタ,琉球,2,0,水戸
438,2021-04-11,7,8,14:03,栃木グ,相模原,0,0,栃木
439,2021-04-11,7,9,14:03,Ｇスタ,京都,1,0,町田
440,2021-04-17,8,1,13:03,ソユスタ,山形,0,0,秋田
441,2021-04-17,8,10,17:03,タピスタ,東京Ｖ,0,2,琉球
442,2021-04-18,8,11,13:03,ギオンス,磐田,2,1,相模原
443,2021-04-17,8,2,14:03,ＮＡＣＫ,愛媛,1,0,大宮
444,2021-04-17,8,3,14:03,フクアリ,栃木,0,0,千葉
445,2021-04-17,8,4,14:03,サンアル,甲府,3,3,松本
446,2021-04-17,8,5,14:03,デンカＳ,金沢,0,1,新潟
447,2021-04-17,8,6,14:03,サンガＳ,北九州,1,6,京都
448,2021-04-17,8,7,14:03,みらスタ,群馬,0,1,山口
449,2021-04-17,8,8,14:03,トラスタ,町田,3,0,長崎
450,2021-04-17,8,9,16:03,Ｃスタ,水戸,2,1,岡山
451,2021-04-21,9,1,18:03,味フィ西,京都,2,0,東京Ｖ
452,2021-04-21,9,10,19:03,ニンスタ,松本,1,3,愛媛
453,2021-04-21,9,11,19:03,ミクスタ,山口,0,0,北九州
454,2021-04-21,9,2,19:03,ＮＤスタ,長崎,3,1,山形
455,2021-04-21,9,3,19:03,Ｋｓスタ,千葉,1,0,水戸
456,2021-04-21,9,4,19:03,カンセキ,新潟,2,2,栃木
457,2021-04-21,9,5,19:03,正田スタ,岡山,0,1,群馬
458,2021-04-21,9,6,19:03,Ｇスタ,琉球,0,3,町田
459,2021-04-21,9,7,19:03,ＪＩＴス,相模原,0,2,甲府
460,2021-04-21,9,8,19:03,石川西部,秋田,1,2,金沢
461,2021-04-21,9,9,19:03,ヤマハ,大宮,2,3,磐田
