,年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
185,2003,Ｊ１ １ｓｔ,第８節第２日,05/11(日),15:05,磐田,5-0,京都,磐田,12819,ＢＳ／ＫＢＳ京都（録）／Ｊスカイスポーツ（録）
186,2003,サテライトリーグ Ａグループ,第８日,05/11(日),14:00,仙台,1-1,札幌,仙台,5800,
187,2003,サテライトリーグ Ａグループ,第８日,05/11(日),14:00,鹿島,1-0,Ｆ東京,成田,1100,
188,2003,サテライトリーグ Ｂグループ,第７日,05/11(日),14:01,横浜FM,2-2,名古屋,戸塚Ｇ,200,
189,2003,サテライトリーグ Ｂグループ,第７日,05/11(日),14:01,清水,0-2,柏,御殿場,301,
190,2003,サテライトリーグ Ｃグループ,第９日,05/11(日),14:02,Ｇ大阪,1-2,福岡,ガンバＧ,85,
191,2003,Ｊ２,第１２節第１日,05/14(水),19:00,山形,0-2,湘南,山形県,3377,スカイパーフェクＴＶ！（録）
192,2003,Ｊ２,第１２節第１日,05/14(水),19:00,水戸,1-1,福岡,ひたちな,1990,Ｊスカイスポーツ（録）
193,2003,Ｊ２,第１２節第１日,05/14(水),19:00,鳥栖,1-1,甲府,鳥栖,2001,スカイパーフェクＴＶ！（録）
194,2003,Ｊ２,第１２節第１日,05/14(水),19:04,川崎Ｆ,1-0,広島,等々力,4143,Ｊスカイスポーツ
195,2003,Ｊ２,第１２節第１日,05/14(水),19:04,横浜FC,0-0,札幌,三ツ沢,2514,スカイパーフェクＴＶ！
196,2003,Ｊ２,第１２節第１日,05/14(水),19:04,新潟,4-0,大宮,新潟陸,14741,スカイパーフェクＴＶ！
197,2003,Ｊ１ １ｓｔ,第９節第１日,05/17(土),14:00,浦和,4-4,Ｇ大阪,駒場,19013,ＮＨＫ総合／Ｊスカイスポーツ（録）
198,2003,Ｊ１ １ｓｔ,第９節第１日,05/17(土),15:04,鹿島,0-2,市原,カシマ,19420,Ｊスカイスポーツ
199,2003,Ｊ１ １ｓｔ,第９節第１日,05/17(土),15:04,京都,2-5,東京Ｖ,鴨池,9275,ＢＳ／ＫＢＳ京都（録）／Ｊスカイスポーツ（録）
200,2003,Ｊ１ １ｓｔ,第９節第１日,05/17(土),16:04,柏,3-1,横浜FM,柏,12006,ＢＳ－ｉ／Ｊスカイスポーツ（録）
201,2003,Ｊ１ １ｓｔ,第９節第１日,05/17(土),18:33,Ｆ東京,2-1,大分,味スタ,15509,ＭＸテレビ／スカイパーフェクＴＶ！／Ｊスカイスポーツ（録）
202,2003,Ｊ１ １ｓｔ,第９節第１日,05/17(土),19:04,Ｃ大阪,1-3,磐田,長居,22931,ＢＳ／Ｊスカイスポーツ（録）
203,2003,Ｊ２,第１３節第１日,05/17(土),13:34,札幌,1-0,山形,札幌厚別,8521,北海道文化放送／スカイパーフェクＴＶ！
204,2003,Ｊ２,第１３節第１日,05/17(土),14:00,甲府,0-2,水戸,小瀬,4070,スカイパーフェクＴＶ！（録）
205,2003,Ｊ２,第１３節第１日,05/17(土),14:04,福岡,1-2,新潟,博多球,6606,スカイパーフェクＴＶ！
206,2003,Ｊ２,第１３節第１日,05/17(土),15:00,湘南,0-4,川崎Ｆ,平塚,4574,スカイパーフェクＴＶ！（録）
207,2003,Ｊ２,第１３節第１日,05/17(土),15:04,広島,2-1,鳥栖,広島ビ,8005,スカイパーフェクＴＶ！
208,2003,Ｊ１ １ｓｔ,第９節第２日,05/18(日),14:03,名古屋,2-1,仙台,豊田ス,16963,ＢＳ－ｉ／Ｊスカイスポーツ（録）
209,2003,Ｊ１ １ｓｔ,第９節第２日,05/18(日),15:05,清水,3-0,神戸,草薙陸,13557,ＢＳ／Ｊスカイスポーツ（録）
210,2003,Ｊ２,第１３節第２日,05/18(日),14:00,大宮,0-2,横浜FC,大宮,5018,Ｊスカイスポーツ（録）
211,2003,サテライトリーグ Ａグループ,第９日,05/18(日),14:01,東京Ｖ,3-2,浦和,ヴェルＧ,315,
212,2003,サテライトリーグ Ａグループ,第９日,05/18(日),15:00,札幌,0-4,Ｆ東京,宮の沢,2313,
213,2003,サテライトリーグ Ｂグループ,第８日,05/18(日),14:00,市原,2-0,横浜FM,秋津,477,
214,2003,サテライトリーグ Ｂグループ,第８日,05/18(日),14:00,湘南,1-0,磐田,平塚,624,
215,2003,サテライトリーグ Ｂグループ,第８日,05/18(日),14:00,新潟,1-3,柏,五十公野,2010,
216,2003,サテライトリーグ Ｃグループ,第１０日,05/18(日),14:01,広島,2-0,Ｃ大阪,吉田,186,
217,2003,サテライトリーグ Ｃグループ,第１０日,05/18(日),15:00,Ｇ大阪,4-2,京都,ガンバＧ,265,
218,2003,Ｊ１ １ｓｔ,第１０節第１日,05/24(土),14:01,京都,2-4,Ｃ大阪,西京極,10294,ＫＢＳ京都（録）／ＢＳ－ｉ（録）／Ｊスカイスポーツ（録）
219,2003,Ｊ１ １ｓｔ,第１０節第１日,05/24(土),15:01,東京Ｖ,3-2,神戸,味スタ,10971,スカイパーフェクＴＶ！／日本テレビ（録）／Ｊスカイスポーツ（録）
220,2003,Ｊ１ １ｓｔ,第１０節第１日,05/24(土),15:04,仙台,0-2,鹿島,宮城ス,32478,ＢＳ／Ｊスカイスポーツ（録）
221,2003,Ｊ１ １ｓｔ,第１０節第１日,05/24(土),16:03,市原,0-0,Ｆ東京,市原,8219,ＢＳ－ｉ／千葉テレビ（録）／ＭＸテレビ（録）／Ｊスカイスポーツ（録）
222,2003,Ｊ１ １ｓｔ,第１０節第１日,05/24(土),19:04,磐田,1-1,名古屋,磐田,16382,ＢＳ／Ｊスカイスポーツ（録）
223,2003,Ｊ１ １ｓｔ,第１０節第１日,05/24(土),19:06,大分,0-0,柏,大分ス,16511,ＮＨＫ大分／Ｊスカイスポーツ
224,2003,Ｊ２,第１４節第１日,05/24(土),14:00,川崎Ｆ,2-1,福岡,等々力,4269,Ｊスカイスポーツ（録）
225,2003,Ｊ２,第１４節第１日,05/24(土),14:03,山形,0-0,広島,山形県,4422,山形放送／スカイパーフェクＴＶ！
226,2003,Ｊ２,第１４節第１日,05/24(土),14:04,水戸,1-1,札幌,水戸,4072,スカイパーフェクＴＶ！
227,2003,Ｊ２,第１４節第１日,05/24(土),14:04,新潟,2-1,横浜FC,新潟陸,11943,スカイパーフェクＴＶ！
228,2003,Ｊ２,第１４節第１日,05/24(土),15:00,湘南,0-3,甲府,平塚,4292,スカイパーフェクＴＶ！（録）
229,2003,Ｊ１ １ｓｔ,第１０節第２日,05/25(日),14:05,横浜FM,0-1,浦和,横浜国,39483,ＴＢＳ（単）／Ｊスカイスポーツ（録）
230,2003,Ｊ１ １ｓｔ,第１０節第２日,05/25(日),15:04,Ｇ大阪,1-0,清水,万博,10897,ＢＳ／Ｊスカイスポーツ（録）
231,2003,Ｊ２,第１４節第２日,05/25(日),13:00,鳥栖,3-2,大宮,鳥栖,2448,スカイパーフェクＴＶ！（録）
232,2003,サテライトリーグ Ａグループ,第１０日,05/25(日),14:01,仙台,1-4,鹿島,仙台,6100,
233,2003,サテライトリーグ Ａグループ,第１０日,05/25(日),15:01,札幌,1-0,東京Ｖ,宮の沢,2369,
234,2003,サテライトリーグ Ｂグループ,第９日,05/25(日),14:00,市原,5-4,磐田,稲毛,1449,
235,2003,サテライトリーグ Ｂグループ,第９日,05/25(日),14:01,湘南,0-1,新潟,馬入,365,
236,2003,サテライトリーグ Ｃグループ,第１１日,05/25(日),14:01,福岡,2-2,大分,雁の巣,255,
237,2003,サテライトリーグ Ｃグループ,第１１日,05/25(日),15:02,広島,1-0,京都,吉田,285,
238,2003,Ｊ２,第１５節第１日,05/31(土),14:00,大宮,1-3,水戸,大宮,1357,Ｊスカイスポーツ（録）
239,2003,Ｊ２,第１５節第１日,05/31(土),14:01,甲府,0-2,川崎Ｆ,小瀬,2382,スカイパーフェクＴＶ！（録）
240,2003,Ｊ２,第１５節第１日,05/31(土),14:01,福岡,5-2,鳥栖,博多球,5538,テレビ西日本（録）／スカイパーフェクＴＶ！（録）
241,2003,Ｊ２,第１５節第１日,05/31(土),14:04,札幌,2-0,新潟,札幌ド,14248,北海道放送／スカイパーフェクＴＶ！
242,2003,Ｊ２,第１５節第１日,05/31(土),15:04,広島,0-0,湘南,広島ビ,6002,スカイパーフェクＴＶ！
243,2003,Ｊ２,第１５節第２日,06/01(日),14:04,横浜FC,0-4,山形,三ツ沢,2870,Ｊスカイスポーツ
244,2003,サテライトリーグ Ａグループ,第１１日,06/01(日),14:01,札幌,1-2,大宮,宮の沢,1370,
245,2003,Ｊ２,第１６節第１日,06/06(金),19:04,川崎Ｆ,1-0,札幌,等々力,6505,スカイパーフェクＴＶ！
246,2003,Ｊ２,第１６節第２日,06/07(土),14:00,山形,1-0,甲府,山形県,4038,スカイパーフェクＴＶ！（録）
247,2003,Ｊ２,第１６節第２日,06/07(土),14:04,広島,3-1,福岡,広島ス,5901,ＮＨＫ広島／Ｊスカイスポーツ／ＮＨＫ福岡（録）
248,2003,Ｊ２,第１６節第２日,06/07(土),14:05,水戸,0-1,新潟,笠松,5168,スカイパーフェクＴＶ！
249,2003,Ｊ２,第１６節第２日,06/07(土),19:00,湘南,0-0,大宮,平塚,4932,スカイパーフェクＴＶ！（録）
250,2003,Ｊ２,第１６節第３日,06/08(日),13:01,鳥栖,5-2,横浜FC,鳥栖,2910,Ｊスカイスポーツ（録）
251,2003,サテライトリーグ Ａグループ,第１２日,06/08(日),16:00,大宮,4-1,東京Ｖ,仙元山,536,
252,2003,サテライトリーグ Ｂグループ,第１０日,06/08(日),14:00,新潟,2-1,湘南,五十公野,1847,
253,2003,サテライトリーグ Ｃグループ,第１２日,06/08(日),14:00,広島,0-1,神戸,吉田,195,
254,2003,Ｊ２,第１７節第１日,06/14(土),14:00,水戸,0-2,山形,水戸,2851,スカイパーフェクＴＶ！（録）
255,2003,Ｊ２,第１７節第１日,06/14(土),14:00,横浜FC,0-4,川崎Ｆ,三ツ沢,4222,Ｊスカイスポーツ（録）
256,2003,Ｊ２,第１７節第１日,06/14(土),14:00,福岡,1-2,甲府,博多球,5106,スカイパーフェクＴＶ！（録）
257,2003,Ｊ２,第１７節第１日,06/14(土),14:03,札幌,1-1,湘南,札幌厚別,8086,ＮＨＫ札幌／スカイパーフェクＴＶ！
258,2003,Ｊ２,第１７節第１日,06/14(土),14:04,大宮,1-1,広島,大宮,4714,Ｊスカイスポーツ
259,2003,Ｊ２,第１７節第１日,06/14(土),14:04,新潟,2-1,鳥栖,新潟ス,35460,スカイパーフェクＴＶ！
260,2003,サテライトリーグ Ｃグループ,第１３日,06/15(日),14:00,神戸,1-1,福岡,いぶき旧,159,
261,2003,Ｊ２,第１８節第１日,06/18(水),19:00,山形,0-0,福岡,山形県,3704,スカイパーフェクＴＶ！（録）
262,2003,Ｊ２,第１８節第１日,06/18(水),19:00,湘南,1-1,横浜FC,平塚,3369,Ｊスカイスポーツ（録）
263,2003,Ｊ２,第１８節第１日,06/18(水),19:00,甲府,1-2,大宮,小瀬,3424,スカイパーフェクＴＶ！（録）
264,2003,Ｊ２,第１８節第１日,06/18(水),19:00,鳥栖,0-0,水戸,鳥栖,1585,スカイパーフェクＴＶ！（録）
265,2003,Ｊ２,第１８節第１日,06/18(水),19:04,川崎Ｆ,0-4,新潟,等々力,6079,Ｊスカイスポーツ
266,2003,Ｊ２,第１８節第１日,06/18(水),19:04,広島,1-1,札幌,広島ス,3932,スカイパーフェクＴＶ！
267,2003,Ｊ２,第１９節第１日,06/21(土),14:00,大宮,2-1,福岡,大宮,3006,Ｊスカイスポーツ（録）
268,2003,Ｊ２,第１９節第１日,06/21(土),14:04,横浜FC,0-1,広島,三ツ沢,3174,スカイパーフェクＴＶ！
269,2003,Ｊ２,第１９節第１日,06/21(土),15:04,札幌,3-3,甲府,札幌ド,13177,スカイパーフェクＴＶ！
270,2003,Ｊ２,第１９節第１日,06/21(土),19:04,新潟,1-0,湘南,新潟ス,41386,Ｊスカイスポーツ
271,2003,サテライトリーグ Ｃグループ,第１４日,06/21(土),14:01,Ｃ大阪,0-1,大分,南津守,226,
272,2003,Ｊ２,第１９節第２日,06/22(日),13:00,鳥栖,1-3,山形,鳥栖,2629,スカイパーフェクＴＶ！（録）
273,2003,Ｊ２,第１９節第２日,06/22(日),16:01,水戸,0-1,川崎Ｆ,笠松,3663,スカイパーフェクＴＶ！（録）
274,2003,サテライトリーグ Ｂグループ,第１１日,06/22(日),14:03,清水,2-0,新潟,三保Ｇ,283,
275,2003,サテライトリーグ Ａグループ,第１３日,06/25(水),18:30,Ｆ東京,1-0,浦和,夢の島,763,
276,2003,Ｊ２,第２０節第１日,06/28(土),18:30,大宮,0-2,山形,大宮,3681,スカイパーフェクＴＶ！（録）
277,2003,Ｊ２,第２０節第１日,06/28(土),18:30,甲府,1-1,横浜FC,小瀬,6591,Ｊスカイスポーツ（録）
278,2003,Ｊ２,第２０節第１日,06/28(土),18:34,広島,0-0,新潟,広島ビ,12814,スカイパーフェクＴＶ！
279,2003,Ｊ２,第２０節第１日,06/28(土),19:00,川崎Ｆ,6-3,鳥栖,等々力,7973,スカイパーフェクＴＶ！（録）
280,2003,Ｊ２,第２０節第１日,06/28(土),19:00,湘南,1-0,水戸,平塚,4113,スカイパーフェクＴＶ！（録）
281,2003,Ｊ２,第２０節第１日,06/28(土),19:04,福岡,0-0,札幌,博多球,6300,Ｊスカイスポーツ
282,2003,サテライトリーグ Ｂグループ,第１２日,06/29(日),15:04,名古屋,1-2,新潟,中池公園,1900,
283,2003,サテライトリーグ Ｃグループ,第１５日,06/29(日),14:00,京都,0-3,神戸,東城陽Ｇ,340,
284,2003,サテライトリーグ Ｃグループ,第１５日,06/29(日),14:01,福岡,2-1,Ｇ大阪,乃木浜,2150,
285,2003,ＹＮＣ 予選Ａグループ,第５節,07/02(水),19:00,磐田,3-1,神戸,磐田,8071,
286,2003,ＹＮＣ 予選Ａグループ,第５節,07/02(水),19:03,東京Ｖ,1-1,浦和,味スタ,9174,フジテレビ７３９
287,2003,ＹＮＣ 予選Ｂグループ,第５節,07/02(水),19:00,仙台,0-3,横浜FM,仙台,16016,
288,2003,ＹＮＣ 予選Ｂグループ,第５節,07/02(水),19:00,柏,0-0,Ｆ東京,柏,4367,
289,2003,ＹＮＣ 予選Ｃグループ,第５節,07/02(水),19:01,Ｇ大阪,4-2,市原,万博,3157,
290,2003,ＹＮＣ 予選Ｄグループ,第５節,07/02(水),19:00,名古屋,1-1,大分,瑞穂陸,5009,
291,2003,Ｊ２,第２１節第１日,07/02(水),19:00,山形,2-2,川崎Ｆ,山形県,4231,スカイパーフェクＴＶ！（録）
292,2003,Ｊ２,第２１節第１日,07/02(水),19:00,横浜FC,1-1,福岡,三ツ沢,1978,Ｊスカイスポーツ（録）
293,2003,Ｊ２,第２１節第１日,07/02(水),19:00,鳥栖,0-0,湘南,鳥栖,1872,スカイパーフェクＴＶ！（録）
294,2003,Ｊ２,第２１節第１日,07/02(水),19:04,札幌,6-2,大宮,札幌ド,10209,スカイパーフェクＴＶ！
295,2003,Ｊ２,第２１節第１日,07/02(水),19:04,水戸,0-1,広島,笠松,2505,Ｊスカイスポーツ
296,2003,Ｊ２,第２１節第１日,07/02(水),19:04,新潟,0-0,甲府,新潟ス,29846,スカイパーフェクＴＶ！
297,2003,Ｊ１ １ｓｔ,第１１節第１日,07/05(土),19:02,神戸,4-3,Ｇ大阪,神戸ウイ,16229,スカイパーフェクＴＶ！／Ｊスカイスポーツ（録）
298,2003,Ｊ１ １ｓｔ,第１１節第１日,07/05(土),19:04,浦和,2-1,大分,駒場,18805,テレビ埼玉／ＢＳ－ｉ／Ｊスカイスポーツ（録）
299,2003,Ｊ１ １ｓｔ,第１１節第１日,07/05(土),19:04,柏,0-2,市原,柏,10718,千葉テレビ／Ｊスカイスポーツ（録）
300,2003,Ｊ１ １ｓｔ,第１１節第１日,07/05(土),19:04,清水,0-1,横浜FM,国立,33679,Ｊスカイスポーツ
301,2003,Ｊ１ １ｓｔ,第１１節第１日,07/05(土),19:04,名古屋,1-1,京都,豊田ス,18028,ＫＢＳ京都／名古屋テレビ（録）／Ｊスカイスポーツ（録）
302,2003,Ｊ１ １ｓｔ,第１１節第１日,07/05(土),19:05,鹿島,5-2,磐田,カシマ,39684,ＢＳ／Ｊスカイスポーツ（録）
303,2003,Ｊ２,第２２節第１日,07/05(土),13:05,札幌,3-0,鳥栖,札幌厚別,8041,テレビ北海道／スカイパーフェクＴＶ！
304,2003,Ｊ２,第２２節第１日,07/05(土),18:34,甲府,1-0,広島,小瀬,7247,スカイパーフェクＴＶ！
305,2003,Ｊ２,第２２節第１日,07/05(土),19:00,横浜FC,1-2,水戸,三ツ沢,2553,Ｊスカイスポーツ（録）
306,2003,Ｊ２,第２２節第１日,07/05(土),19:00,福岡,2-0,湘南,博多球,8096,スカイパーフェクＴＶ！（録）
307,2003,Ｊ２,第２２節第１日,07/05(土),19:04,新潟,1-1,山形,新潟ス,40948,スカイパーフェクＴＶ！／Ｊスカイスポーツ（録）
308,2003,Ｊ１ １ｓｔ,第１１節第２日,07/06(日),19:03,Ｃ大阪,0-2,東京Ｖ,長居,9231,ＢＳ－ｉ／読売テレビ（録）／Ｊスカイスポーツ（録）
309,2003,Ｊ１ １ｓｔ,第１１節第２日,07/06(日),19:05,Ｆ東京,2-0,仙台,味スタ,21742,ＢＳ／Ｊスカイスポーツ（録）
310,2003,Ｊ２,第２２節第２日,07/06(日),18:31,大宮,1-0,川崎Ｆ,大宮,3791,スカイパーフェクＴＶ！（録）
311,2003,サテライトリーグ Ａグループ,第１４日,07/06(日),16:00,浦和,0-1,鹿島,駒場,1676,
312,2003,サテライトリーグ Ｂグループ,第１３日,07/06(日),14:01,名古屋,1-1,横浜FM,鈴鹿,1600,
313,2003,サテライトリーグ Ｂグループ,第１３日,07/06(日),15:00,新潟,1-3,清水,新潟陸,2577,
314,2003,サテライトリーグ Ｂグループ,第１３日,07/06(日),18:00,市原,6-0,柏,成田,350,
315,2003,サテライトリーグ Ｃグループ,第１６日,07/06(日),14:01,京都,1-2,福岡,東城陽Ｇ,248,
316,2003,サテライトリーグ Ｃグループ,第１６日,07/06(日),16:02,Ｇ大阪,2-1,広島,ガンバＧ,276,
317,2003,Ｊ１ １ｓｔ,第１２節第１日,07/12(土),19:00,東京Ｖ,3-1,柏,味スタ,11650,日本テレビ（録）／Ｊスカイスポーツ（録）
318,2003,Ｊ１ １ｓｔ,第１２節第１日,07/12(土),19:00,清水,2-0,鹿島,草薙陸,15463,スカイパーフェクＴＶ！／ＢＳ（録）／Ｊスカイスポーツ（録）
319,2003,Ｊ１ １ｓｔ,第１２節第１日,07/12(土),19:00,神戸,0-3,名古屋,神戸ウイ,11658,Ｊスカイスポーツ（録）
320,2003,Ｊ１ １ｓｔ,第１２節第１日,07/12(土),19:04,浦和,0-1,Ｆ東京,埼玉,33524,テレビ埼玉／ＭＸテレビ／Ｊスカイスポーツ（録）
321,2003,Ｊ１ １ｓｔ,第１２節第１日,07/12(土),19:04,市原,5-1,仙台,市原,8971,ＢＳ／Ｊスカイスポーツ（録）
322,2003,Ｊ１ １ｓｔ,第１２節第１日,07/12(土),19:04,横浜FM,2-1,京都,横浜国,18151,ＢＳ－ｉ／ＫＢＳ京都（録）／Ｊスカイスポーツ（録）
323,2003,Ｊ１ １ｓｔ,第１２節第２日,07/13(日),19:03,Ｇ大阪,0-2,Ｃ大阪,万博,12362,ＢＳ－ｉ／　毎日放送（録）／Ｊスカイスポーツ（録）
324,2003,Ｊ１ １ｓｔ,第１２節第２日,07/13(日),19:04,大分,0-4,磐田,大分ス,34823,ＢＳ／ＮＨＫ大分（録）／Ｊスカイスポーツ（録）
325,2003,サテライトリーグ Ａグループ,第１５日,07/13(日),15:01,鹿島,1-1,大宮,ひたちな,955,
326,2003,サテライトリーグ Ｂグループ,第１４日,07/13(日),14:59,湘南,1-2,清水,大神Ｇ,350,
327,2003,ＹＮＣ 予選Ａグループ,第６節,07/16(水),19:01,東京Ｖ,3-2,磐田,国立,12258,
328,2003,ＹＮＣ 予選Ａグループ,第６節,07/16(水),19:02,浦和,1-0,神戸,駒場,13144,テレビ埼玉
329,2003,ＹＮＣ 予選Ｂグループ,第６節,07/16(水),19:00,仙台,1-2,Ｆ東京,仙台,14299,仙台放送（録）
330,2003,ＹＮＣ 予選Ｂグループ,第６節,07/16(水),19:03,横浜FM,1-1,柏,横浜国,9183,フジテレビ７３９
331,2003,ＹＮＣ 予選Ｃグループ,第６節,07/16(水),19:01,市原,2-1,Ｇ大阪,市原,3500,
332,2003,ＹＮＣ 予選Ｄグループ,第６節,07/16(水),19:00,京都,0-1,名古屋,西京極,5580,
333,2003,Ｊ１ １ｓｔ,第１３節第１日,07/19(土),19:02,仙台,3-3,東京Ｖ,仙台,19184,ＢＳ－ｉ（録）／Ｊスカイスポーツ（録）
334,2003,Ｊ１ １ｓｔ,第１３節第１日,07/19(土),19:02,名古屋,1-1,Ｇ大阪,瑞穂陸,14708,スカイパーフェクＴＶ！／東海テレビ（録）／ＢＳ（録）／Ｊスカイスポーツ（録）
335,2003,Ｊ１ １ｓｔ,第１３節第１日,07/19(土),19:04,鹿島,3-3,神戸,カシマ,15468,Ｊスカイスポーツ
336,2003,Ｊ１ １ｓｔ,第１３節第１日,07/19(土),19:04,Ｆ東京,0-0,清水,味スタ,28496,ＭＸテレビ／テレビ静岡（録）／Ｊスカイスポーツ（録）
337,2003,Ｊ１ １ｓｔ,第１３節第１日,07/19(土),19:04,京都,0-2,大分,西京極,8809,ＫＢＳ京都／テレビ大分（録）／Ｊスカイスポーツ（録）
338,2003,Ｊ１ １ｓｔ,第１３節第１日,07/19(土),19:04,Ｃ大阪,1-4,横浜FM,長居,14173,ＢＳ／Ｊスカイスポーツ（録）
339,2003,Ｊ２,第２３節第１日,07/19(土),18:00,山形,0-0,水戸,山形県,3296,スカイパーフェクＴＶ！（録）
340,2003,Ｊ２,第２３節第１日,07/19(土),18:30,甲府,0-0,福岡,小瀬,5091,スカイパーフェクＴＶ！（録）
341,2003,Ｊ２,第２３節第１日,07/19(土),19:00,川崎Ｆ,3-3,横浜FC,等々力,6138,Ｊスカイスポーツ（録）
342,2003,Ｊ２,第２３節第１日,07/19(土),19:00,広島,1-2,大宮,広島ス,6026,Ｊスカイスポーツ（録）
343,2003,Ｊ２,第２３節第１日,07/19(土),19:01,鳥栖,0-1,新潟,鳥栖,3381,スカイパーフェクＴＶ！（録）
344,2003,Ｊ２,第２３節第１日,07/19(土),19:04,湘南,0-2,札幌,平塚,6016,スカイパーフェクＴＶ！
345,2003,Ｊ１ １ｓｔ,第１３節第２日,07/20(日),19:04,柏,1-1,浦和,柏の葉,14326,千葉テレビ／テレビ埼玉／ＢＳ－ｉ（録）／Ｊスカイスポーツ（録）
346,2003,Ｊ１ １ｓｔ,第１３節第２日,07/20(日),19:04,磐田,2-2,市原,磐田,16519,ＢＳ／静岡放送（録）／Ｊスカイスポーツ（録）
347,2003,サテライトリーグ Ａグループ,第１６日,07/20(日),15:02,仙台,2-0,東京Ｖ,宮城県サ,2800,
348,2003,サテライトリーグ Ｂグループ,第１５日,07/20(日),15:00,清水,1-0,横浜FM,藤枝サ,255,
349,2003,サテライトリーグ Ｃグループ,第１７日,07/20(日),14:05,京都,1-0,大分,東城陽Ｇ,243,
350,2003,サテライトリーグ Ｃグループ,第１７日,07/20(日),15:01,Ｃ大阪,4-3,広島,南津守,119,
351,2003,サテライトリーグ Ａグループ,第１７日,07/21(月・祝),16:00,浦和,1-1,札幌,埼玉２,877,
352,2003,サテライトリーグ Ｂグループ,第１６日,07/21(月・祝),15:00,市原,3-0,名古屋,千葉東総,220,
353,2003,Ｊ１ １ｓｔ,第１４節第１日,07/26(土),19:00,神戸,0-8,大分,神戸ウイ,9056,Ｊスカイスポーツ（録）
354,2003,Ｊ１ １ｓｔ,第１４節第１日,07/26(土),19:02,柏,0-1,磐田,国立,22968,スカイパーフェクＴＶ！／ＢＳ（録）／Ｊスカイスポーツ（録）
355,2003,Ｊ１ １ｓｔ,第１４節第１日,07/26(土),19:04,浦和,3-2,仙台,埼玉,31965,テレビ埼玉／Ｊスカイスポーツ（録）
356,2003,Ｊ１ １ｓｔ,第１４節第１日,07/26(土),19:04,名古屋,1-4,東京Ｖ,瑞穂陸,12405,Ｊスカイスポーツ
357,2003,Ｊ１ １ｓｔ,第１４節第１日,07/26(土),19:04,Ｇ大阪,1-2,横浜FM,万博,14713,ＢＳ－ｉ／読売テレビ（録）／Ｊスカイスポーツ（録）
358,2003,Ｊ１ １ｓｔ,第１４節第１日,07/26(土),19:05,清水,3-0,市原,日本平,16179,ＢＳ／Ｊスカイスポーツ（録）
359,2003,Ｊ２,第２４節第１日,07/26(土),18:01,水戸,1-2,甲府,笠松,2429,スカイパーフェクＴＶ！（録）
360,2003,Ｊ２,第２４節第１日,07/26(土),18:04,山形,2-1,札幌,山形県,3882,スカイパーフェクＴＶ！
361,2003,Ｊ２,第２４節第１日,07/26(土),19:00,川崎Ｆ,2-1,湘南,等々力,5017,Ｊスカイスポーツ（録）
362,2003,Ｊ２,第２４節第１日,07/26(土),19:01,新潟,3-2,福岡,新潟ス,34571,スカイパーフェクＴＶ！（録）
363,2003,Ｊ２,第２４節第１日,07/26(土),19:04,鳥栖,2-2,広島,鳥栖,4603,スカイパーフェクＴＶ！
364,2003,Ｊ２,第２４節第１日,07/26(土),19:05,横浜FC,0-3,大宮,三ツ沢,3391,スカイパーフェクＴＶ！／Ｊスカイスポーツ（録）
365,2003,Ｊ１ １ｓｔ,第１４節第２日,07/27(日),19:04,鹿島,0-1,Ｃ大阪,カシマ,20754,ＢＳ／Ｊスカイスポーツ（録）
366,2003,Ｊ１ １ｓｔ,第１４節第２日,07/27(日),19:04,Ｆ東京,1-0,京都,国立,20246,ＭＸテレビ／ＫＢＳ京都／ＢＳ－ｉ／Ｊスカイスポーツ（録）
367,2003,サテライトリーグ Ｂグループ,第１７日,07/27(日),15:00,横浜FM,1-4,市原,戸塚Ｇ,200,
368,2003,サテライトリーグ Ｂグループ,第１７日,07/27(日),15:01,名古屋,1-2,湘南,トヨタＧ,370,
369,2003,サテライトリーグ Ｃグループ,第１８日,07/27(日),14:01,Ｇ大阪,1-3,大分,萩谷,239,
370,2003,Ｊ２,第２５節第１日,07/30(水),19:00,甲府,2-0,鳥栖,小瀬,5229,スカイパーフェクＴＶ！（録）
371,2003,Ｊ２,第２５節第１日,07/30(水),19:00,福岡,1-0,水戸,博多球,6408,スカイパーフェクＴＶ！（録）
372,2003,Ｊ２,第２５節第１日,07/30(水),19:01,湘南,3-0,山形,平塚,3135,Ｊスカイスポーツ（録）
373,2003,Ｊ２,第２５節第１日,07/30(水),19:04,札幌,2-2,横浜FC,札幌厚別,8578,スカイパーフェクＴＶ！／Ｊスカイスポーツ（録）
374,2003,Ｊ２,第２５節第１日,07/30(水),19:04,大宮,0-2,新潟,大宮,4787,スカイパーフェクＴＶ！
375,2003,Ｊ２,第２５節第１日,07/30(水),19:04,広島,1-1,川崎Ｆ,広島ス,5570,スカイパーフェクＴＶ！
376,2003,Ｊ１ １ｓｔ,第１５節第１日,08/02(土),19:00,仙台,1-2,柏,仙台,19235,Ｊスカイスポーツ（録）
377,2003,Ｊ１ １ｓｔ,第１５節第１日,08/02(土),19:00,東京Ｖ,2-3,Ｇ大阪,味スタ,17933,日本テレビ（録）／Ｊスカイスポーツ（録）
378,2003,Ｊ１ １ｓｔ,第１５節第１日,08/02(土),19:01,Ｃ大阪,2-1,名古屋,長居,11057,ＢＳ－ｉ（録）／Ｊスカイスポーツ（録）
