,シーズン,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送,match_card_id,home_score_ex,away_score_ex
344,2025,Ｊ１,第１１節第２日,25/04/20(日),14:04,清水,3-1,福岡,アイスタ,16366.0,ＤＡＺＮ,32253,,
345,2025,Ｊ１,第１１節第２日,25/04/20(日),15:03,Ｃ大阪,1-1,FC東京,ヨドコウ,16113.0,ＤＡＺＮ,32259,,
346,2025,Ｊ１,第１１節第２日,25/04/20(日),15:03,湘南,0-1,柏,レモンＳ,11936.0,ＤＡＺＮ,32258,,
347,2025,Ｊ１,第１１節第２日,25/04/20(日),15:03,川崎Ｆ,0-0,東京Ｖ,Ｕ等々力,21870.0,ＤＡＺＮ,32257,,
348,2025,Ｊ１,第１１節第２日,25/04/20(日),16:03,浦和,3-1,横浜FM,埼玉,41981.0,ＤＡＺＮ,32260,,
349,2025,Ｊ２,第１０節第２日,25/04/20(日),13:03,熊本,0-1,仙台,えがおＳ,4435.0,ＤＡＺＮ,31624,,
350,2025,Ｊ２,第１０節第２日,25/04/20(日),14:03,秋田,2-1,磐田,ソユスタ,3678.0,ＤＡＺＮ,31626,,
351,2025,Ｊ２,第１０節第２日,25/04/20(日),14:03,千葉,1-0,大分,フクアリ,11607.0,ＤＡＺＮ,31627,,
352,2025,Ｊ２,第１０節第２日,25/04/20(日),14:03,富山,1-2,いわき,富山,3453.0,ＤＡＺＮ,31628,,
353,2025,Ｊ２,第１０節第２日,25/04/20(日),14:03,今治,0-0,大宮,アシさと,4801.0,ＤＡＺＮ／愛媛朝日テレビ,31630,,
354,2025,Ｊ２,第１０節第２日,25/04/20(日),14:03,札幌,2-1,藤枝,プレド,10566.0,ＤＡＺＮ,31625,,
355,2025,Ｊ２,第１０節第２日,25/04/20(日),14:03,徳島,0-1,水戸,鳴門大塚,4645.0,ＤＡＺＮ,31629,,
356,2025,Ｊ３,第１０節第３日,25/04/20(日),13:03,八戸,1-0,長野,プラスタ,1391.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31932,,
357,2025,Ｊ３,第１０節第３日,25/04/20(日),13:03,福島,3-4,高知,とうスタ,2135.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／福島中央テレビ,31933,,
358,2025,Ｊ３,第１０節第３日,25/04/20(日),14:03,栃木SC,0-1,金沢,栃木グ,4066.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31934,,
359,2025,Ｊ３,第１０節第３日,25/04/20(日),14:03,松本,0-1,栃木Ｃ,サンアル,8103.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31935,,
360,2025,Ｊ３,第１０節第３日,25/04/20(日),14:03,鳥取,0-0,鹿児島,ヤジン,2713.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／中海テレビ／日本海ケーブルネットワーク,31937,,
361,2025,Ｊ３,第１０節第３日,25/04/20(日),14:03,北九州,1-1,相模原,ミクスタ,4027.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31938,,
362,2025,Ｊ３,第１０節第３日,25/04/20(日),14:03,岐阜,1-0,讃岐,長良川,3603.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／ＣＣＮ,31936,,
363,2025,Ｊ３,第１０節第３日,25/04/20(日),17:03,琉球,1-1,宮崎,沖縄県陸,2429.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31939,,
364,2025,Ｊユースカップ １ｓｔラウンドＥ,第２節,25/04/20(日),18:00,横浜FM,3-0,相模原,横国,76.0,,32606,,
365,2025,Ｊ３,第５節第３日,25/04/23(水),19:03,福島,1-1,沼津,とうスタ,844.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31545,,
366,2025,Ｊ１,第１２節第２日,25/04/25(金),19:03,東京Ｖ,1-0,Ｃ大阪,味スタ,11334.0,ＤＡＺＮ,32262,,
367,2025,Ｊ１,第１２節第２日,25/04/25(金),19:03,町田,0-1,湘南,Ｇスタ,7683.0,ＤＡＺＮ,32263,,
368,2025,Ｊ１,第１２節第２日,25/04/25(金),19:03,京都,2-1,横浜FC,サンガＳ,10671.0,ＤＡＺＮ,32264,,
369,2025,Ｊ１,第１２節第２日,25/04/25(金),19:03,福岡,1-1,岡山,ベススタ,6157.0,ＤＡＺＮ,32265,,
370,2025,Ｊ１,第１２節第２日,25/04/25(金),19:03,鹿島,1-0,名古屋,カシマ,13550.0,ＤＡＺＮ,32261,,
371,2025,Ｊ１,第１２節第２日,25/04/25(金),19:33,FC東京,3-0,Ｇ大阪,国立,44519.0,ＤＡＺＮ,32267,,
372,2025,Ｊ１,第１２節第２日,25/04/25(金),19:33,浦和,1-0,広島,埼玉,28555.0,ＤＡＺＮ,32266,,
373,2025,Ｊ２,第１１節第１日,25/04/25(金),19:03,磐田,0-3,大分,ヤマハ,8753.0,ＤＡＺＮ,31635,,
374,2025,Ｊ２,第１１節第１日,25/04/25(金),19:03,鳥栖,2-1,山形,駅スタ,5725.0,ＤＡＺＮ,31637,,
375,2025,Ｊ２,第１１節第１日,25/04/25(金),19:03,長崎,3-4,いわき,ピースタ,9572.0,ＤＡＺＮ,31638,,
376,2025,Ｊ２,第１１節第１日,25/04/25(金),19:03,藤枝,0-2,熊本,藤枝サ,4982.0,ＤＡＺＮ,31636,,
377,2025,Ｊ２,第１１節第１日,25/04/25(金),19:03,仙台,1-1,愛媛,Ｑスタ,7679.0,ＤＡＺＮ,31631,,
378,2025,Ｊ２,第１１節第１日,25/04/25(金),19:03,千葉,3-1,秋田,フクアリ,11134.0,ＤＡＺＮ,31634,,
379,2025,Ｊ２,第１１節第１日,25/04/25(金),19:03,水戸,0-0,甲府,Ｋｓスタ,2907.0,ＤＡＺＮ,31632,,
380,2025,Ｊ２,第１１節第１日,25/04/25(金),19:03,大宮,1-0,札幌,ＮＡＣＫ,11222.0,ＤＡＺＮ,31633,,
381,2025,Ｊ１,第１２節第３日,25/04/26(土),14:03,柏,1-1,新潟,三協Ｆ柏,13030.0,ＤＡＺＮ／ＮＨＫ　ＢＳ,32268,,
382,2025,Ｊ２,第１１節第２日,25/04/26(土),14:03,山口,1-2,今治,みらスタ,4773.0,ＤＡＺＮ,31639,,
383,2025,Ｊ２,第１１節第２日,25/04/26(土),14:03,徳島,1-0,富山,鳴門大塚,4512.0,ＤＡＺＮ,31640,,
384,2025,Ｊ３,第１節第３日,25/04/26(土),14:03,北九州,1-2,松本,ミクスタ,4627.0,ＤＡＺＮ／Ｌｅｍｉｎｏ　※全クラブのスタジアム確保状況等の影響から、Ｊリーグ、クラブが協議の上、４／２６（土）にて開催します。,31509,,
385,2025,Ｊ３,第１節第４日,25/04/27(日),13:03,八戸,2-0,金沢,プラスタ,1610.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／青森放送／　※全クラブのスタジアム確保状況等の影響から、Ｊリーグ、クラブが協議の上、４／２７（日）にて開催します。,31510,,
386,2025,Ｊユースカップ １ｓｔラウンドＫ,第１節,25/04/27(日),09:31,Ｇ大阪,3-0,Ｃ大阪,ＯＦＡＢ,150.0,,32640,,
387,2025,Ｊ１,第１３節第１日,25/04/29(火・祝),13:09,FC東京,0-2,清水,味スタ,33769.0,ＤＡＺＮ／ＮＨＫ総合,32271,,
388,2025,Ｊ１,第１３節第１日,25/04/29(火・祝),14:03,広島,0-1,新潟,Ｅピース,25246.0,ＤＡＺＮ／広島ホームテレビ,32275,,
389,2025,Ｊ１,第１３節第１日,25/04/29(火・祝),14:03,岡山,0-1,東京Ｖ,ＪＦＥス,14285.0,ＤＡＺＮ,32274,,
390,2025,Ｊ１,第１３節第１日,25/04/29(火・祝),14:03,名古屋,1-2,柏,豊田ス,34151.0,ＤＡＺＮ／メ～テレ,32273,,
391,2025,Ｊ１,第１３節第１日,25/04/29(火・祝),14:03,横浜FC,0-3,鹿島,ニッパツ,13252.0,ＤＡＺＮ,32272,,
392,2025,Ｊ１,第１３節第１日,25/04/29(火・祝),15:03,Ｇ大阪,2-1,京都,パナスタ,30620.0,ＤＡＺＮ／朝日放送テレビ（録）,32277,,
393,2025,Ｊ１,第１３節第１日,25/04/29(火・祝),15:03,Ｃ大阪,1-2,町田,ヨドコウ,18030.0,ＤＡＺＮ,32278,,
394,2025,Ｊ１,第１３節第１日,25/04/29(火・祝),15:03,湘南,0-0,福岡,レモンＳ,11644.0,ＤＡＺＮ,32276,,
395,2025,Ｊ２,第１２節第１日,25/04/29(火・祝),14:03,熊本,0-0,千葉,えがおＳ,9834.0,ＤＡＺＮ／熊本放送,31647,,
396,2025,Ｊ２,第１２節第１日,25/04/29(火・祝),14:03,水戸,0-0,今治,Ｋｓスタ,4316.0,ＤＡＺＮ,31644,,
397,2025,Ｊ２,第１２節第１日,25/04/29(火・祝),14:03,いわき,2-1,大宮,ハワスタ,4846.0,ＤＡＺＮ,31643,,
398,2025,Ｊ２,第１２節第１日,25/04/29(火・祝),14:03,札幌,2-2,長崎,プレド,18028.0,ＤＡＺＮ,31641,,
399,2025,Ｊ２,第１２節第１日,25/04/29(火・祝),14:03,富山,0-0,山形,富山,4803.0,ＤＡＺＮ,31646,,
400,2025,Ｊ２,第１２節第１日,25/04/29(火・祝),14:03,大分,1-0,鳥栖,クラド,12766.0,ＤＡＺＮ,31648,,
401,2025,Ｊ２,第１２節第１日,25/04/29(火・祝),14:03,秋田,0-2,徳島,ソユスタ,2882.0,ＤＡＺＮ,31642,,
402,2025,Ｊ２,第１２節第１日,25/04/29(火・祝),14:03,甲府,1-2,仙台,ＪＩＴス,8447.0,ＤＡＺＮ／ＮＨＫ仙台,31645,,
403,2025,Ｊ２,第１２節第１日,25/04/29(火・祝),15:03,磐田,0-1,山口,ヤマハ,10659.0,ＤＡＺＮ,31649,,
404,2025,Ｊ２,第１２節第１日,25/04/29(火・祝),15:03,愛媛,2-4,藤枝,ニンスタ,3828.0,ＤＡＺＮ,31650,,
405,2025,Ｊユースカップ １ｓｔラウンドＥ,第３節,25/04/29(火・祝),11:00,横浜FC,4-0,横浜FM,ＹＬＴＣ,100.0,,32608,,
406,2025,Ｊユースカップ １ｓｔラウンドＰ,第２節,25/04/29(火・祝),14:00,宮崎,1-5,熊本,新富町,20.0,,32672,,
407,2025,Ｊ１,第１４節第１日,25/05/03(土・祝),13:03,広島,2-1,福岡,Ｅピース,25631.0,ＤＡＺＮ／テレビ新広島,32281,,
408,2025,Ｊ１,第１４節第１日,25/05/03(土・祝),14:03,新潟,2-3,FC東京,デンカＳ,30272.0,ＤＡＺＮ,32282,,
409,2025,Ｊ１,第１４節第１日,25/05/03(土・祝),14:03,清水,0-3,名古屋,国立,52847.0,ＤＡＺＮ／ＮＨＫ　ＢＳ／静岡第一テレビ,32283,,
410,2025,Ｊ１,第１４節第１日,25/05/03(土・祝),15:03,Ｇ大阪,4-0,湘南,パナスタ,29937.0,ＤＡＺＮ,32286,,
411,2025,Ｊ１,第１４節第１日,25/05/03(土・祝),15:03,鹿島,1-0,町田,カシマ,33762.0,ＤＡＺＮ,32284,,
412,2025,Ｊ１,第１４節第１日,25/05/03(土・祝),15:03,浦和,2-0,東京Ｖ,埼玉,52429.0,ＤＡＺＮ,32285,,
413,2025,Ｊ１,第１４節第１日,25/05/03(土・祝),15:03,神戸,2-0,岡山,ノエスタ,25596.0,ＤＡＺＮ,32290,,
414,2025,Ｊ１,第１４節第１日,25/05/03(土・祝),19:03,京都,2-3,Ｃ大阪,サンガＳ,18452.0,ＤＡＺＮ／ＫＢＳ京都,32287,,
415,2025,Ｊ２,第１３節第１日,25/05/03(土・祝),13:03,仙台,3-1,山口,Ｑスタ,15076.0,ＤＡＺＮ,31651,,
416,2025,Ｊ２,第１３節第１日,25/05/03(土・祝),13:05,いわき,1-1,秋田,ハワスタ,4109.0,ＤＡＺＮ／ＮＨＫ福島／ＮＨＫ秋田,31652,,
417,2025,Ｊ２,第１３節第１日,25/05/03(土・祝),13:33,甲府,0-2,徳島,ＪＩＴス,8203.0,ＤＡＺＮ／山梨放送,31653,,
418,2025,Ｊ２,第１３節第１日,25/05/03(土・祝),14:03,大宮,2-2,富山,ＮＡＣＫ,11565.0,ＤＡＺＮ,31655,,
419,2025,Ｊ２,第１３節第１日,25/05/03(土・祝),14:03,山形,0-1,札幌,ＮＤスタ,12567.0,ＤＡＺＮ／山形テレビ,31654,,
420,2025,Ｊ２,第１３節第１日,25/05/03(土・祝),14:03,鳥栖,1-1,千葉,駅スタ,13693.0,ＤＡＺＮ,31658,,
421,2025,Ｊ２,第１３節第１日,25/05/03(土・祝),14:03,大分,1-0,熊本,クラド,14094.0,ＤＡＺＮ,31659,,
422,2025,Ｊ２,第１３節第１日,25/05/03(土・祝),14:03,藤枝,0-2,水戸,藤枝サ,5216.0,ＤＡＺＮ,31656,,
423,2025,Ｊ２,第１３節第１日,25/05/03(土・祝),14:03,今治,3-3,磐田,アシさと,5195.0,ＤＡＺＮ／愛媛朝日テレビ,31657,,
424,2025,Ｊ２,第１３節第１日,25/05/03(土・祝),16:03,長崎,1-1,愛媛,ピースタ,14408.0,ＤＡＺＮ,31660,,
425,2025,Ｊ３,第１１節第１日,25/05/03(土・祝),14:03,群馬,1-1,岐阜,正田スタ,3568.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／群馬テレビ,31942,,
426,2025,Ｊ３,第１１節第１日,25/05/03(土・祝),14:03,鹿児島,1-2,奈良,白波スタ,7316.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31948,,
427,2025,Ｊ３,第１１節第１日,25/05/03(土・祝),14:03,宮崎,3-2,高知,いちご,2436.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31947,,
428,2025,Ｊ３,第１１節第１日,25/05/03(土・祝),14:03,鳥取,2-0,琉球,Ａｘｉｓ,2196.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／日本海テレビ,31944,,
429,2025,Ｊ３,第１１節第１日,25/05/03(土・祝),14:03,栃木Ｃ,2-1,FC大阪,ＣＦＳ,3624.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31941,,
430,2025,Ｊ３,第１１節第１日,25/05/03(土・祝),14:03,讃岐,1-2,福島,ピカスタ,1825.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31945,,
431,2025,Ｊ３,第１１節第１日,25/05/03(土・祝),14:03,沼津,0-1,八戸,愛鷹,2238.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31943,,
432,2025,Ｊ３,第１１節第１日,25/05/03(土・祝),14:03,北九州,0-0,栃木SC,ミクスタ,6812.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31946,,
433,2025,Ｊ３,第１１節第１日,25/05/03(土・祝),15:02,松本,2-1,金沢,サンアル,11659.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／テレビ信州,31949,,
434,2025,Ｊ３,第１１節第１日,25/05/03(土・祝),18:03,長野,1-1,相模原,長野Ｕ,7275.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31950,,
435,2025,Ｊユースカップ １ｓｔラウンドＣ,第２節,25/05/03(土・祝),12:00,柏,2-0,水戸,ＺＷＰ柏,60.0,,32594,,
436,2025,Ｊユースカップ １ｓｔラウンドＤ,第１節,25/05/04(日・祝),14:15,千葉,3-0,町田,稲毛,50.0,,32598,,
437,2025,Ｊユースカップ １ｓｔラウンドＨ,第１節,25/05/04(日・祝),13:30,FC東京,0-1,湘南,武蔵野苑,100.0,,32622,,
438,2025,Ｊユースカップ １ｓｔラウンドＪ,第３節,25/05/04(日・祝),16:15,藤枝,2-0,沼津,ＭＹＦＣ,103.0,,32637,,
439,2025,Ｊユースカップ １ｓｔラウンドＰ,第１節,25/05/04(日・祝),13:01,熊本,0-7,鹿児島,ユニータ,40.0,ホームとアウェイを入れ替えての開催,32670,,
440,2025,Ｊユースカップ １ｓｔラウンドＩ,第３節,25/05/05(月・祝),13:00,長野,2-2,松本,サンコー,90.0,ホームとアウェイを入れ替えての開催,32631,,
441,2025,Ｊユースカップ １ｓｔラウンドＫ,第２節,25/05/05(月・祝),10:00,Ｇ大阪,6-2,岐阜,ＯＦＡＢ,100.0,,32642,,
442,2025,Ｊユースカップ １ｓｔラウンドＬ,第２節,25/05/05(月・祝),17:00,京都,13-0,FC大阪,東城陽Ｇ,50.0,,32648,,
443,2025,Ｊ１,第１５節第１日,25/05/06(火・休),14:03,浦和,0-1,Ｇ大阪,埼玉,41770.0,ＤＡＺＮ／ＮＨＫ　ＢＳ,32291,,
444,2025,Ｊ１,第１５節第１日,25/05/06(火・休),14:03,福岡,0-1,鹿島,ベススタ,14039.0,ＤＡＺＮ,32293,,
445,2025,Ｊ１,第１５節第１日,25/05/06(火・休),14:03,神戸,1-3,Ｃ大阪,ノエスタ,24891.0,ＤＡＺＮ,32299,,
446,2025,Ｊ１,第１５節第１日,25/05/06(火・休),15:03,名古屋,0-0,岡山,豊田ス,24867.0,ＤＡＺＮ,32292,,
447,2025,Ｊ１,第１５節第１日,25/05/06(火・休),16:03,東京Ｖ,2-0,横浜FC,味スタ,14258.0,ＤＡＺＮ／ＢＳ松竹東急,32295,,
448,2025,Ｊ１,第１５節第１日,25/05/06(火・休),16:03,柏,1-0,清水,三協Ｆ柏,11747.0,ＤＡＺＮ,32294,,
449,2025,Ｊ２,第１４節第１日,25/05/06(火・休),13:03,仙台,2-1,藤枝,Ｑスタ,10194.0,ＤＡＺＮ,31661,,
450,2025,Ｊ２,第１４節第１日,25/05/06(火・休),14:00,富山,1-2,長崎,富山,4934.0,ＤＡＺＮ／富山テレビ,31662,,
451,2025,Ｊ２,第１４節第１日,25/05/06(火・休),14:03,山口,1-2,水戸,みらスタ,6040.0,ＤＡＺＮ／山口朝日放送,31665,,
452,2025,Ｊ２,第１４節第１日,25/05/06(火・休),14:03,山形,3-0,大分,ＮＤスタ,8705.0,ＤＡＺＮ,31664,,
453,2025,Ｊ２,第１４節第１日,25/05/06(火・休),14:03,札幌,2-4,磐田,プレド,14214.0,ＤＡＺＮ,31663,,
454,2025,Ｊ２,第１４節第１日,25/05/06(火・休),15:03,愛媛,1-1,いわき,ニンスタ,2735.0,ＤＡＺＮ,31667,,
455,2025,Ｊ２,第１４節第１日,25/05/06(火・休),15:03,秋田,0-1,甲府,ソユスタ,4293.0,ＤＡＺＮ／秋田放送,31666,,
456,2025,Ｊ２,第１４節第１日,25/05/06(火・休),15:03,熊本,0-1,今治,えがおＳ,4522.0,ＤＡＺＮ,31668,,
457,2025,Ｊ２,第１４節第１日,25/05/06(火・休),15:53,徳島,0-1,鳥栖,鳴門大塚,7997.0,ＤＡＺＮ／四国放送,31669,,
458,2025,Ｊ２,第１４節第１日,25/05/06(火・休),16:06,千葉,1-2,大宮,国立,49991.0,ＤＡＺＮ,31670,,
459,2025,Ｊ３,第１２節第１日,25/05/06(火・休),13:58,福島,2-4,群馬,とうスタ,2497.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／テレビユー福島,31951,,
460,2025,Ｊ３,第１２節第１日,25/05/06(火・休),14:03,相模原,1-0,鳥取,ギオンス,941.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31954,,
461,2025,Ｊ３,第１２節第１日,25/05/06(火・休),14:03,高知,0-2,讃岐,春野陸,3054.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／テレビ高知,31957,,
462,2025,Ｊ３,第１２節第１日,25/05/06(火・休),14:03,金沢,0-1,北九州,ゴースタ,8463.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／北陸放送,31955,,
463,2025,Ｊ３,第１２節第１日,25/05/06(火・休),14:03,八戸,0-0,栃木Ｃ,プラスタ,2676.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／青森朝日放送,31952,,
464,2025,Ｊ３,第１２節第１日,25/05/06(火・休),14:03,奈良,0-1,宮崎,ロートＦ,1198.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31956,,
465,2025,Ｊ３,第１２節第１日,25/05/06(火・休),14:05,栃木SC,1-0,長野,カンセキ,3965.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／とちぎテレビ,31953,,
466,2025,Ｊ３,第１２節第１日,25/05/06(火・休),18:03,琉球,1-2,鹿児島,沖縄県陸,2760.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31958,,
467,2025,Ｊ３,第１２節第１日,25/05/06(火・休),19:03,岐阜,3-2,沼津,長良川,3513.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／ＣＣＮ,31959,,
468,2025,Ｊ１,第１５節第２日,25/05/07(水),19:03,湘南,0-1,広島,レモンＳ,8871.0,ＤＡＺＮ,32297,,
469,2025,Ｊ１,第１５節第２日,25/05/07(水),19:03,町田,1-2,京都,Ｇスタ,7183.0,ＤＡＺＮ,32296,,
470,2025,Ｊ３,第１２節第２日,25/05/07(水),19:03,FC大阪,1-0,松本,花園,2477.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31960,,
471,2025,Ｊ１,第１６節第１日,25/05/10(土),14:03,横浜FC,1-0,福岡,ニッパツ,8311.0,ＤＡＺＮ,32301,,
472,2025,Ｊ１,第１６節第１日,25/05/10(土),15:03,FC東京,1-0,神戸,味スタ,24837.0,ＤＡＺＮ,32302,,
473,2025,Ｊ１,第１６節第１日,25/05/10(土),16:03,柏,2-0,岡山,三協Ｆ柏,12414.0,ＤＡＺＮ／ＮＨＫ岡山,32303,,
474,2025,Ｊ２,第１５節第１日,25/05/10(土),14:03,大宮,3-0,仙台,ＮＡＣＫ,11250.0,ＤＡＺＮ,31671,,
475,2025,Ｊユースカップ １ｓｔラウンドＢ,第２節,25/05/10(土),11:00,福島,0-2,仙台,マイナビ,50.0,ホームとアウェイを入れ替えての開催,32587,,
476,2025,Ｊユースカップ １ｓｔラウンドＤ,第２節,25/05/10(土),18:30,町田,4-1,札幌,ＮＳＦ,50.0,,32599,,
477,2025,Ｊユースカップ １ｓｔラウンドＨ,第２節,25/05/10(土),15:30,湘南,2-2,川崎Ｆ,Ｆ生田,100.0,ホームとアウェイを入れ替えての開催,32623,,
478,2025,Ｊユースカップ １ｓｔラウンドＬ,第２節,25/05/10(土),17:15,奈良,2-0,神戸,ＮＤ,60.0,,32647,,
479,2025,Ｊ１,第１６節第２日,25/05/11(日),13:08,清水,2-2,町田,アイスタ,16741.0,ＤＡＺＮ／ＮＨＫ静岡,32305,,
480,2025,Ｊ１,第１６節第２日,25/05/11(日),13:10,鹿島,2-1,川崎Ｆ,国立,59574.0,ＤＡＺＮ／ＮＨＫ総合,32304,,
481,2025,Ｊ１,第１６節第２日,25/05/11(日),14:03,京都,1-1,名古屋,サンガＳ,16994.0,ＤＡＺＮ／ＫＢＳ京都（録）,32306,,
482,2025,Ｊ１,第１６節第２日,25/05/11(日),14:08,新潟,1-1,浦和,デンカＳ,27412.0,ＤＡＺＮ／新潟放送,32307,,
483,2025,Ｊ１,第１６節第２日,25/05/11(日),15:03,東京Ｖ,0-2,湘南,味スタ,14801.0,ＤＡＺＮ,32308,,
484,2025,Ｊ１,第１６節第２日,25/05/11(日),15:03,Ｇ大阪,0-1,広島,パナスタ,30633.0,ＤＡＺＮ,32309,,
485,2025,Ｊ１,第１６節第２日,25/05/11(日),15:03,Ｃ大阪,1-0,横浜FM,ヨドコウ,18797.0,ＤＡＺＮ,32310,,
486,2025,Ｊ２,第１５節第２日,25/05/11(日),13:03,いわき,1-1,札幌,ハワスタ,4168.0,ＤＡＺＮ／福島中央テレビ,31672,,
487,2025,Ｊ２,第１５節第２日,25/05/11(日),13:03,磐田,1-0,藤枝,ヤマハ,12261.0,ＤＡＺＮ／静岡第一テレビ,31673,,
488,2025,Ｊ２,第１５節第２日,25/05/11(日),14:03,今治,0-1,千葉,アシさと,5097.0,ＤＡＺＮ／あいテレビ,31676,,
489,2025,Ｊ２,第１５節第２日,25/05/11(日),14:03,徳島,2-0,山口,鳴門大塚,5275.0,ＤＡＺＮ,31675,,
490,2025,Ｊ２,第１５節第２日,25/05/11(日),14:03,長崎,1-1,山形,ピースタ,13044.0,ＤＡＺＮ,31678,,
491,2025,Ｊ２,第１５節第２日,25/05/11(日),14:03,鳥栖,0-0,甲府,駅スタ,6231.0,ＤＡＺＮ,31677,,
492,2025,Ｊ２,第１５節第２日,25/05/11(日),14:03,水戸,2-1,秋田,Ｋｓスタ,4733.0,ＤＡＺＮ,31674,,
493,2025,Ｊ２,第１５節第２日,25/05/11(日),14:08,富山,1-1,大分,富山,4854.0,ＤＡＺＮ／チューリップテレビ／大分放送,31679,,
494,2025,Ｊ２,第１５節第２日,25/05/11(日),15:03,熊本,2-2,愛媛,えがおＳ,3772.0,ＤＡＺＮ,31680,,
495,2025,Ｊユースカップ １ｓｔラウンドＣ,第３節,25/05/11(日),11:00,水戸,9-0,いわき,ＳＩＳ,30.0,,32595,,
496,2025,Ｊユースカップ １ｓｔラウンドＧ,第２節,25/05/11(日),11:59,群馬,0-1,大宮,ザスパー,55.0,,32617,,
497,2025,Ｊユースカップ １ｓｔラウンドＪ,第１節,25/05/11(日),10:00,清水,4-1,藤枝,鈴与三保,60.0,,32633,,
498,2025,Ｊ１,第１４節第２日,25/05/14(水),19:03,川崎Ｆ,2-1,横浜FC,Ｕ等々力,20175.0,ＤＡＺＮ,32288,,
499,2025,Ｊ１,第１４節第２日,25/05/14(水),19:03,横浜FM,0-2,柏,日産ス,14513.0,ＤＡＺＮ,32289,,
500,2025,Ｊ３,第５節第４日,25/05/14(水),19:03,松本,2-2,長野,サンアル,9343.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／信越放送,31549,,
501,2025,Ｊ１,第１７節第１日,25/05/17(土),14:03,広島,2-1,東京Ｖ,Ｅピース,24837.0,ＤＡＺＮ,32314,,
502,2025,Ｊ１,第１７節第１日,25/05/17(土),14:03,神戸,3-2,Ｇ大阪,ノエスタ,23275.0,ＤＡＺＮ／ＮＨＫ大阪,32313,,
503,2025,Ｊ１,第１７節第１日,25/05/17(土),14:03,横浜FM,0-3,京都,日産ス,20786.0,ＤＡＺＮ,32312,,
504,2025,Ｊ１,第１７節第１日,25/05/17(土),14:04,町田,3-0,柏,Ｇスタ,8741.0,ＤＡＺＮ,32311,,
505,2025,Ｊ１,第１７節第１日,25/05/17(土),14:35,福岡,1-1,名古屋,ベススタ,7370.0,ＤＡＺＮ／福岡放送,32315,,
506,2025,Ｊ１,第１７節第１日,25/05/17(土),15:03,湘南,0-1,横浜FC,レモンＳ,8476.0,ＤＡＺＮ,32317,,
507,2025,Ｊ１,第１７節第１日,25/05/17(土),15:04,鹿島,1-0,清水,カシマ,20864.0,ＤＡＺＮ,32316,,
508,2025,Ｊ１,第１７節第１日,25/05/17(土),16:03,浦和,3-2,FC東京,埼玉,36002.0,ＤＡＺＮ,32318,,
509,2025,Ｊ２,第１６節第１日,25/05/17(土),13:34,甲府,1-0,今治,ＪＩＴス,4415.0,ＤＡＺＮ／山梨放送,31681,,
510,2025,Ｊ２,第１６節第１日,25/05/17(土),14:03,磐田,2-0,いわき,ヤマハ,9114.0,ＤＡＺＮ,31686,,
511,2025,Ｊ２,第１６節第１日,25/05/17(土),14:03,水戸,2-1,熊本,Ｋｓスタ,2610.0,ＤＡＺＮ,31684,,
512,2025,Ｊ２,第１６節第１日,25/05/17(土),14:03,札幌,2-1,富山,プレド,9417.0,ＤＡＺＮ,31682,,
513,2025,Ｊ２,第１６節第１日,25/05/17(土),14:03,千葉,0-0,仙台,フクアリ,14261.0,ＤＡＺＮ,31685,,
514,2025,Ｊ２,第１６節第１日,25/05/17(土),14:03,秋田,1-2,鳥栖,ソユスタ,3231.0,ＤＡＺＮ／秋田朝日放送,31683,,
515,2025,Ｊ２,第１６節第１日,25/05/17(土),14:03,藤枝,0-1,大宮,藤枝サ,3303.0,ＤＡＺＮ,31687,,
