,年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
633,2005,Ｊ２,第３６節第１日,10/15(土),14:05,徳島,1-5,京都,鳴門,3547,スカイパーフェクＴＶ！／ＫＢＳ京都（録）
634,2005,Ｊ１,第２７節第２日,10/16(日),15:05,千葉,2-2,横浜FM,フクアリ,17087,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
635,2005,Ｊ１,第２７節第２日,10/16(日),15:05,磐田,1-1,鹿島,静岡,29465,ＴＢＳ（単）／静岡放送／Ｊ　ＳＰＯＲＴＳ（録）
636,2005,サテライトリーグ Ａグループ,第２０日,10/16(日),12:59,Ｆ東京,0-2,大宮,上柚木,862,
637,2005,サテライトリーグ Ｂグループ,第２４日,10/16(日),14:01,浦和,1-1,東京Ｖ,駒場,1641,
638,2005,サテライトリーグ Ｂグループ,第２４日,10/16(日),15:01,新潟,0-3,草津,新潟陸,2241,
639,2005,サテライトリーグ Ｃグループ,第１９日,10/16(日),14:01,川崎Ｆ,2-2,名古屋,麻生Ｇ,512,
640,2005,サテライトリーグ Ｄグループ,第２３日,10/16(日),14:01,大分,0-2,Ｃ大阪,大分陸,1746,
641,2005,サテライトリーグ Ｄグループ,第２３日,10/16(日),15:02,神戸,2-1,広島,いぶき,230,
642,2005,Ｊ１,第２８節第１日,10/22(土),14:01,Ｇ大阪,1-2,大分,万博,18374,Ｊ　ＳＰＯＲＴＳ（録）
643,2005,Ｊ１,第２８節第１日,10/22(土),15:03,千葉,4-0,神戸,フクアリ,10621,スカイパーフェクＴＶ！／千葉テレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）
644,2005,Ｊ１,第２８節第１日,10/22(土),15:04,鹿島,1-0,名古屋,カシマ,15165,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
645,2005,Ｊ１,第２８節第１日,10/22(土),15:04,東京Ｖ,1-2,Ｆ東京,味スタ,21033,ＭＸテレビ／Ｊ　ＳＰＯＲＴＳ／日本テレビ（録）
646,2005,Ｊ１,第２８節第１日,10/22(土),15:05,大宮,1-3,浦和,埼玉,30038,ＢＳ－ｉ／ＴＢＳ（録）／テレビ埼玉（録）／Ｊ　ＳＰＯＲＴＳ（録）
647,2005,Ｊ１,第２８節第１日,10/22(土),16:02,新潟,1-0,横浜FM,新潟ス,39207,ＮＨＫ総合／Ｊ　ＳＰＯＲＴＳ（録）
648,2005,Ｊ１,第２８節第１日,10/22(土),19:04,清水,1-1,磐田,日本平,16220,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
649,2005,Ｊ２,第３７節第１日,10/22(土),13:04,札幌,3-1,山形,函館,4959,北海道文化放送／Ｊ　ＳＰＯＲＴＳ
650,2005,Ｊ２,第３７節第１日,10/22(土),14:04,横浜FC,1-2,仙台,三ツ沢,8755,Ｊ　ＳＰＯＲＴＳ（録）
651,2005,Ｊ２,第３７節第１日,10/22(土),14:04,京都,3-1,水戸,西京極,10230,ＮＨＫ京都／ＮＨＫ水戸＊／スカイパーフェクＴＶ！／ＫＢＳ京都（録）
652,2005,Ｊ２,第３７節第１日,10/22(土),18:34,甲府,5-0,徳島,小瀬,8097,スカイパーフェクＴＶ！
653,2005,Ｊ２,第３７節第１日,10/22(土),19:04,草津,0-0,湘南,群馬陸,3793,群馬テレビ／スカイパーフェクＴＶ！（録）
654,2005,Ｊ１,第２８節第２日,10/23(日),15:04,川崎Ｆ,3-1,柏,等々力,18831,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
655,2005,Ｊ１,第２８節第２日,10/23(日),15:05,広島,1-2,Ｃ大阪,広島ビ,12682,ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
656,2005,Ｊ２,第３７節第２日,10/23(日),13:04,福岡,4-1,鳥栖,博多球,20201,ＮＨＫ福岡／スカイパーフェクＴＶ！／ＮＨＫ佐賀（録）
657,2005,サテライトリーグ Ａグループ,第２１日,10/23(日),13:01,千葉,4-2,横浜FM,姉崎,460,
658,2005,サテライトリーグ Ａグループ,第２１日,10/23(日),14:01,Ｆ東京,3-3,札幌,夢の島,928,
659,2005,サテライトリーグ Ｂグループ,第２５日,10/23(日),14:00,新潟,2-0,東京Ｖ,五十公野,712,
660,2005,サテライトリーグ Ｃグループ,第２０日,10/23(日),14:01,湘南,0-1,名古屋,厚木,630,
661,2005,サテライトリーグ Ｃグループ,第２０日,10/23(日),14:01,清水,3-0,磐田,三保Ｇ,606,
662,2005,サテライトリーグ Ｄグループ,第２４日,10/23(日),14:36,神戸,2-1,大分,いぶき,433,
663,2005,サテライトリーグ Ｄグループ,第２５日,10/26(水),14:01,鳥栖,1-2,神戸,鳥栖北部,200,
664,2005,Ｊ１,第２９節第１日,10/29(土),15:30,横浜FM,1-0,東京Ｖ,国立,19377,Ｊ　ＳＰＯＲＴＳ（録）
665,2005,Ｊ１,第２９節第１日,10/29(土),15:32,柏,1-2,大宮,柏,9867,スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
666,2005,Ｊ１,第２９節第１日,10/29(土),15:34,磐田,1-3,広島,ヤマハ,10654,静岡放送／ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
667,2005,Ｊ１,第２９節第１日,10/29(土),15:34,名古屋,1-2,清水,豊田ス,13826,テレビ愛知（録）／Ｊ　ＳＰＯＲＴＳ（録）
668,2005,Ｊ１,第２９節第１日,10/29(土),15:34,大分,0-1,千葉,大分ス,22674,大分放送／Ｊ　ＳＰＯＲＴＳ／ＢＳ（録）
669,2005,Ｊ１,第２９節第１日,10/29(土),15:35,浦和,3-2,川崎Ｆ,埼玉,37593,ＴＢＳ（単）／テレビ埼玉（録）／Ｊ　ＳＰＯＲＴＳ（録）
670,2005,Ｊ１,第２９節第１日,10/29(土),15:36,神戸,1-1,新潟,神戸ウイ,10152,ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
671,2005,Ｊ２,第３８節第１日,10/29(土),13:34,湘南,2-0,山形,平塚,4011,Ｊ　ＳＰＯＲＴＳ
672,2005,Ｊ２,第３８節第１日,10/29(土),13:34,京都,3-0,福岡,西京極,4221,スカイパーフェクＴＶ！／ＫＢＳ京都（録）
673,2005,Ｊ２,第３８節第１日,10/29(土),14:00,水戸,1-0,横浜FC,笠松,6548,ＮＨＫ水戸＊／スカイパーフェクＴＶ！（録）
674,2005,Ｊ２,第３８節第１日,10/29(土),14:04,仙台,2-2,札幌,仙台,15028,ＮＨＫ仙台／ＮＨＫ札幌／スカイパーフェクＴＶ！（録）
675,2005,Ｊ２,第３８節第１日,10/29(土),14:04,徳島,3-2,草津,鳴門,3146,Ｊ　ＳＰＯＲＴＳ（録）
676,2005,Ｊ１,第２９節第２日,10/30(日),15:03,Ｆ東京,2-1,Ｇ大阪,味スタ,34848,ＭＸテレビ／ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
677,2005,Ｊ１,第２９節第２日,10/30(日),15:04,Ｃ大阪,0-0,鹿島,長居,27708,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
678,2005,Ｊ２,第３８節第２日,10/30(日),14:05,鳥栖,1-2,甲府,鳥栖,7552,スカイパーフェクＴＶ！
679,2005,サテライトリーグ Ａグループ,第２２日,10/30(日),13:31,札幌,1-4,横浜FM,宮の沢,1358,
680,2005,サテライトリーグ Ｃグループ,第２１日,10/30(日),14:00,清水,5-3,湘南,三保Ｇ,472,
681,2005,サテライトリーグ Ｃグループ,第２１日,10/30(日),14:02,名古屋,1-0,京都,トヨタＳ,350,
682,2005,ＹＮＣ 決勝トーナメント,決勝,11/05(土),13:07,千葉,0-0(PK5-4),Ｇ大阪,国立,45039,フジテレビ／ＢＳフジ／フジテレビ７３９／スカイパーフェクＴＶ！（録）
683,2005,Ｊ２,第３９節第１日,11/06(日),14:03,鳥栖,3-3,徳島,鳥栖,5788,スカイパーフェクＴＶ！（録）
684,2005,Ｊ２,第３９節第１日,11/06(日),14:04,山形,0-2,仙台,山形県,16878,ＮＨＫ山形／ＮＨＫ仙台／Ｊ　ＳＰＯＲＴＳ
685,2005,Ｊ２,第３９節第１日,11/06(日),14:04,横浜FC,3-1,福岡,三ツ沢,8527,スカイパーフェクＴＶ！
686,2005,Ｊ２,第３９節第１日,11/06(日),14:04,甲府,5-2,湘南,小瀬,6324,スカイパーフェクＴＶ！
687,2005,Ｊ２,第３９節第１日,11/06(日),16:05,草津,0-2,京都,群馬陸,4808,群馬テレビ／ＫＢＳ京都（録）／スカイパーフェクＴＶ！（録）
688,2005,Ｊ２,第３９節第１日,11/06(日),18:01,札幌,1-1,水戸,札幌ド,14604,Ｊ　ＳＰＯＲＴＳ（録）
689,2005,Ｊ１,第３０節第１日,11/12(土),14:04,東京Ｖ,0-1,Ｃ大阪,味スタ,11074,ＢＳ／日本テレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）
690,2005,Ｊ１,第３０節第１日,11/12(土),14:05,新潟,2-2,柏,新潟ス,41092,ＮＨＫ新潟／ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
691,2005,Ｊ１,第３０節第１日,11/12(土),16:00,川崎Ｆ,3-1,神戸,等々力,9894,Ｊ　ＳＰＯＲＴＳ（録）
692,2005,Ｊ１,第３０節第１日,11/12(土),16:00,広島,0-4,大分,広島ビ,11013,ＮＨＫ広島／ＮＨＫ大分／Ｊ　ＳＰＯＲＴＳ（録）
693,2005,Ｊ１,第３０節第１日,11/12(土),16:03,鹿島,1-1,Ｆ東京,カシマ,19521,ＭＸテレビ／ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
694,2005,Ｊ１,第３０節第１日,11/12(土),16:03,大宮,3-2,名古屋,埼玉,7019,スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
695,2005,Ｊ１,第３０節第１日,11/12(土),16:03,Ｇ大阪,2-1,浦和,万博,20811,ＮＨＫ総合／関西テレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）
696,2005,Ｊ１,第３０節第１日,11/12(土),16:05,清水,0-1,横浜FM,日本平,12286,静岡放送／Ｊ　ＳＰＯＲＴＳ（録）
697,2005,Ｊ１,第３０節第１日,11/12(土),16:06,千葉,2-2,磐田,フクアリ,17080,Ｊ　ＳＰＯＲＴＳ
698,2005,Ｊ２,第４０節第１日,11/13(日),13:34,仙台,1-0,草津,仙台,17315,ミヤギテレビ／スカイパーフェクＴＶ！
699,2005,Ｊ２,第４０節第１日,11/13(日),14:00,山形,1-3,徳島,山形県,3517,スカイパーフェクＴＶ！（録）
700,2005,Ｊ２,第４０節第１日,11/13(日),14:04,水戸,3-0,甲府,笠松,3106,ＮＨＫ水戸＊／スカイパーフェクＴＶ！
701,2005,Ｊ２,第４０節第１日,11/13(日),14:04,京都,2-1,横浜FC,西京極,14170,ＫＢＳ京都（録）／Ｊ　ＳＰＯＲＴＳ（録）
702,2005,Ｊ２,第４０節第１日,11/13(日),19:00,湘南,2-0,鳥栖,平塚,3651,スカイパーフェクＴＶ！（録）
703,2005,Ｊ２,第４０節第１日,11/13(日),19:04,福岡,3-0,札幌,博多球,9269,Ｊ　ＳＰＯＲＴＳ／ＲＫＢ毎日放送（録）
704,2005,Ｊ２,第４１節第１日,11/19(土),13:05,草津,0-2,福岡,足利陸,3215,Ｊ　ＳＰＯＲＴＳ／群馬テレビ（録）
705,2005,Ｊ２,第４１節第１日,11/19(土),14:01,鳥栖,1-2,水戸,鳥栖,6675,Ｊ　ＳＰＯＲＴＳ（録）
706,2005,Ｊ２,第４１節第１日,11/19(土),14:03,札幌,3-3,京都,札幌ド,14654,札幌テレビ／ＫＢＳ京都（録）／スカイパーフェクＴＶ！（録）
707,2005,Ｊ２,第４１節第１日,11/19(土),14:04,湘南,1-1,仙台,平塚,6679,スカイパーフェクＴＶ！
708,2005,Ｊ２,第４１節第１日,11/19(土),14:04,甲府,1-1,山形,小瀬,6598,ＮＨＫ山形／スカイパーフェクＴＶ！
709,2005,Ｊ２,第４１節第１日,11/19(土),14:04,徳島,1-3,横浜FC,鳴門,5028,スカイパーフェクＴＶ！（録）
710,2005,Ｊ１,第３１節第１日,11/20(日),14:00,横浜FM,3-1,広島,日産ス,23846,Ｊ　ＳＰＯＲＴＳ（録）
711,2005,Ｊ１,第３１節第１日,11/20(日),14:00,磐田,2-3,新潟,ヤマハ,13596,静岡放送（録）／新潟放送（録）／Ｊ　ＳＰＯＲＴＳ（録）
712,2005,Ｊ１,第３１節第１日,11/20(日),14:01,柏,1-2,清水,柏,11454,ＢＳ－ｉ（録）／Ｊ　ＳＰＯＲＴＳ（録）
713,2005,Ｊ１,第３１節第１日,11/20(日),14:02,Ｃ大阪,2-0,川崎Ｆ,長居,11407,スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
714,2005,Ｊ１,第３１節第１日,11/20(日),14:03,名古屋,2-1,Ｇ大阪,豊田ス,22110,ＮＨＫ総合／Ｊ　ＳＰＯＲＴＳ（録）
715,2005,Ｊ１,第３１節第１日,11/20(日),14:04,浦和,4-1,東京Ｖ,埼玉,43636,Ｊ　ＳＰＯＲＴＳ／テレビ埼玉（録）
716,2005,Ｊ１,第３１節第１日,11/20(日),14:04,Ｆ東京,2-1,千葉,味スタ,25933,ＭＸテレビ／Ｊ　ＳＰＯＲＴＳ（録）
717,2005,Ｊ１,第３１節第１日,11/20(日),14:04,神戸,0-1,大宮,神戸ウイ,11600,ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
718,2005,Ｊ１,第３１節第１日,11/20(日),14:04,大分,1-1,鹿島,大分ス,30048,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
719,2005,Ｊ１,第３２節第１日,11/23(水・祝),15:01,川崎Ｆ,0-2,磐田,等々力,15430,Ｊ　ＳＰＯＲＴＳ（録）
720,2005,Ｊ１,第３２節第１日,11/23(水・祝),15:01,広島,0-0,柏,広島ビ,11083,Ｊ　ＳＰＯＲＴＳ（録）
721,2005,Ｊ１,第３２節第１日,11/23(水・祝),15:03,東京Ｖ,0-0,名古屋,味スタ,11506,スカイパーフェクＴＶ！／日本テレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）
722,2005,Ｊ１,第３２節第１日,11/23(水・祝),15:04,鹿島,0-2,横浜FM,カシマ,21660,Ｊ　ＳＰＯＲＴＳ／ＢＳ－ｉ（録）
723,2005,Ｊ１,第３２節第１日,11/23(水・祝),15:04,大宮,1-0,Ｇ大阪,大宮,10623,テレビ埼玉／ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
724,2005,Ｊ１,第３２節第１日,11/23(水・祝),15:04,千葉,1-0,浦和,フクアリ,16261,千葉テレビ／テレビ埼玉（録）／Ｊ　ＳＰＯＲＴＳ（録）
725,2005,Ｊ１,第３２節第１日,11/23(水・祝),15:04,新潟,0-1,Ｆ東京,新潟ス,41922,新潟放送／ＭＸテレビ／Ｊ　ＳＰＯＲＴＳ（録）
726,2005,Ｊ１,第３２節第１日,11/23(水・祝),15:04,清水,1-0,神戸,日本平,12448,静岡放送／Ｊ　ＳＰＯＲＴＳ（録）
727,2005,Ｊ１,第３２節第１日,11/23(水・祝),15:04,Ｃ大阪,1-1,大分,長居,16765,ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
728,2005,Ｊ２,第４２節第１日,11/23(水・祝),13:00,山形,4-0,草津,山形県,4185,スカイパーフェクＴＶ！（録）
729,2005,Ｊ２,第４２節第１日,11/23(水・祝),13:00,横浜FC,0-1,鳥栖,三ツ沢,5243,スカイパーフェクＴＶ！（録）
730,2005,Ｊ２,第４２節第１日,11/23(水・祝),13:04,札幌,2-4,甲府,札幌ド,17608,Ｊ　ＳＰＯＲＴＳ
731,2005,Ｊ２,第４２節第１日,11/23(水・祝),13:04,仙台,3-0,水戸,仙台,17061,ＮＨＫ仙台／ＮＨＫ水戸＊／スカイパーフェクＴＶ！
732,2005,Ｊ２,第４２節第１日,11/23(水・祝),13:04,京都,4-0,湘南,西京極,6517,ＫＢＳ京都（録）／Ｊ　ＳＰＯＲＴＳ（録）
733,2005,Ｊ２,第４２節第１日,11/23(水・祝),13:04,福岡,0-0,徳島,博多球,20841,ＢＳ／スカイパーフェクＴＶ！／テレビ西日本（録）
734,2005,Ｊ１,第３３節第１日,11/26(土),15:03,浦和,1-0,磐田,埼玉,54883,テレビ埼玉／静岡放送（録）／Ｊ　ＳＰＯＲＴＳ（録）
735,2005,Ｊ１,第３３節第１日,11/26(土),15:03,柏,5-1,東京Ｖ,柏,11198,スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
736,2005,Ｊ１,第３３節第１日,11/26(土),15:03,Ｆ東京,1-1,川崎Ｆ,味スタ,24226,ＭＸテレビ／Ｊ　ＳＰＯＲＴＳ（録）
737,2005,Ｊ１,第３３節第１日,11/26(土),15:04,横浜FM,1-1,Ｃ大阪,日産ス,26281,ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
738,2005,Ｊ１,第３３節第１日,11/26(土),15:04,清水,2-2,鹿島,日本平,15888,テレビ静岡／Ｊ　ＳＰＯＲＴＳ
739,2005,Ｊ１,第３３節第１日,11/26(土),15:04,大分,2-1,大宮,大分ス,21056,ＮＨＫ大分／Ｊ　ＳＰＯＲＴＳ（録）
740,2005,Ｊ１,第３３節第１日,11/26(土),15:05,Ｇ大阪,1-2,千葉,万博,20833,ＢＳ／読売テレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）
741,2005,Ｊ２,第４３節第１日,11/26(土),13:00,草津,1-3,横浜FC,群馬陸,4463,群馬テレビ（録）／スカイパーフェクＴＶ！（録）
742,2005,Ｊ２,第４３節第１日,11/26(土),13:00,湘南,1-2,徳島,平塚,4688,Ｊ　ＳＰＯＲＴＳ（録）
743,2005,Ｊ２,第４３節第１日,11/26(土),13:04,仙台,0-1,京都,仙台,19087,東日本放送／Ｊ　ＳＰＯＲＴＳ／ＫＢＳ京都（録）
744,2005,Ｊ２,第４３節第１日,11/26(土),13:04,水戸,0-1,山形,笠松,3178,ＮＨＫ水戸＊／スカイパーフェクＴＶ！
745,2005,Ｊ２,第４３節第１日,11/26(土),13:04,甲府,0-5,福岡,小瀬,10187,山梨放送／スカイパーフェクＴＶ！
746,2005,Ｊ２,第４３節第１日,11/26(土),13:05,鳥栖,0-2,札幌,鳥栖,8107,ＮＨＫ佐賀／スカイパーフェクＴＶ！（録）
747,2005,Ｊ１,第３３節第２日,11/27(日),15:04,名古屋,0-1,新潟,瑞穂陸,10088,ＢＳ／ＮＨＫ名古屋（録）／Ｊ　ＳＰＯＲＴＳ（録）
748,2005,Ｊ１,第３３節第２日,11/27(日),15:06,神戸,2-3,広島,神戸ウイ,9136,ＢＳ－ｉ／Ｊ　ＳＰＯＲＴＳ（録）
749,2005,サテライトリーグ Ａグループ,第２３日,11/27(日),13:00,横浜FM,3-1,Ｆ東京,戸塚Ｇ,420,
750,2005,Ｊ１,第３４節第１日,12/03(土),14:00,広島,3-1,清水,広島ビ,15539,Ｊ　ＳＰＯＲＴＳ（録）
751,2005,Ｊ１,第３４節第１日,12/03(土),14:03,大宮,1-1,横浜FM,埼玉,10558,テレビ埼玉／Ｊ　ＳＰＯＲＴＳ（録）
752,2005,Ｊ１,第３４節第１日,12/03(土),14:04,鹿島,4-0,柏,カシマ,23851,スカイパーフェクＴＶ！／ＢＳ－ｉ（録）／Ｊ　ＳＰＯＲＴＳ（録）
753,2005,Ｊ１,第３４節第１日,12/03(土),14:04,千葉,2-1,名古屋,フクアリ,17003,Ｊ　ＳＰＯＲＴＳ／千葉テレビ（録）
754,2005,Ｊ１,第３４節第１日,12/03(土),14:04,東京Ｖ,4-2,大分,味スタ,7281,テレビ大分／日本テレビ（録）／Ｊ　ＳＰＯＲＴＳ（録）
755,2005,Ｊ１,第３４節第１日,12/03(土),14:04,川崎Ｆ,2-4,Ｇ大阪,等々力,23113,ＢＳ／Ｊ　ＳＰＯＲＴＳ（録）
756,2005,Ｊ１,第３４節第１日,12/03(土),14:04,新潟,0-4,浦和,新潟ス,41988,ＮＨＫ新潟／ＢＳ－ｉ／テレビ埼玉（録）／Ｊ　ＳＰＯＲＴＳ（録）
757,2005,Ｊ１,第３４節第１日,12/03(土),14:04,磐田,1-0,神戸,ヤマハ,13330,静岡放送／Ｊ　ＳＰＯＲＴＳ（録）
758,2005,Ｊ１,第３４節第１日,12/03(土),14:04,Ｃ大阪,2-2,Ｆ東京,長居,43927,ＮＨＫ総合／ＭＸテレビ／Ｊ　ＳＰＯＲＴＳ（録）
759,2005,Ｊ２,第４４節第１日,12/03(土),14:00,札幌,2-1,草津,札幌ド,15087,ＮＨＫ札幌（録）／スカイパーフェクＴＶ！（録）
760,2005,Ｊ２,第４４節第１日,12/03(土),14:00,横浜FC,1-4,湘南,三ツ沢,5038,スカイパーフェクＴＶ！（録）
761,2005,Ｊ２,第４４節第１日,12/03(土),14:00,徳島,0-1,水戸,鳴門,5379,ＮＨＫ徳島／Ｊ　ＳＰＯＲＴＳ（録）
762,2005,Ｊ２,第４４節第１日,12/03(土),14:04,山形,1-0,鳥栖,山形県,3145,スカイパーフェクＴＶ！
763,2005,Ｊ２,第４４節第１日,12/03(土),14:04,福岡,1-1,仙台,博多球,13375,ＮＨＫ仙台／スカイパーフェクＴＶ！／Ｊ　ＳＰＯＲＴＳ（録）
764,2005,Ｊ２,第４４節第１日,12/03(土),14:05,京都,1-2,甲府,西京極,8803,スカイパーフェクＴＶ！／ＫＢＳ京都（録）
765,2005,Ｊ１・Ｊ２入替,第１戦,12/07(水),19:04,甲府,2-1,柏,小瀬,12372,ＮＨＫ甲府（１９：３０から生放送）／スカイパーフェクＴＶ！
766,2005,Ｊ１・Ｊ２入替,第２戦,12/10(土),15:04,柏,2-6,甲府,柏,12013,千葉テレビ／山梨放送／スカイパーフェクＴＶ！
